colour	x	xend	y	yend	showSelected1	showSelected2	row_in_group	na_group
#4283C9	5.35761971083997	6.32720451279016	0.0661817229648831	0.310937339503526	187	hit	17470	2461
#4283C9	7.91113694520509	8.8797439928555	7.23926003746118	7.48785687421087	187	hit	17471	2461
#0D3A6B	4.54380791490454	3.68942442028295	4.72369236210007	5.24333535889518	187	miss	17472	2461
#0D3A6B	0.695217467204125	0.335338817618399	0.266644225130461	1.19964334494374	187	miss	17473	2461
#0D3A6B	2.9140035129318	3.77189693775233	3.7553590831004	4.26918675036804	187	miss	17474	2461
#0D3A6B	9.7381466971122	8.96377244318199	0.64406132741725	1.27678916373396	187	miss	17476	2462
#4283C9	6.18578509549919	7.12031985510764	2.48393097491822	2.83980283821115	187	hit	17477	2462
#0D3A6B	6.56795498611702	6.53425236070232	5.8774802196752	6.8769121248294	187	miss	17478	2462
#0D3A6B	8.63552738719768	8.12207813567334	0.692187151272959	1.55030711148196	187	miss	17479	2462
#0D3A6B	2.32321936132223	1.95274195207446	3.46219121868292	4.39103269559761	187	miss	17480	2462
#0D3A6B	3.64717405478171	4.16749959157148	6.28249690768479	7.1364649022633	187	miss	17481	2462
#0D3A6B	7.04591428388113	7.00792343362963	7.81334659275917	8.81262467982861	187	miss	17482	2462
#0D3A6B	4.04764042924569	3.31375164688154	3.82526564124596	4.50453528955955	187	miss	17483	2462
#0D3A6B	8.37204960372413	9.07196255668884	2.54856340467862	3.26279156029293	187	miss	17484	2462
#4283C9	6.43354074545767	7.43340623583082	4.88708505020222	4.90348630505869	187	hit	17485	2462
#4283C9	5.07597598749272	4.07601387669274	4.31801039546566	4.32671539198769	187	hit	17486	2462
#4283C9	3.33758575347486	4.13321463419822	6.11320458690022	6.7189889414018	187	hit	17487	2462
#0D3A6B	3.45044834509683	3.57842850994128	1.21706078644256	2.20883751404126	187	miss	17488	2462
#0D3A6B	0.74408743458608	1.2060547813513	0.211487423629402	1.09838435705668	187	miss	17489	2462
#4283C9	4.1344128195249	5.08696496765535	3.25113523324995	3.55551066769244	187	hit	17490	2462
#4283C9	3.2801378601222	2.29201351860625	4.65522271544851	4.808879103873	187	hit	17491	2462
#0D3A6B	6.43908114111906	6.5673574112829	4.18527238920369	5.17701086204461	187	miss	17492	2462
#0D3A6B	2.0324808002111	1.63433642437342	7.72352127155431	8.64084403699122	187	miss	17494	2463
#4283C9	6.94760659365235	7.93719501113268	2.17636771789441	2.32029396285613	187	hit	17495	2463
#4283C9	9.12579920321842	9.89834370378266	0.142924308728413	0.777884933214649	187	hit	17496	2463
#4283C9	7.05139155493823	6.09866695484372	8.15203673657951	8.45587194911215	187	hit	17498	2464
#0D3A6B	3.84239234189018	4.84145652809665	1.97099176974093	2.01424395858253	187	miss	17499	2464
#4283C9	1.4948449769974	2.48903091792164	5.85003704233908	5.95771394268728	187	hit	17500	2464
#4283C9	0.739229155810425	1.73418209225511	3.31603720239743	3.41637988653586	187	hit	17501	2464
#4283C9	3.03846301980425	3.96537110205632	5.29086927636272	5.66615770817989	187	hit	17502	2464
#0D3A6B	0.866691003689372	1.76542718974332	8.66121669413151	9.09970645213871	187	miss	17503	2464
#0D3A6B	0.477078395406742	0.588876808551114	4.02287506672344	5.01660597336688	187	miss	17504	2464
#0D3A6B	8.88049436443159	8.7789734621658	0.455342917089582	1.45017632344621	187	miss	17505	2464
#0D3A6B	0.818461214258237	0.417918705315428	5.50603817376264	6.42231635124467	187	miss	17506	2464
#0D3A6B	8.45581752643997	7.90835348959005	3.75372980796808	4.59055901895201	187	miss	17507	2464
#4283C9	3.85346899915285	4.85333558462762	2.50185132103757	2.51818567902996	187	hit	17509	2465
#4283C9	5.39375633376381	4.39793934204885	7.02886942639083	7.12023965683698	187	hit	17510	2465
#4283C9	4.43067593629875	3.4353288296663	3.3327757428006	3.42912997113758	187	hit	17512	2466
#0D3A6B	5.00896161302456	5.26089070484511	7.83178362804173	8.79952932433517	187	miss	17513	2466
#0D3A6B	1.91639633955635	2.50384434951268	6.9815768035614	7.790838711474	187	miss	17514	2466
#4283C9	4.95596916133238	5.93878097648101	5.59817683550836	5.78278706275552	187	hit	17515	2466
#0D3A6B	6.8387493222952	6.0404639167711	3.44530437646266	4.04758372305129	187	miss	17517	2467
#4283C9	2.17974696732392	2.68106847111801	9.07611863757036	9.94137972523906	187	hit	17518	2467
#0D3A6B	5.78468884838019	5.7518996202087	3.56579596601495	4.56525825470618	187	miss	17519	2467
#0D3A6B	1.41097346259042	1.97037783513085	8.8707720618109	9.69966695742954	187	miss	17520	2467
#0D3A6B	4.64743498808214	5.08067002890191	5.84075828542785	6.74203926237448	187	miss	17523	2469
#4283C9	2.81238399781199	3.77733362503438	2.3138615954721	2.57629676255793	187	hit	17524	2469
#0D3A6B	9.81602762833646	9.83302554107794	5.37580363908876	6.37565916413348	187	miss	17525	2469
#4283C9	5.25427490100831	4.25554972513944	1.66487835935468	1.71535630588269	187	hit	17526	2469
#4283C9	4.73605613418957	3.81945067356238	8.5350546812725	8.93484766463817	187	hit	17527	2469
#4283C9	9.98818630924349	9.07609593948449	3.12345274779329	3.53344196398427	187	hit	17528	2469
#0D3A6B	5.68640554094639	5.53669680139098	1.84600025140754	2.83473039320596	187	miss	17529	2469
#0D3A6B	7.58612243984742	7.03332058093594	1.84703549607561	2.68034822535797	187	miss	17531	2470
#0D3A6B	2.64451712581492	2.23186368842446	2.189523866036	3.1004119714638	187	miss	17532	2470
#0D3A6B	9.26189119825021	8.36264200145497	3.98736995214836	4.42480666992946	187	miss	17533	2470
#0D3A6B	4.89038437881688	4.46455055105319	1.6685170180369	2.57331840570832	187	miss	17534	2470
#4283C9	4.83366662671931	5.52135702187054	3.01813607229374	3.7441401497043	187	hit	17536	2471
#0D3A6B	0.896361211135337	0.104638825350156	7.76302432936046	8.37390538476046	187	miss	17537	2471
#0D3A6B	5.31303183513898	5.0924672059415	4.3784813634402	5.35385372533436	187	miss	17538	2471
#4283C9	4.82635799175228	3.83471240444009	8.11196982029425	8.24096218116982	187	hit	17541	2473
#4283C9	3.99466320543648	2.99756441128342	4.28720733571821	4.36332562983012	187	hit	17543	2474
#4283C9	9.77773352134861	8.78271681182198	9.53397467438722	9.63368298779583	187	hit	17544	2474
#4283C9	1.78906264349715	0.801992792562679	2.3191431483714	2.47943385108429	187	hit	17545	2474
#4283C9	0.257030473993807	1.16464676803938	2.37202940779976	2.79183014956065	187	hit	17546	2474
#0D3A6B	3.42400352215048	2.5668679575843	3.69465915686139	4.20975004588565	187	miss	17547	2474
#0D3A6B	0.621389587456252	0.68149608648393	7.95091032913721	8.94910229903811	187	miss	17548	2474
#0D3A6B	9.80430234134577	9.24062163192399	8.26602230565747	9.0920150767068	187	miss	17549	2474
#4283C9	4.85189578437016	3.85702655709579	5.24738103222164	5.34855029940543	187	hit	17550	2474
#0D3A6B	5.91238523509509	6.81970536101454	4.67653242521519	5.09697289555734	187	miss	17552	2475
#0D3A6B	2.93138803744762	2.34563145024628	6.42877799764078	7.23926502440323	187	miss	17553	2475
#0D3A6B	3.23895631000777	4.04121888227383	8.73020812570044	9.32717945260069	187	miss	17554	2475
#0D3A6B	1.3557573916246	1.12358211578384	6.19440334763408	7.16707731217116	187	miss	17555	2475
#0D3A6B	1.58477105199709	2.4556999653636	7.90552204676889	8.3969310697449	187	miss	17556	2475
#0D3A6B	2.96380437765137	3.16618341632321	8.7307627862546	9.71007005402415	187	miss	17557	2475
#0D3A6B	7.43005371709197	7.34703856463701	0.195689949529205	1.19223823459264	187	miss	17558	2475
#0D3A6B	5.01159242731722	4.2118940697497	2.69676227517115	3.29716425460143	187	miss	17559	2475
#0D3A6B	3.92751151799999	3.37212090741999	4.26240118530268	5.09399078942215	187	miss	17561	2476
#4283C9	5.0630332639118	5.96764211844157	9.47303081618752	9.89927349390332	187	hit	17562	2476
#0D3A6B	1.95382024781239	2.58120704288203	7.28790941464293	8.06661719640207	187	miss	17563	2476
#0D3A6B	8.49440803008884	9.20403339245558	1.63497290698688	2.3395521041577	187	miss	17564	2476
#4283C9	6.16172625548189	5.31378822070564	7.01836228966375	7.54845764823596	187	hit	17565	2476
#0D3A6B	2.39625945599891	1.52213517198198	6.71420914510277	7.1999114573187	187	miss	17566	2476
#4283C9	1.83744098066375	0.974072385513925	8.14837964560392	8.65295339532641	187	hit	17567	2476
#0D3A6B	2.70213329628423	2.53277583583876	3.09571234627668	4.08126703810837	187	miss	17570	2478
#0D3A6B	1.99575159593288	1.05368862034019	5.77387630177188	6.10931236127865	187	miss	17571	2478
#4283C9	9.8892415501669	9.10172213329673	7.26886863451016	7.88515847545552	187	hit	17573	2479
#0D3A6B	5.39060352993421	6.14239512319453	2.79942735529502	3.45882814412008	187	miss	17574	2479
#0D3A6B	4.75668251811548	4.38607945275472	0.428126016158563	1.35691736406465	187	miss	17575	2479
#0D3A6B	9.27760387725116	8.64168470771133	2.81344478123292	3.58520044840471	187	miss	17576	2479
#0D3A6B	3.3280914695818	3.64571230952851	0.807768987304451	1.75598679036003	187	miss	17577	2479
#4283C9	2.52063937213293	1.5224497745929	4.38953659907039	4.44968248307649	187	hit	17578	2479
#0D3A6B	0.392713427562269	0.488653022777287	0.77804834466105	1.77343550253982	188	miss	17580	2480
#4283C9	1.40211698568555	0.424442724630811	6.07279303777796	6.28291928380895	188	hit	17581	2480
#0D3A6B	3.17594269164313	3.33300248846005	6.2046153559147	7.19220445074303	188	miss	17582	2480
#0D3A6B	8.36261728586856	8.60233019297716	0.329291988752188	1.30013580840886	188	miss	17583	2480
#0D3A6B	1.00796559505266	0.295174991189418	7.49515960631056	8.1965365057336	188	miss	17584	2480
#0D3A6B	8.46255440785458	8.86450770721863	4.70778371438009	5.62344388340043	188	miss	17585	2480
#0D3A6B	1.9861338813901	2.30679158911854	0.647354324810498	1.59454946546227	188	miss	17587	2481
#0D3A6B	3.05608720042425	2.49502853035314	7.83126924760672	8.65904528539595	188	miss	17588	2481
#4283C9	2.68762514968761	1.6885888991376	8.73752674103342	8.7814194521252	188	hit	17589	2481
#4283C9	2.20615702480383	3.0626655716046	1.17146584540232	1.68759868611024	188	hit	17591	2482
#0D3A6B	6.3248628107333	5.74220655397834	7.22308494146615	8.03580364216418	188	miss	17592	2482
#0D3A6B	7.21646863748806	6.38792541562093	5.78098371411864	6.34090882473435	188	miss	17593	2482
#0D3A6B	7.13030245004099	7.39540192449588	7.31068350669655	8.27490457504329	188	miss	17594	2482
#0D3A6B	0.581934828575609	0.641087839115502	3.70922013918504	4.7074690667297	188	miss	17595	2482
#0D3A6B	6.36629322305855	6.66997490222964	5.60701441507601	6.55978796515799	188	miss	17596	2482
#0D3A6B	2.98406999988338	3.42362909147659	6.51592939199745	7.41414306646347	188	miss	17597	2482
#0D3A6B	3.5140980205941	3.53333920394303	2.08858478182601	3.08839965312136	188	miss	17598	2482
#0D3A6B	6.79694061136796	6.87302972686486	6.58569337836052	7.58279439957296	188	miss	17600	2483
#0D3A6B	6.92455992085635	6.19567550270112	0.768557038281865	1.45319380691945	188	miss	17601	2483
#4283C9	2.02313214458642	3.0227272500086	1.17264230390687	1.20109621780317	188	hit	17603	2484
#0D3A6B	5.80880137204253	6.18228926745183	1.11768908376689	2.04532413699781	188	miss	17604	2484
#4283C9	9.83441519247959	8.9253991546609	3.31744766541781	3.7342087996283	188	hit	17605	2484
#0D3A6B	1.69153489109385	1.41521326329303	4.60444744079496	5.56551266127144	188	miss	17606	2484
#4283C9	1.04752545192399	1.96891427558354	4.42254042092827	4.81118246141705	188	hit	17607	2484
#0D3A6B	2.30988168948744	1.57359158294792	3.78320115254223	4.45986715509594	188	miss	17608	2484
#4283C9	7.0860847579543	7.78321081025111	2.19811638042507	2.91506496101441	188	hit	17609	2484
#4283C9	0.00887717013399833	0.462833457764576	7.08821155503725	7.97923551033849	188	hit	17610	2484
#4283C9	6.80187807212332	5.85306866300544	5.4700861960796	5.78593537712868	188	hit	17611	2484
#0D3A6B	9.048416430995	8.58098101995127	8.2309477840419	9.11497501015113	188	miss	17612	2484
#4283C9	8.23492029619618	9.17309558081226	4.62691539467825	4.97307595761911	188	hit	17613	2484
#4283C9	8.79471280890528	7.79476276320394	3.89500618868516	3.90500149267717	188	hit	17614	2484
#0D3A6B	7.30380006680361	6.50522354444393	0.982294653605345	1.58418794808197	188	miss	17615	2484
#0D3A6B	3.33361539484831	4.04255202544955	7.6971055187898	8.40237770297954	188	miss	17616	2484
#4283C9	4.59508867371817	5.53653605379175	8.247225751368	8.58438569939356	188	hit	17617	2484
#4283C9	8.45943546864605	7.45955408074492	3.68365211338784	3.69905374086414	188	hit	17618	2484
#4283C9	3.62675290807728	2.8749053480884	9.04149391869291	9.70083089364484	188	hit	17619	2484
#4283C9	5.06550938623261	4.07937193488467	0.144332744882953	0.310263233488846	188	hit	17620	2484
#0D3A6B	7.66558614058737	7.36939147615489	3.48814238333078	4.44326997730015	188	miss	17621	2484
#0D3A6B	4.58160778218858	5.52726289080478	5.86488528745038	6.19005665080833	188	miss	17622	2484
#0D3A6B	7.2082037564437	7.76251346878008	8.55620866972443	9.38851915434513	188	miss	17623	2484
#0D3A6B	6.06641072533809	6.05195523485757	7.7837469810871	8.78364249502592	188	miss	17624	2484
#0D3A6B	4.60148329664995	4.83712424705695	6.17837487655104	7.1502150601673	188	miss	17626	2485
#0D3A6B	7.21336633434363	7.31496766673557	5.82245831620371	6.8172835115301	188	miss	17627	2485
#4283C9	4.55712125505839	3.57271386906918	9.71672414373408	9.8926278060322	188	hit	17628	2485
#0D3A6B	0.550538804335963	1.44252737057351	7.81889918179008	8.27095714013335	188	miss	17629	2485
#4283C9	5.17945188084119	6.12962332567699	9.37852258390322	9.69025039052085	188	hit	17630	2485
#0D3A6B	0.110446433860415	0.618440578367955	2.76887721233438	3.63023773450036	188	miss	17631	2485
#0D3A6B	9.13874782842987	8.18361458147473	3.74569469113718	4.04187112598797	188	miss	17632	2485
#0D3A6B	5.97674875746223	6.91094835994092	1.84474776093943	2.20149851809161	188	miss	17633	2485
#4283C9	9.50281607991497	8.51974917968322	7.39793911225441	7.5811861304259	188	hit	17634	2485
#0D3A6B	2.16211702089914	1.24429792284808	2.93360964561007	3.33060851620384	188	miss	17635	2485
#0D3A6B	5.72680290815204	4.94826894692362	7.75580678126867	8.38340925992374	188	miss	17636	2485
#4283C9	0.852663788742418	1.59591785000355	1.06009873724833	1.7291080050607	188	hit	17637	2485
#4283C9	1.3398403074124	2.29618227058117	3.31999321507733	3.61224319280614	188	hit	17638	2485
#4283C9	2.56113584319644	2.36171770208932	6.00235610950301	6.9822705981179	188	hit	17639	2485
#4283C9	5.71065473683281	4.81280103012817	1.49599946620168	1.93629336958526	188	hit	17640	2485
#0D3A6B	3.90695919090035	3.89599010075358	0.715690031533721	1.71562986925465	188	miss	17641	2485
#4283C9	7.90967191369108	6.90985295190641	8.89208786036286	8.9111153051683	188	hit	17642	2485
#0D3A6B	8.50163876780507	8.02139206553611	1.61021109661258	2.4873445556482	188	miss	17644	2486
#0D3A6B	5.06742559682108	5.53141849272423	2.8458477822356	3.73168670244142	188	miss	17645	2486
#4283C9	9.30818915972088	8.40407444024857	3.1295175360069	3.55680733700093	188	hit	17648	2488
#0D3A6B	2.82396877868394	2.77249760707547	7.04115465118622	8.0398291319322	188	miss	17649	2488
#4283C9	2.04586900681096	1.20678859386755	7.35329637900802	7.8973037876108	188	hit	17650	2488
#0D3A6B	5.46692309368258	4.53085429567988	2.87583067628033	3.22764768184684	188	miss	17653	2490
#0D3A6B	8.74015192990114	8.89770347601812	8.40195899379258	9.38946975845094	188	miss	17654	2490
#4283C9	9.41334785110631	8.46718116049341	5.49679239432165	5.82047216442576	188	hit	17655	2490
#0D3A6B	8.90763341973437	9.87734903988527	3.95409379361593	4.19833059681184	188	miss	17656	2490
#4283C9	5.35761971083997	6.32720451279016	0.0661817229648831	0.310937339503526	188	hit	17657	2490
#4283C9	7.91113694520509	8.8797439928555	7.23926003746118	7.48785687421087	188	hit	17658	2490
#0D3A6B	4.54380791490454	3.68942442028295	4.72369236210007	5.24333535889518	188	miss	17659	2490
#0D3A6B	0.695217467204125	0.335338817618399	0.266644225130461	1.19964334494374	188	miss	17660	2490
#0D3A6B	2.9140035129318	3.77189693775233	3.7553590831004	4.26918675036804	188	miss	17661	2490
#0D3A6B	9.7381466971122	8.96377244318199	0.64406132741725	1.27678916373396	188	miss	17663	2491
#4283C9	6.18578509549919	7.12031985510764	2.48393097491822	2.83980283821115	188	hit	17664	2491
#0D3A6B	6.56795498611702	6.53425236070232	5.8774802196752	6.8769121248294	188	miss	17665	2491
#0D3A6B	8.63552738719768	8.12207813567334	0.692187151272959	1.55030711148196	188	miss	17666	2491
#0D3A6B	2.32321936132223	1.95274195207446	3.46219121868292	4.39103269559761	188	miss	17667	2491
#0D3A6B	3.64717405478171	4.16749959157148	6.28249690768479	7.1364649022633	188	miss	17668	2491
#0D3A6B	7.04591428388113	7.00792343362963	7.81334659275917	8.81262467982861	188	miss	17669	2491
#0D3A6B	4.04764042924569	3.31375164688154	3.82526564124596	4.50453528955955	188	miss	17670	2491
#0D3A6B	8.37204960372413	9.07196255668884	2.54856340467862	3.26279156029293	188	miss	17671	2491
#4283C9	6.43354074545767	7.43340623583082	4.88708505020222	4.90348630505869	188	hit	17672	2491
#4283C9	5.07597598749272	4.07601387669274	4.31801039546566	4.32671539198769	188	hit	17673	2491
#4283C9	3.33758575347486	4.13321463419822	6.11320458690022	6.7189889414018	188	hit	17674	2491
#0D3A6B	3.45044834509683	3.57842850994128	1.21706078644256	2.20883751404126	188	miss	17675	2491
#0D3A6B	0.74408743458608	1.2060547813513	0.211487423629402	1.09838435705668	188	miss	17676	2491
#4283C9	4.1344128195249	5.08696496765535	3.25113523324995	3.55551066769244	188	hit	17677	2491
#4283C9	3.2801378601222	2.29201351860625	4.65522271544851	4.808879103873	188	hit	17678	2491
#0D3A6B	6.43908114111906	6.5673574112829	4.18527238920369	5.17701086204461	188	miss	17679	2491
#0D3A6B	2.0324808002111	1.63433642437342	7.72352127155431	8.64084403699122	188	miss	17681	2492
#4283C9	6.94760659365235	7.93719501113268	2.17636771789441	2.32029396285613	188	hit	17682	2492
#4283C9	9.12579920321842	9.89834370378266	0.142924308728413	0.777884933214649	188	hit	17683	2492
#4283C9	7.05139155493823	6.09866695484372	8.15203673657951	8.45587194911215	188	hit	17685	2493
#0D3A6B	3.84239234189018	4.84145652809665	1.97099176974093	2.01424395858253	188	miss	17686	2493
#4283C9	1.4948449769974	2.48903091792164	5.85003704233908	5.95771394268728	188	hit	17687	2493
#4283C9	0.739229155810425	1.73418209225511	3.31603720239743	3.41637988653586	188	hit	17688	2493
#4283C9	3.03846301980425	3.96537110205632	5.29086927636272	5.66615770817989	188	hit	17689	2493
#0D3A6B	0.866691003689372	1.76542718974332	8.66121669413151	9.09970645213871	188	miss	17690	2493
#0D3A6B	0.477078395406742	0.588876808551114	4.02287506672344	5.01660597336688	188	miss	17691	2493
#0D3A6B	8.88049436443159	8.7789734621658	0.455342917089582	1.45017632344621	188	miss	17692	2493
#0D3A6B	0.818461214258237	0.417918705315428	5.50603817376264	6.42231635124467	188	miss	17693	2493
#0D3A6B	8.45581752643997	7.90835348959005	3.75372980796808	4.59055901895201	188	miss	17694	2493
#4283C9	3.85346899915285	4.85333558462762	2.50185132103757	2.51818567902996	188	hit	17696	2494
#4283C9	5.39375633376381	4.39793934204885	7.02886942639083	7.12023965683698	188	hit	17697	2494
#4283C9	4.43067593629875	3.4353288296663	3.3327757428006	3.42912997113758	188	hit	17699	2495
#0D3A6B	5.00896161302456	5.26089070484511	7.83178362804173	8.79952932433517	188	miss	17700	2495
#0D3A6B	1.91639633955635	2.50384434951268	6.9815768035614	7.790838711474	188	miss	17701	2495
#4283C9	4.95596916133238	5.93878097648101	5.59817683550836	5.78278706275552	188	hit	17702	2495
#0D3A6B	6.8387493222952	6.0404639167711	3.44530437646266	4.04758372305129	188	miss	17704	2496
#4283C9	2.17974696732392	2.68106847111801	9.07611863757036	9.94137972523906	188	hit	17705	2496
#0D3A6B	5.78468884838019	5.7518996202087	3.56579596601495	4.56525825470618	188	miss	17706	2496
#0D3A6B	1.41097346259042	1.97037783513085	8.8707720618109	9.69966695742954	188	miss	17707	2496
#0D3A6B	4.64743498808214	5.08067002890191	5.84075828542785	6.74203926237448	188	miss	17710	2498
#4283C9	2.81238399781199	3.77733362503438	2.3138615954721	2.57629676255793	188	hit	17711	2498
#0D3A6B	9.81602762833646	9.83302554107794	5.37580363908876	6.37565916413348	188	miss	17712	2498
#4283C9	5.25427490100831	4.25554972513944	1.66487835935468	1.71535630588269	188	hit	17713	2498
#4283C9	4.73605613418957	3.81945067356238	8.5350546812725	8.93484766463817	188	hit	17714	2498
#4283C9	9.98818630924349	9.07609593948449	3.12345274779329	3.53344196398427	188	hit	17715	2498
#0D3A6B	5.68640554094639	5.53669680139098	1.84600025140754	2.83473039320596	188	miss	17716	2498
#0D3A6B	7.58612243984742	7.03332058093594	1.84703549607561	2.68034822535797	188	miss	17718	2499
#0D3A6B	2.64451712581492	2.23186368842446	2.189523866036	3.1004119714638	188	miss	17719	2499
#0D3A6B	9.26189119825021	8.36264200145497	3.98736995214836	4.42480666992946	188	miss	17720	2499
#0D3A6B	4.89038437881688	4.46455055105319	1.6685170180369	2.57331840570832	188	miss	17721	2499
#4283C9	4.83366662671931	5.52135702187054	3.01813607229374	3.7441401497043	188	hit	17723	2500
#0D3A6B	0.896361211135337	0.104638825350156	7.76302432936046	8.37390538476046	188	miss	17724	2500
#0D3A6B	5.31303183513898	5.0924672059415	4.3784813634402	5.35385372533436	188	miss	17725	2500
#4283C9	4.82635799175228	3.83471240444009	8.11196982029425	8.24096218116982	188	hit	17728	2502
#4283C9	3.99466320543648	2.99756441128342	4.28720733571821	4.36332562983012	188	hit	17730	2503
#4283C9	9.77773352134861	8.78271681182198	9.53397467438722	9.63368298779583	188	hit	17731	2503
#4283C9	1.78906264349715	0.801992792562679	2.3191431483714	2.47943385108429	188	hit	17732	2503
#4283C9	0.257030473993807	1.16464676803938	2.37202940779976	2.79183014956065	188	hit	17733	2503
#0D3A6B	3.42400352215048	2.5668679575843	3.69465915686139	4.20975004588565	188	miss	17734	2503
#0D3A6B	0.621389587456252	0.68149608648393	7.95091032913721	8.94910229903811	188	miss	17735	2503
#0D3A6B	9.80430234134577	9.24062163192399	8.26602230565747	9.0920150767068	188	miss	17736	2503
#4283C9	4.85189578437016	3.85702655709579	5.24738103222164	5.34855029940543	188	hit	17737	2503
#0D3A6B	5.91238523509509	6.81970536101454	4.67653242521519	5.09697289555734	188	miss	17739	2504
#0D3A6B	2.93138803744762	2.34563145024628	6.42877799764078	7.23926502440323	188	miss	17740	2504
#0D3A6B	3.23895631000777	4.04121888227383	8.73020812570044	9.32717945260069	188	miss	17741	2504
#0D3A6B	1.3557573916246	1.12358211578384	6.19440334763408	7.16707731217116	188	miss	17742	2504
#0D3A6B	1.58477105199709	2.4556999653636	7.90552204676889	8.3969310697449	188	miss	17743	2504
#0D3A6B	2.96380437765137	3.16618341632321	8.7307627862546	9.71007005402415	188	miss	17744	2504
#0D3A6B	7.43005371709197	7.34703856463701	0.195689949529205	1.19223823459264	188	miss	17745	2504
#0D3A6B	5.01159242731722	4.2118940697497	2.69676227517115	3.29716425460143	188	miss	17746	2504
#0D3A6B	3.92751151799999	3.37212090741999	4.26240118530268	5.09399078942215	188	miss	17748	2505
#4283C9	5.0630332639118	5.96764211844157	9.47303081618752	9.89927349390332	188	hit	17749	2505
#0D3A6B	1.95382024781239	2.58120704288203	7.28790941464293	8.06661719640207	188	miss	17750	2505
#0D3A6B	8.49440803008884	9.20403339245558	1.63497290698688	2.3395521041577	188	miss	17751	2505
#4283C9	6.16172625548189	5.31378822070564	7.01836228966375	7.54845764823596	188	hit	17752	2505
#0D3A6B	2.39625945599891	1.52213517198198	6.71420914510277	7.1999114573187	188	miss	17753	2505
#4283C9	1.83744098066375	0.974072385513925	8.14837964560392	8.65295339532641	188	hit	17754	2505
#0D3A6B	2.70213329628423	2.53277583583876	3.09571234627668	4.08126703810837	188	miss	17757	2507
#0D3A6B	1.99575159593288	1.05368862034019	5.77387630177188	6.10931236127865	188	miss	17758	2507
#4283C9	9.8892415501669	9.10172213329673	7.26886863451016	7.88515847545552	188	hit	17760	2508
#0D3A6B	5.39060352993421	6.14239512319453	2.79942735529502	3.45882814412008	188	miss	17761	2508
#0D3A6B	4.75668251811548	4.38607945275472	0.428126016158563	1.35691736406465	188	miss	17762	2508
#0D3A6B	9.27760387725116	8.64168470771133	2.81344478123292	3.58520044840471	188	miss	17763	2508
#0D3A6B	3.3280914695818	3.64571230952851	0.807768987304451	1.75598679036003	188	miss	17764	2508
#4283C9	2.52063937213293	1.5224497745929	4.38953659907039	4.44968248307649	188	hit	17765	2508
#4283C9	5.72724616406031	4.72892689733289	5.48244475745292	5.54039854663729	188	hit	17766	2508
#0D3A6B	0.392713427562269	0.488653022777287	0.77804834466105	1.77343550253982	189	miss	17768	2509
#4283C9	1.40211698568555	0.424442724630811	6.07279303777796	6.28291928380895	189	hit	17769	2509
#0D3A6B	3.17594269164313	3.33300248846005	6.2046153559147	7.19220445074303	189	miss	17770	2509
#0D3A6B	8.36261728586856	8.60233019297716	0.329291988752188	1.30013580840886	189	miss	17771	2509
#0D3A6B	1.00796559505266	0.295174991189418	7.49515960631056	8.1965365057336	189	miss	17772	2509
#0D3A6B	8.46255440785458	8.86450770721863	4.70778371438009	5.62344388340043	189	miss	17773	2509
#0D3A6B	1.9861338813901	2.30679158911854	0.647354324810498	1.59454946546227	189	miss	17775	2510
#0D3A6B	3.05608720042425	2.49502853035314	7.83126924760672	8.65904528539595	189	miss	17776	2510
#4283C9	2.68762514968761	1.6885888991376	8.73752674103342	8.7814194521252	189	hit	17777	2510
#4283C9	2.20615702480383	3.0626655716046	1.17146584540232	1.68759868611024	189	hit	17779	2511
#0D3A6B	6.3248628107333	5.74220655397834	7.22308494146615	8.03580364216418	189	miss	17780	2511
#0D3A6B	7.21646863748806	6.38792541562093	5.78098371411864	6.34090882473435	189	miss	17781	2511
#0D3A6B	7.13030245004099	7.39540192449588	7.31068350669655	8.27490457504329	189	miss	17782	2511
#0D3A6B	0.581934828575609	0.641087839115502	3.70922013918504	4.7074690667297	189	miss	17783	2511
#0D3A6B	6.36629322305855	6.66997490222964	5.60701441507601	6.55978796515799	189	miss	17784	2511
#0D3A6B	2.98406999988338	3.42362909147659	6.51592939199745	7.41414306646347	189	miss	17785	2511
#0D3A6B	3.5140980205941	3.53333920394303	2.08858478182601	3.08839965312136	189	miss	17786	2511
#0D3A6B	6.79694061136796	6.87302972686486	6.58569337836052	7.58279439957296	189	miss	17788	2512
#0D3A6B	6.92455992085635	6.19567550270112	0.768557038281865	1.45319380691945	189	miss	17789	2512
#4283C9	2.02313214458642	3.0227272500086	1.17264230390687	1.20109621780317	189	hit	17791	2513
#0D3A6B	5.80880137204253	6.18228926745183	1.11768908376689	2.04532413699781	189	miss	17792	2513
#4283C9	9.83441519247959	8.9253991546609	3.31744766541781	3.7342087996283	189	hit	17793	2513
#0D3A6B	1.69153489109385	1.41521326329303	4.60444744079496	5.56551266127144	189	miss	17794	2513
#4283C9	1.04752545192399	1.96891427558354	4.42254042092827	4.81118246141705	189	hit	17795	2513
#0D3A6B	2.30988168948744	1.57359158294792	3.78320115254223	4.45986715509594	189	miss	17796	2513
#4283C9	7.0860847579543	7.78321081025111	2.19811638042507	2.91506496101441	189	hit	17797	2513
#4283C9	0.00887717013399833	0.462833457764576	7.08821155503725	7.97923551033849	189	hit	17798	2513
#4283C9	6.80187807212332	5.85306866300544	5.4700861960796	5.78593537712868	189	hit	17799	2513
