colour	x	y	showSelected1	showSelected2	fill
#0D3A6B	70	0.0713844949600759	76	miss	#0D3A6B
#4283C9	71	0.0869118064812365	76	hit	#4283C9
#0D3A6B	72	0.0761905675737685	76	miss	#0D3A6B
#0D3A6B	73	0.0659679909410665	76	miss	#0D3A6B
#0D3A6B	74	0.0562100768825782	76	miss	#0D3A6B
#4283C9	75	0.0706787080727505	76	hit	#4283C9
#0D3A6B	76	0.061032953945969	76	miss	#0D3A6B
#4283C9	77	0.0751800599985819	76	hit	#4283C9
#0D3A6B	2	0.363380227632419	77	miss	#0D3A6B
#4283C9	3	0.273239544735163	77	hit	#4283C9
#4283C9	4	0.909859317102744	77	hit	#4283C9
#0D3A6B	5	0.273239544735163	77	miss	#0D3A6B
#4283C9	6	0.591549430918953	77	hit	#4283C9
#0D3A6B	7	0.273239544735163	77	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	77	miss	#0D3A6B
#4283C9	9	0.273239544735163	77	hit	#4283C9
#4283C9	10	0.432394487827058	77	hit	#4283C9
#4283C9	11	0.591549430918953	77	hit	#4283C9
#0D3A6B	12	0.400563499208679	77	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	77	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	77	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	77	miss	#0D3A6B
#4283C9	16	0.193662073189215	77	hit	#4283C9
#4283C9	17	0.273239544735163	77	hit	#4283C9
#4283C9	18	0.35281701628111	77	hit	#4283C9
#0D3A6B	19	0.273239544735163	77	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	77	miss	#0D3A6B
#4283C9	21	0.273239544735163	77	hit	#4283C9
#0D3A6B	22	0.215365019974474	77	miss	#0D3A6B
#4283C9	23	0.273239544735163	77	hit	#4283C9
#4283C9	24	0.331114069495852	77	hit	#4283C9
#4283C9	25	0.388988594256541	77	hit	#4283C9
#0D3A6B	26	0.326291192432461	77	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	77	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	77	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	77	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	77	miss	#0D3A6B
#4283C9	31	0.193662073189215	77	hit	#4283C9
#4283C9	32	0.233450808962189	77	hit	#4283C9
#0D3A6B	33	0.198343100927212	77	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	77	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	77	miss	#0D3A6B
#4283C9	36	0.172720633308702	77	hit	#4283C9
#4283C9	37	0.206226937117523	77	hit	#4283C9
#0D3A6B	38	0.177746578880026	77	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	77	miss	#0D3A6B
#4283C9	40	0.182293862968365	77	hit	#4283C9
#0D3A6B	41	0.157490495213784	77	miss	#0D3A6B
#0D3A6B	42	0.134843942046558	77	miss	#0D3A6B
#0D3A6B	43	0.114084601643267	77	miss	#0D3A6B
#0D3A6B	44	0.0949860084722399	77	miss	#0D3A6B
#0D3A6B	45	0.07735653785283	77	miss	#0D3A6B
#4283C9	46	0.101841913713122	77	hit	#4283C9
#4283C9	47	0.126327289573413	77	hit	#4283C9
#4283C9	48	0.150812665433705	77	hit	#4283C9
#0D3A6B	49	0.131768484209033	77	miss	#0D3A6B
#4283C9	50	0.155346994296722	77	hit	#4283C9
#0D3A6B	51	0.136821022084967	77	miss	#0D3A6B
#0D3A6B	52	0.119572703129195	77	miss	#0D3A6B
#0D3A6B	53	0.103474272103808	77	miss	#0D3A6B
#4283C9	54	0.124694931182727	77	hit	#4283C9
#0D3A6B	55	0.108950571220948	77	miss	#0D3A6B
#0D3A6B	56	0.0941902337567805	77	miss	#0D3A6B
#4283C9	57	0.114084601643267	77	hit	#4283C9
#0D3A6B	58	0.0996159704530951	77	miss	#0D3A6B
#0D3A6B	59	0.0859984352152858	77	miss	#0D3A6B
#0D3A6B	60	0.0731590448482086	77	miss	#0D3A6B
#4283C9	61	0.091348181201568	77	hit	#4283C9
#0D3A6B	62	0.0787168365117351	77	miss	#0D3A6B
#4283C9	63	0.0964007190775013	77	hit	#4283C9
#0D3A6B	64	0.0839742070042601	77	miss	#0D3A6B
#0D3A6B	65	0.0722017218822422	77	miss	#0D3A6B
#0D3A6B	66	0.061032953945969	77	miss	#0D3A6B
#4283C9	67	0.07735653785283	77	hit	#4283C9
#4283C9	68	0.093680121759691	77	hit	#4283C9
#0D3A6B	69	0.0822536130248883	77	miss	#0D3A6B
#0D3A6B	70	0.0713844949600759	77	miss	#0D3A6B
#4283C9	71	0.0869118064812365	77	hit	#4283C9
#0D3A6B	72	0.0761905675737685	77	miss	#0D3A6B
#0D3A6B	73	0.0659679909410665	77	miss	#0D3A6B
#0D3A6B	74	0.0562100768825782	77	miss	#0D3A6B
#4283C9	75	0.0706787080727505	77	hit	#4283C9
#0D3A6B	76	0.061032953945969	77	miss	#0D3A6B
#4283C9	77	0.0751800599985819	77	hit	#4283C9
#4283C9	78	0.0893271660511947	77	hit	#4283C9
#0D3A6B	2	0.363380227632419	78	miss	#0D3A6B
#4283C9	3	0.273239544735163	78	hit	#4283C9
#4283C9	4	0.909859317102744	78	hit	#4283C9
#0D3A6B	5	0.273239544735163	78	miss	#0D3A6B
#4283C9	6	0.591549430918953	78	hit	#4283C9
#0D3A6B	7	0.273239544735163	78	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	78	miss	#0D3A6B
#4283C9	9	0.273239544735163	78	hit	#4283C9
#4283C9	10	0.432394487827058	78	hit	#4283C9
#4283C9	11	0.591549430918953	78	hit	#4283C9
#0D3A6B	12	0.400563499208679	78	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	78	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	78	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	78	miss	#0D3A6B
#4283C9	16	0.193662073189215	78	hit	#4283C9
#4283C9	17	0.273239544735163	78	hit	#4283C9
#4283C9	18	0.35281701628111	78	hit	#4283C9
#0D3A6B	19	0.273239544735163	78	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	78	miss	#0D3A6B
#4283C9	21	0.273239544735163	78	hit	#4283C9
#0D3A6B	22	0.215365019974474	78	miss	#0D3A6B
#4283C9	23	0.273239544735163	78	hit	#4283C9
#4283C9	24	0.331114069495852	78	hit	#4283C9
#4283C9	25	0.388988594256541	78	hit	#4283C9
#0D3A6B	26	0.326291192432461	78	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	78	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	78	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	78	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	78	miss	#0D3A6B
#4283C9	31	0.193662073189215	78	hit	#4283C9
#4283C9	32	0.233450808962189	78	hit	#4283C9
#0D3A6B	33	0.198343100927212	78	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	78	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	78	miss	#0D3A6B
#4283C9	36	0.172720633308702	78	hit	#4283C9
#4283C9	37	0.206226937117523	78	hit	#4283C9
#0D3A6B	38	0.177746578880026	78	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	78	miss	#0D3A6B
#4283C9	40	0.182293862968365	78	hit	#4283C9
#0D3A6B	41	0.157490495213784	78	miss	#0D3A6B
#0D3A6B	42	0.134843942046558	78	miss	#0D3A6B
#0D3A6B	43	0.114084601643267	78	miss	#0D3A6B
#0D3A6B	44	0.0949860084722399	78	miss	#0D3A6B
#0D3A6B	45	0.07735653785283	78	miss	#0D3A6B
#4283C9	46	0.101841913713122	78	hit	#4283C9
#4283C9	47	0.126327289573413	78	hit	#4283C9
#4283C9	48	0.150812665433705	78	hit	#4283C9
#0D3A6B	49	0.131768484209033	78	miss	#0D3A6B
#4283C9	50	0.155346994296722	78	hit	#4283C9
#0D3A6B	51	0.136821022084967	78	miss	#0D3A6B
#0D3A6B	52	0.119572703129195	78	miss	#0D3A6B
#0D3A6B	53	0.103474272103808	78	miss	#0D3A6B
#4283C9	54	0.124694931182727	78	hit	#4283C9
#0D3A6B	55	0.108950571220948	78	miss	#0D3A6B
#0D3A6B	56	0.0941902337567805	78	miss	#0D3A6B
#4283C9	57	0.114084601643267	78	hit	#4283C9
#0D3A6B	58	0.0996159704530951	78	miss	#0D3A6B
#0D3A6B	59	0.0859984352152858	78	miss	#0D3A6B
#0D3A6B	60	0.0731590448482086	78	miss	#0D3A6B
#4283C9	61	0.091348181201568	78	hit	#4283C9
#0D3A6B	62	0.0787168365117351	78	miss	#0D3A6B
#4283C9	63	0.0964007190775013	78	hit	#4283C9
#0D3A6B	64	0.0839742070042601	78	miss	#0D3A6B
#0D3A6B	65	0.0722017218822422	78	miss	#0D3A6B
#0D3A6B	66	0.061032953945969	78	miss	#0D3A6B
#4283C9	67	0.07735653785283	78	hit	#4283C9
#4283C9	68	0.093680121759691	78	hit	#4283C9
#0D3A6B	69	0.0822536130248883	78	miss	#0D3A6B
#0D3A6B	70	0.0713844949600759	78	miss	#0D3A6B
#4283C9	71	0.0869118064812365	78	hit	#4283C9
#0D3A6B	72	0.0761905675737685	78	miss	#0D3A6B
#0D3A6B	73	0.0659679909410665	78	miss	#0D3A6B
#0D3A6B	74	0.0562100768825782	78	miss	#0D3A6B
#4283C9	75	0.0706787080727505	78	hit	#4283C9
#0D3A6B	76	0.061032953945969	78	miss	#0D3A6B
#4283C9	77	0.0751800599985819	78	hit	#4283C9
#4283C9	78	0.0893271660511947	78	hit	#4283C9
#4283C9	79	0.103474272103808	78	hit	#4283C9
#0D3A6B	2	0.363380227632419	79	miss	#0D3A6B
#4283C9	3	0.273239544735163	79	hit	#4283C9
#4283C9	4	0.909859317102744	79	hit	#4283C9
#0D3A6B	5	0.273239544735163	79	miss	#0D3A6B
#4283C9	6	0.591549430918953	79	hit	#4283C9
#0D3A6B	7	0.273239544735163	79	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	79	miss	#0D3A6B
#4283C9	9	0.273239544735163	79	hit	#4283C9
#4283C9	10	0.432394487827058	79	hit	#4283C9
#4283C9	11	0.591549430918953	79	hit	#4283C9
#0D3A6B	12	0.400563499208679	79	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	79	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	79	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	79	miss	#0D3A6B
#4283C9	16	0.193662073189215	79	hit	#4283C9
#4283C9	17	0.273239544735163	79	hit	#4283C9
#4283C9	18	0.35281701628111	79	hit	#4283C9
#0D3A6B	19	0.273239544735163	79	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	79	miss	#0D3A6B
#4283C9	21	0.273239544735163	79	hit	#4283C9
#0D3A6B	22	0.215365019974474	79	miss	#0D3A6B
#4283C9	23	0.273239544735163	79	hit	#4283C9
#4283C9	24	0.331114069495852	79	hit	#4283C9
#4283C9	25	0.388988594256541	79	hit	#4283C9
#0D3A6B	26	0.326291192432461	79	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	79	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	79	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	79	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	79	miss	#0D3A6B
#4283C9	31	0.193662073189215	79	hit	#4283C9
#4283C9	32	0.233450808962189	79	hit	#4283C9
#0D3A6B	33	0.198343100927212	79	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	79	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	79	miss	#0D3A6B
#4283C9	36	0.172720633308702	79	hit	#4283C9
#4283C9	37	0.206226937117523	79	hit	#4283C9
#0D3A6B	38	0.177746578880026	79	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	79	miss	#0D3A6B
#4283C9	40	0.182293862968365	79	hit	#4283C9
#0D3A6B	41	0.157490495213784	79	miss	#0D3A6B
#0D3A6B	42	0.134843942046558	79	miss	#0D3A6B
#0D3A6B	43	0.114084601643267	79	miss	#0D3A6B
#0D3A6B	44	0.0949860084722399	79	miss	#0D3A6B
#0D3A6B	45	0.07735653785283	79	miss	#0D3A6B
#4283C9	46	0.101841913713122	79	hit	#4283C9
#4283C9	47	0.126327289573413	79	hit	#4283C9
#4283C9	48	0.150812665433705	79	hit	#4283C9
#0D3A6B	49	0.131768484209033	79	miss	#0D3A6B
#4283C9	50	0.155346994296722	79	hit	#4283C9
#0D3A6B	51	0.136821022084967	79	miss	#0D3A6B
#0D3A6B	52	0.119572703129195	79	miss	#0D3A6B
#0D3A6B	53	0.103474272103808	79	miss	#0D3A6B
#4283C9	54	0.124694931182727	79	hit	#4283C9
#0D3A6B	55	0.108950571220948	79	miss	#0D3A6B
#0D3A6B	56	0.0941902337567805	79	miss	#0D3A6B
#4283C9	57	0.114084601643267	79	hit	#4283C9
#0D3A6B	58	0.0996159704530951	79	miss	#0D3A6B
#0D3A6B	59	0.0859984352152858	79	miss	#0D3A6B
#0D3A6B	60	0.0731590448482086	79	miss	#0D3A6B
#4283C9	61	0.091348181201568	79	hit	#4283C9
#0D3A6B	62	0.0787168365117351	79	miss	#0D3A6B
#4283C9	63	0.0964007190775013	79	hit	#4283C9
#0D3A6B	64	0.0839742070042601	79	miss	#0D3A6B
#0D3A6B	65	0.0722017218822422	79	miss	#0D3A6B
#0D3A6B	66	0.061032953945969	79	miss	#0D3A6B
#4283C9	67	0.07735653785283	79	hit	#4283C9
#4283C9	68	0.093680121759691	79	hit	#4283C9
#0D3A6B	69	0.0822536130248883	79	miss	#0D3A6B
#0D3A6B	70	0.0713844949600759	79	miss	#0D3A6B
#4283C9	71	0.0869118064812365	79	hit	#4283C9
#0D3A6B	72	0.0761905675737685	79	miss	#0D3A6B
#0D3A6B	73	0.0659679909410665	79	miss	#0D3A6B
#0D3A6B	74	0.0562100768825782	79	miss	#0D3A6B
#4283C9	75	0.0706787080727505	79	hit	#4283C9
#0D3A6B	76	0.061032953945969	79	miss	#0D3A6B
#4283C9	77	0.0751800599985819	79	hit	#4283C9
#4283C9	78	0.0893271660511947	79	hit	#4283C9
#4283C9	79	0.103474272103808	79	hit	#4283C9
#0D3A6B	80	0.0933252612399767	79	miss	#0D3A6B
#0D3A6B	2	0.363380227632419	80	miss	#0D3A6B
#4283C9	3	0.273239544735163	80	hit	#4283C9
#4283C9	4	0.909859317102744	80	hit	#4283C9
#0D3A6B	5	0.273239544735163	80	miss	#0D3A6B
#4283C9	6	0.591549430918953	80	hit	#4283C9
#0D3A6B	7	0.273239544735163	80	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	80	miss	#0D3A6B
#4283C9	9	0.273239544735163	80	hit	#4283C9
#4283C9	10	0.432394487827058	80	hit	#4283C9
#4283C9	11	0.591549430918953	80	hit	#4283C9
#0D3A6B	12	0.400563499208679	80	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	80	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	80	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	80	miss	#0D3A6B
#4283C9	16	0.193662073189215	80	hit	#4283C9
#4283C9	17	0.273239544735163	80	hit	#4283C9
#4283C9	18	0.35281701628111	80	hit	#4283C9
#0D3A6B	19	0.273239544735163	80	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	80	miss	#0D3A6B
#4283C9	21	0.273239544735163	80	hit	#4283C9
#0D3A6B	22	0.215365019974474	80	miss	#0D3A6B
#4283C9	23	0.273239544735163	80	hit	#4283C9
#4283C9	24	0.331114069495852	80	hit	#4283C9
#4283C9	25	0.388988594256541	80	hit	#4283C9
#0D3A6B	26	0.326291192432461	80	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	80	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	80	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	80	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	80	miss	#0D3A6B
#4283C9	31	0.193662073189215	80	hit	#4283C9
#4283C9	32	0.233450808962189	80	hit	#4283C9
#0D3A6B	33	0.198343100927212	80	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	80	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	80	miss	#0D3A6B
#4283C9	36	0.172720633308702	80	hit	#4283C9
#4283C9	37	0.206226937117523	80	hit	#4283C9
#0D3A6B	38	0.177746578880026	80	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	80	miss	#0D3A6B
#4283C9	40	0.182293862968365	80	hit	#4283C9
#0D3A6B	41	0.157490495213784	80	miss	#0D3A6B
#0D3A6B	42	0.134843942046558	80	miss	#0D3A6B
#0D3A6B	43	0.114084601643267	80	miss	#0D3A6B
#0D3A6B	44	0.0949860084722399	80	miss	#0D3A6B
#0D3A6B	45	0.07735653785283	80	miss	#0D3A6B
#4283C9	46	0.101841913713122	80	hit	#4283C9
#4283C9	47	0.126327289573413	80	hit	#4283C9
#4283C9	48	0.150812665433705	80	hit	#4283C9
#0D3A6B	49	0.131768484209033	80	miss	#0D3A6B
#4283C9	50	0.155346994296722	80	hit	#4283C9
#0D3A6B	51	0.136821022084967	80	miss	#0D3A6B
#0D3A6B	52	0.119572703129195	80	miss	#0D3A6B
#0D3A6B	53	0.103474272103808	80	miss	#0D3A6B
#4283C9	54	0.124694931182727	80	hit	#4283C9
#0D3A6B	55	0.108950571220948	80	miss	#0D3A6B
#0D3A6B	56	0.0941902337567805	80	miss	#0D3A6B
#4283C9	57	0.114084601643267	80	hit	#4283C9
#0D3A6B	58	0.0996159704530951	80	miss	#0D3A6B
#0D3A6B	59	0.0859984352152858	80	miss	#0D3A6B
#0D3A6B	60	0.0731590448482086	80	miss	#0D3A6B
#4283C9	61	0.091348181201568	80	hit	#4283C9
#0D3A6B	62	0.0787168365117351	80	miss	#0D3A6B
#4283C9	63	0.0964007190775013	80	hit	#4283C9
#0D3A6B	64	0.0839742070042601	80	miss	#0D3A6B
#0D3A6B	65	0.0722017218822422	80	miss	#0D3A6B
#0D3A6B	66	0.061032953945969	80	miss	#0D3A6B
#4283C9	67	0.07735653785283	80	hit	#4283C9
#4283C9	68	0.093680121759691	80	hit	#4283C9
#0D3A6B	69	0.0822536130248883	80	miss	#0D3A6B
#0D3A6B	70	0.0713844949600759	80	miss	#0D3A6B
#4283C9	71	0.0869118064812365	80	hit	#4283C9
#0D3A6B	72	0.0761905675737685	80	miss	#0D3A6B
#0D3A6B	73	0.0659679909410665	80	miss	#0D3A6B
#0D3A6B	74	0.0562100768825782	80	miss	#0D3A6B
#4283C9	75	0.0706787080727505	80	hit	#4283C9
#0D3A6B	76	0.061032953945969	80	miss	#0D3A6B
#4283C9	77	0.0751800599985819	80	hit	#4283C9
#4283C9	78	0.0893271660511947	80	hit	#4283C9
#4283C9	79	0.103474272103808	80	hit	#4283C9
#0D3A6B	80	0.0933252612399767	80	miss	#0D3A6B
#0D3A6B	81	0.0836081231788619	80	miss	#0D3A6B
#0D3A6B	2	0.363380227632419	81	miss	#0D3A6B
#4283C9	3	0.273239544735163	81	hit	#4283C9
#4283C9	4	0.909859317102744	81	hit	#4283C9
#0D3A6B	5	0.273239544735163	81	miss	#0D3A6B
#4283C9	6	0.591549430918953	81	hit	#4283C9
#0D3A6B	7	0.273239544735163	81	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	81	miss	#0D3A6B
#4283C9	9	0.273239544735163	81	hit	#4283C9
#4283C9	10	0.432394487827058	81	hit	#4283C9
#4283C9	11	0.591549430918953	81	hit	#4283C9
#0D3A6B	12	0.400563499208679	81	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	81	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	81	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	81	miss	#0D3A6B
#4283C9	16	0.193662073189215	81	hit	#4283C9
#4283C9	17	0.273239544735163	81	hit	#4283C9
#4283C9	18	0.35281701628111	81	hit	#4283C9
#0D3A6B	19	0.273239544735163	81	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	81	miss	#0D3A6B
#4283C9	21	0.273239544735163	81	hit	#4283C9
#0D3A6B	22	0.215365019974474	81	miss	#0D3A6B
#4283C9	23	0.273239544735163	81	hit	#4283C9
#4283C9	24	0.331114069495852	81	hit	#4283C9
#4283C9	25	0.388988594256541	81	hit	#4283C9
#0D3A6B	26	0.326291192432461	81	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	81	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	81	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	81	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	81	miss	#0D3A6B
#4283C9	31	0.193662073189215	81	hit	#4283C9
#4283C9	32	0.233450808962189	81	hit	#4283C9
#0D3A6B	33	0.198343100927212	81	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	81	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	81	miss	#0D3A6B
#4283C9	36	0.172720633308702	81	hit	#4283C9
#4283C9	37	0.206226937117523	81	hit	#4283C9
#0D3A6B	38	0.177746578880026	81	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	81	miss	#0D3A6B
#4283C9	40	0.182293862968365	81	hit	#4283C9
#0D3A6B	41	0.157490495213784	81	miss	#0D3A6B
#0D3A6B	42	0.134843942046558	81	miss	#0D3A6B
#0D3A6B	43	0.114084601643267	81	miss	#0D3A6B
#0D3A6B	44	0.0949860084722399	81	miss	#0D3A6B
#0D3A6B	45	0.07735653785283	81	miss	#0D3A6B
#4283C9	46	0.101841913713122	81	hit	#4283C9
#4283C9	47	0.126327289573413	81	hit	#4283C9
#4283C9	48	0.150812665433705	81	hit	#4283C9
#0D3A6B	49	0.131768484209033	81	miss	#0D3A6B
#4283C9	50	0.155346994296722	81	hit	#4283C9
#0D3A6B	51	0.136821022084967	81	miss	#0D3A6B
#0D3A6B	52	0.119572703129195	81	miss	#0D3A6B
#0D3A6B	53	0.103474272103808	81	miss	#0D3A6B
#4283C9	54	0.124694931182727	81	hit	#4283C9
#0D3A6B	55	0.108950571220948	81	miss	#0D3A6B
#0D3A6B	56	0.0941902337567805	81	miss	#0D3A6B
#4283C9	57	0.114084601643267	81	hit	#4283C9
#0D3A6B	58	0.0996159704530951	81	miss	#0D3A6B
#0D3A6B	59	0.0859984352152858	81	miss	#0D3A6B
#0D3A6B	60	0.0731590448482086	81	miss	#0D3A6B
#4283C9	61	0.091348181201568	81	hit	#4283C9
#0D3A6B	62	0.0787168365117351	81	miss	#0D3A6B
#4283C9	63	0.0964007190775013	81	hit	#4283C9
#0D3A6B	64	0.0839742070042601	81	miss	#0D3A6B
#0D3A6B	65	0.0722017218822422	81	miss	#0D3A6B
#0D3A6B	66	0.061032953945969	81	miss	#0D3A6B
#4283C9	67	0.07735653785283	81	hit	#4283C9
#4283C9	68	0.093680121759691	81	hit	#4283C9
#0D3A6B	69	0.0822536130248883	81	miss	#0D3A6B
#0D3A6B	70	0.0713844949600759	81	miss	#0D3A6B
#4283C9	71	0.0869118064812365	81	hit	#4283C9
#0D3A6B	72	0.0761905675737685	81	miss	#0D3A6B
#0D3A6B	73	0.0659679909410665	81	miss	#0D3A6B
#0D3A6B	74	0.0562100768825782	81	miss	#0D3A6B
#4283C9	75	0.0706787080727505	81	hit	#4283C9
#0D3A6B	76	0.061032953945969	81	miss	#0D3A6B
#4283C9	77	0.0751800599985819	81	hit	#4283C9
#4283C9	78	0.0893271660511947	81	hit	#4283C9
#4283C9	79	0.103474272103808	81	hit	#4283C9
#0D3A6B	80	0.0933252612399767	81	miss	#0D3A6B
#0D3A6B	81	0.0836081231788619	81	miss	#0D3A6B
#4283C9	82	0.0971532247185976	81	hit	#4283C9
#0D3A6B	2	0.363380227632419	82	miss	#0D3A6B
#4283C9	3	0.273239544735163	82	hit	#4283C9
#4283C9	4	0.909859317102744	82	hit	#4283C9
#0D3A6B	5	0.273239544735163	82	miss	#0D3A6B
#4283C9	6	0.591549430918953	82	hit	#4283C9
#0D3A6B	7	0.273239544735163	82	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	82	miss	#0D3A6B
#4283C9	9	0.273239544735163	82	hit	#4283C9
#4283C9	10	0.432394487827058	82	hit	#4283C9
#4283C9	11	0.591549430918953	82	hit	#4283C9
#0D3A6B	12	0.400563499208679	82	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	82	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	82	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	82	miss	#0D3A6B
#4283C9	16	0.193662073189215	82	hit	#4283C9
#4283C9	17	0.273239544735163	82	hit	#4283C9
#4283C9	18	0.35281701628111	82	hit	#4283C9
#0D3A6B	19	0.273239544735163	82	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	82	miss	#0D3A6B
#4283C9	21	0.273239544735163	82	hit	#4283C9
#0D3A6B	22	0.215365019974474	82	miss	#0D3A6B
#4283C9	23	0.273239544735163	82	hit	#4283C9
#4283C9	24	0.331114069495852	82	hit	#4283C9
#4283C9	25	0.388988594256541	82	hit	#4283C9
#0D3A6B	26	0.326291192432461	82	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	82	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	82	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	82	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	82	miss	#0D3A6B
#4283C9	31	0.193662073189215	82	hit	#4283C9
#4283C9	32	0.233450808962189	82	hit	#4283C9
#0D3A6B	33	0.198343100927212	82	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	82	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	82	miss	#0D3A6B
#4283C9	36	0.172720633308702	82	hit	#4283C9
#4283C9	37	0.206226937117523	82	hit	#4283C9
#0D3A6B	38	0.177746578880026	82	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	82	miss	#0D3A6B
#4283C9	40	0.182293862968365	82	hit	#4283C9
#0D3A6B	41	0.157490495213784	82	miss	#0D3A6B
#0D3A6B	42	0.134843942046558	82	miss	#0D3A6B
#0D3A6B	43	0.114084601643267	82	miss	#0D3A6B
#0D3A6B	44	0.0949860084722399	82	miss	#0D3A6B
#0D3A6B	45	0.07735653785283	82	miss	#0D3A6B
#4283C9	46	0.101841913713122	82	hit	#4283C9
#4283C9	47	0.126327289573413	82	hit	#4283C9
#4283C9	48	0.150812665433705	82	hit	#4283C9
#0D3A6B	49	0.131768484209033	82	miss	#0D3A6B
#4283C9	50	0.155346994296722	82	hit	#4283C9
#0D3A6B	51	0.136821022084967	82	miss	#0D3A6B
#0D3A6B	52	0.119572703129195	82	miss	#0D3A6B
#0D3A6B	53	0.103474272103808	82	miss	#0D3A6B
#4283C9	54	0.124694931182727	82	hit	#4283C9
#0D3A6B	55	0.108950571220948	82	miss	#0D3A6B
#0D3A6B	56	0.0941902337567805	82	miss	#0D3A6B
#4283C9	57	0.114084601643267	82	hit	#4283C9
#0D3A6B	58	0.0996159704530951	82	miss	#0D3A6B
#0D3A6B	59	0.0859984352152858	82	miss	#0D3A6B
#0D3A6B	60	0.0731590448482086	82	miss	#0D3A6B
#4283C9	61	0.091348181201568	82	hit	#4283C9
#0D3A6B	62	0.0787168365117351	82	miss	#0D3A6B
#4283C9	63	0.0964007190775013	82	hit	#4283C9
#0D3A6B	64	0.0839742070042601	82	miss	#0D3A6B
#0D3A6B	65	0.0722017218822422	82	miss	#0D3A6B
#0D3A6B	66	0.061032953945969	82	miss	#0D3A6B
#4283C9	67	0.07735653785283	82	hit	#4283C9
#4283C9	68	0.093680121759691	82	hit	#4283C9
#0D3A6B	69	0.0822536130248883	82	miss	#0D3A6B
#0D3A6B	70	0.0713844949600759	82	miss	#0D3A6B
