group	colour	x	y	tooltip	showSelected1
2	#C49A00	1972	72.1073170731707	France	Europe & Central Asia
2	#C49A00	1973	72.3560975609756	France	Europe & Central Asia
2	#C49A00	1974	72.6048780487805	France	Europe & Central Asia
2	#C49A00	1975	72.8536585365854	France	Europe & Central Asia
2	#C49A00	1960	71.1268292682927	United Kingdom	Europe & Central Asia
2	#C49A00	1961	70.8780487804878	United Kingdom	Europe & Central Asia
2	#C49A00	1962	70.9268292682927	United Kingdom	Europe & Central Asia
2	#C49A00	1963	70.8268292682927	United Kingdom	Europe & Central Asia
2	#C49A00	1964	71.6243902439024	United Kingdom	Europe & Central Asia
2	#C49A00	1965	71.6243902439024	United Kingdom	Europe & Central Asia
2	#C49A00	1966	71.5731707317073	United Kingdom	Europe & Central Asia
2	#C49A00	1967	72.1243902439024	United Kingdom	Europe & Central Asia
2	#C49A00	1968	71.7243902439025	United Kingdom	Europe & Central Asia
2	#C49A00	1969	71.7219512195122	United Kingdom	Europe & Central Asia
2	#C49A00	1970	71.9731707317073	United Kingdom	Europe & Central Asia
2	#C49A00	1971	72.2731707317073	United Kingdom	Europe & Central Asia
2	#C49A00	1972	72.1243902439024	United Kingdom	Europe & Central Asia
2	#C49A00	1973	72.3243902439024	United Kingdom	Europe & Central Asia
2	#C49A00	1974	72.5243902439024	United Kingdom	Europe & Central Asia
2	#C49A00	1975	72.7243902439024	United Kingdom	Europe & Central Asia
2	#C49A00	1960	63.4277073170732	Georgia	Europe & Central Asia
2	#C49A00	1961	63.8277073170732	Georgia	Europe & Central Asia
2	#C49A00	1962	64.2297073170732	Georgia	Europe & Central Asia
2	#C49A00	1963	64.6337073170732	Georgia	Europe & Central Asia
2	#C49A00	1964	65.0357073170732	Georgia	Europe & Central Asia
2	#C49A00	1965	65.4297073170732	Georgia	Europe & Central Asia
2	#C49A00	1966	65.8107073170732	Georgia	Europe & Central Asia
2	#C49A00	1967	66.1737073170732	Georgia	Europe & Central Asia
2	#C49A00	1968	66.5167073170732	Georgia	Europe & Central Asia
2	#C49A00	1969	66.8397073170732	Georgia	Europe & Central Asia
2	#C49A00	1970	67.1497073170732	Georgia	Europe & Central Asia
2	#C49A00	1971	67.4566829268293	Georgia	Europe & Central Asia
2	#C49A00	1972	67.7671707317073	Georgia	Europe & Central Asia
2	#C49A00	1973	68.0801463414634	Georgia	Europe & Central Asia
2	#C49A00	1974	68.3911219512195	Georgia	Europe & Central Asia
2	#C49A00	1975	68.6816097560976	Georgia	Europe & Central Asia
2	#C49A00	1960	68.7255609756098	Greece	Europe & Central Asia
2	#C49A00	1961	69.050756097561	Greece	Europe & Central Asia
2	#C49A00	1962	69.3679024390244	Greece	Europe & Central Asia
2	#C49A00	1963	69.6779756097561	Greece	Europe & Central Asia
2	#C49A00	1964	69.9830243902439	Greece	Europe & Central Asia
2	#C49A00	1965	70.2825609756098	Greece	Europe & Central Asia
2	#C49A00	1966	70.5771463414634	Greece	Europe & Central Asia
2	#C49A00	1967	70.8652926829268	Greece	Europe & Central Asia
2	#C49A00	1968	71.146512195122	Greece	Europe & Central Asia
2	#C49A00	1969	71.422756097561	Greece	Europe & Central Asia
2	#C49A00	1970	71.694	Greece	Europe & Central Asia
2	#C49A00	1971	71.9611463414634	Greece	Europe & Central Asia
2	#C49A00	1972	72.2271463414634	Greece	Europe & Central Asia
2	#C49A00	1973	72.4914634146341	Greece	Europe & Central Asia
2	#C49A00	1974	72.7565609756098	Greece	Europe & Central Asia
2	#C49A00	1975	73.0244634146342	Greece	Europe & Central Asia
2	#C49A00	1960	65.9691219512195	Croatia	Europe & Central Asia
2	#C49A00	1961	66.4139512195122	Croatia	Europe & Central Asia
2	#C49A00	1962	66.8070487804878	Croatia	Europe & Central Asia
2	#C49A00	1963	67.1524146341463	Croatia	Europe & Central Asia
2	#C49A00	1964	67.4566097560976	Croatia	Europe & Central Asia
2	#C49A00	1965	67.7277073170732	Croatia	Europe & Central Asia
2	#C49A00	1966	67.9763170731707	Croatia	Europe & Central Asia
2	#C49A00	1967	68.21	Croatia	Europe & Central Asia
2	#C49A00	1968	68.4373658536585	Croatia	Europe & Central Asia
2	#C49A00	1969	68.6644634146342	Croatia	Europe & Central Asia
2	#C49A00	1970	68.8978536585366	Croatia	Europe & Central Asia
2	#C49A00	1971	69.1415853658537	Croatia	Europe & Central Asia
2	#C49A00	1972	69.3906341463415	Croatia	Europe & Central Asia
2	#C49A00	1973	69.6368780487805	Croatia	Europe & Central Asia
2	#C49A00	1974	69.8752195121951	Croatia	Europe & Central Asia
2	#C49A00	1975	70.0019512195122	Croatia	Europe & Central Asia
2	#C49A00	1960	68.0031707317073	Hungary	Europe & Central Asia
2	#C49A00	1961	68.9360975609756	Hungary	Europe & Central Asia
2	#C49A00	1962	67.8658536585366	Hungary	Europe & Central Asia
2	#C49A00	1963	68.8741463414634	Hungary	Europe & Central Asia
2	#C49A00	1964	69.3809756097561	Hungary	Europe & Central Asia
2	#C49A00	1965	69.0712195121951	Hungary	Europe & Central Asia
2	#C49A00	1966	69.8224390243902	Hungary	Europe & Central Asia
2	#C49A00	1967	69.4070731707317	Hungary	Europe & Central Asia
2	#C49A00	1968	69.230243902439	Hungary	Europe & Central Asia
2	#C49A00	1969	69.3146341463415	Hungary	Europe & Central Asia
2	#C49A00	1970	69.1646341463415	Hungary	Europe & Central Asia
2	#C49A00	1971	69.0524390243903	Hungary	Europe & Central Asia
2	#C49A00	1972	69.6646341463415	Hungary	Europe & Central Asia
2	#C49A00	1973	69.5180487804878	Hungary	Europe & Central Asia
2	#C49A00	1974	69.2480487804878	Hungary	Europe & Central Asia
2	#C49A00	1975	69.29	Hungary	Europe & Central Asia
2	#C49A00	1960	69.691756097561	Ireland	Europe & Central Asia
2	#C49A00	1961	69.9041219512195	Ireland	Europe & Central Asia
2	#C49A00	1962	70.0879756097561	Ireland	Europe & Central Asia
2	#C49A00	1963	70.2498048780488	Ireland	Europe & Central Asia
2	#C49A00	1964	70.3945853658537	Ireland	Europe & Central Asia
2	#C49A00	1965	70.5252926829268	Ireland	Europe & Central Asia
2	#C49A00	1966	70.6414146341464	Ireland	Europe & Central Asia
2	#C49A00	1967	70.743512195122	Ireland	Europe & Central Asia
2	#C49A00	1968	70.8330731707317	Ireland	Europe & Central Asia
2	#C49A00	1969	70.9151219512195	Ireland	Europe & Central Asia
2	#C49A00	1970	70.9962195121951	Ireland	Europe & Central Asia
2	#C49A00	1971	71.0813658536585	Ireland	Europe & Central Asia
2	#C49A00	1972	71.1745853658537	Ireland	Europe & Central Asia
2	#C49A00	1973	71.2808780487805	Ireland	Europe & Central Asia
2	#C49A00	1974	71.4032926829268	Ireland	Europe & Central Asia
2	#C49A00	1975	71.5462926829268	Ireland	Europe & Central Asia
2	#C49A00	1960	73.4267073170732	Iceland	Europe & Central Asia
2	#C49A00	1961	73.5034146341464	Iceland	Europe & Central Asia
2	#C49A00	1962	73.7219512195122	Iceland	Europe & Central Asia
2	#C49A00	1963	73.0429268292683	Iceland	Europe & Central Asia
2	#C49A00	1964	73.5417073170732	Iceland	Europe & Central Asia
2	#C49A00	1965	73.8687804878049	Iceland	Europe & Central Asia
2	#C49A00	1966	73.3004878048781	Iceland	Europe & Central Asia
2	#C49A00	1967	73.7831707317073	Iceland	Europe & Central Asia
2	#C49A00	1968	74.0058536585366	Iceland	Europe & Central Asia
2	#C49A00	1969	73.7763414634147	Iceland	Europe & Central Asia
2	#C49A00	1970	73.9339024390244	Iceland	Europe & Central Asia
2	#C49A00	1971	73.5704878048781	Iceland	Europe & Central Asia
2	#C49A00	1972	74.4558536585366	Iceland	Europe & Central Asia
2	#C49A00	1973	74.4509756097561	Iceland	Europe & Central Asia
2	#C49A00	1974	74.5117073170732	Iceland	Europe & Central Asia
2	#C49A00	1975	75.5787804878049	Iceland	Europe & Central Asia
2	#C49A00	1960	69.1239024390244	Italy	Europe & Central Asia
2	#C49A00	1961	69.760243902439	Italy	Europe & Central Asia
2	#C49A00	1962	69.149756097561	Italy	Europe & Central Asia
2	#C49A00	1963	69.2480487804878	Italy	Europe & Central Asia
2	#C49A00	1964	70.3117073170732	Italy	Europe & Central Asia
2	#C49A00	1965	70.1717073170732	Italy	Europe & Central Asia
2	#C49A00	1966	70.9260975609756	Italy	Europe & Central Asia
2	#C49A00	1967	70.9565853658537	Italy	Europe & Central Asia
2	#C49A00	1968	70.78	Italy	Europe & Central Asia
2	#C49A00	1969	70.8119512195122	Italy	Europe & Central Asia
2	#C49A00	1970	71.5587804878049	Italy	Europe & Central Asia
2	#C49A00	1971	71.8068292682927	Italy	Europe & Central Asia
2	#C49A00	1972	72.0753658536586	Italy	Europe & Central Asia
2	#C49A00	1973	72.0263414634146	Italy	Europe & Central Asia
2	#C49A00	1974	72.7343902439025	Italy	Europe & Central Asia
2	#C49A00	1975	72.6473170731708	Italy	Europe & Central Asia
2	#C49A00	1960	70.6397804878049	Channel Islands	Europe & Central Asia
2	#C49A00	1961	70.7344146341463	Channel Islands	Europe & Central Asia
2	#C49A00	1962	70.8300975609756	Channel Islands	Europe & Central Asia
2	#C49A00	1963	70.9333170731707	Channel Islands	Europe & Central Asia
2	#C49A00	1964	71.0475853658537	Channel Islands	Europe & Central Asia
2	#C49A00	1965	71.1719268292683	Channel Islands	Europe & Central Asia
2	#C49A00	1966	71.2993414634146	Channel Islands	Europe & Central Asia
2	#C49A00	1967	71.4218536585366	Channel Islands	Europe & Central Asia
2	#C49A00	1968	71.5359756097561	Channel Islands	Europe & Central Asia
2	#C49A00	1969	71.6407073170732	Channel Islands	Europe & Central Asia
2	#C49A00	1970	71.7390487804878	Channel Islands	Europe & Central Asia
2	#C49A00	1971	71.836	Channel Islands	Europe & Central Asia
2	#C49A00	1972	71.9380487804878	Channel Islands	Europe & Central Asia
2	#C49A00	1973	72.0501707317073	Channel Islands	Europe & Central Asia
2	#C49A00	1974	72.1773658536585	Channel Islands	Europe & Central Asia
2	#C49A00	1975	72.3246097560976	Channel Islands	Europe & Central Asia
2	#C49A00	1960	56.1123414634146	Kyrgyz Republic	Europe & Central Asia
2	#C49A00	1961	56.5483414634146	Kyrgyz Republic	Europe & Central Asia
2	#C49A00	1962	56.9863414634146	Kyrgyz Republic	Europe & Central Asia
2	#C49A00	1963	57.4263414634146	Kyrgyz Republic	Europe & Central Asia
2	#C49A00	1964	57.8653414634146	Kyrgyz Republic	Europe & Central Asia
2	#C49A00	1965	58.2973414634146	Kyrgyz Republic	Europe & Central Asia
2	#C49A00	1966	58.7193414634146	Kyrgyz Republic	Europe & Central Asia
2	#C49A00	1967	59.1263414634146	Kyrgyz Republic	Europe & Central Asia
2	#C49A00	1968	59.5143414634146	Kyrgyz Republic	Europe & Central Asia
2	#C49A00	1969	59.8813414634146	Kyrgyz Republic	Europe & Central Asia
2	#C49A00	1970	60.2213414634146	Kyrgyz Republic	Europe & Central Asia
2	#C49A00	1971	60.5303414634146	Kyrgyz Republic	Europe & Central Asia
2	#C49A00	1972	60.8103414634146	Kyrgyz Republic	Europe & Central Asia
2	#C49A00	1973	61.0663414634146	Kyrgyz Republic	Europe & Central Asia
2	#C49A00	1974	61.3053414634146	Kyrgyz Republic	Europe & Central Asia
2	#C49A00	1975	61.5363170731707	Kyrgyz Republic	Europe & Central Asia
2	#C49A00	1960	58.3035609756098	Kazakhstan	Europe & Central Asia
2	#C49A00	1961	58.7155609756098	Kazakhstan	Europe & Central Asia
2	#C49A00	1962	59.1315609756098	Kazakhstan	Europe & Central Asia
2	#C49A00	1963	59.5495609756098	Kazakhstan	Europe & Central Asia
2	#C49A00	1964	59.9655609756098	Kazakhstan	Europe & Central Asia
2	#C49A00	1965	60.3775609756098	Kazakhstan	Europe & Central Asia
2	#C49A00	1966	60.7795609756098	Kazakhstan	Europe & Central Asia
2	#C49A00	1967	61.1655609756098	Kazakhstan	Europe & Central Asia
2	#C49A00	1968	61.5335609756098	Kazakhstan	Europe & Central Asia
2	#C49A00	1969	61.8795609756098	Kazakhstan	Europe & Central Asia
2	#C49A00	1970	62.1975609756098	Kazakhstan	Europe & Central Asia
2	#C49A00	1971	62.4845609756098	Kazakhstan	Europe & Central Asia
2	#C49A00	1972	62.7415609756098	Kazakhstan	Europe & Central Asia
2	#C49A00	1973	62.9765609756098	Kazakhstan	Europe & Central Asia
2	#C49A00	1974	63.1935609756098	Kazakhstan	Europe & Central Asia
2	#C49A00	1975	63.4055365853659	Kazakhstan	Europe & Central Asia
2	#C49A00	1960	69.8473170731707	Lithuania	Europe & Central Asia
2	#C49A00	1961	70.1026829268293	Lithuania	Europe & Central Asia
2	#C49A00	1962	69.0953658536585	Lithuania	Europe & Central Asia
2	#C49A00	1963	70.2043902439024	Lithuania	Europe & Central Asia
2	#C49A00	1964	71.5090243902439	Lithuania	Europe & Central Asia
2	#C49A00	1965	71.3251219512195	Lithuania	Europe & Central Asia
2	#C49A00	1966	71.520243902439	Lithuania	Europe & Central Asia
2	#C49A00	1967	71.6039024390244	Lithuania	Europe & Central Asia
2	#C49A00	1968	71.3136585365854	Lithuania	Europe & Central Asia
2	#C49A00	1969	70.9285365853659	Lithuania	Europe & Central Asia
2	#C49A00	1970	70.8043902439024	Lithuania	Europe & Central Asia
2	#C49A00	1971	71.7353658536586	Lithuania	Europe & Central Asia
2	#C49A00	1972	71.0246341463415	Lithuania	Europe & Central Asia
2	#C49A00	1973	71.3321951219512	Lithuania	Europe & Central Asia
2	#C49A00	1974	71.2441463414634	Lithuania	Europe & Central Asia
2	#C49A00	1975	70.8673170731707	Lithuania	Europe & Central Asia
2	#C49A00	1960	68.3215609756098	Luxembourg	Europe & Central Asia
2	#C49A00	1962	68.8736585365854	Luxembourg	Europe & Central Asia
2	#C49A00	1964	69.2879756097561	Luxembourg	Europe & Central Asia
2	#C49A00	1965	69.4386341463415	Luxembourg	Europe & Central Asia
2	#C49A00	1966	69.5537073170732	Luxembourg	Europe & Central Asia
2	#C49A00	1967	69.6441463414634	Luxembourg	Europe & Central Asia
2	#C49A00	1968	69.7204390243902	Luxembourg	Europe & Central Asia
2	#C49A00	1969	69.7930731707317	Luxembourg	Europe & Central Asia
2	#C49A00	1970	69.8755609756098	Luxembourg	Europe & Central Asia
2	#C49A00	1971	69.9779024390244	Luxembourg	Europe & Central Asia
2	#C49A00	1972	70.1051463414634	Luxembourg	Europe & Central Asia
2	#C49A00	1973	70.2614146341463	Luxembourg	Europe & Central Asia
2	#C49A00	1974	70.4477804878049	Luxembourg	Europe & Central Asia
2	#C49A00	1975	70.6633902439025	Luxembourg	Europe & Central Asia
2	#C49A00	1960	69.7868292682927	Latvia	Europe & Central Asia
2	#C49A00	1961	70.0324390243903	Latvia	Europe & Central Asia
2	#C49A00	1962	69.430487804878	Latvia	Europe & Central Asia
2	#C49A00	1963	69.8290243902439	Latvia	Europe & Central Asia
2	#C49A00	1964	71.0280487804878	Latvia	Europe & Central Asia
2	#C49A00	1965	70.7265853658537	Latvia	Europe & Central Asia
2	#C49A00	1966	70.7073170731707	Latvia	Europe & Central Asia
2	#C49A00	1967	70.3939024390244	Latvia	Europe & Central Asia
2	#C49A00	1968	70.0429268292683	Latvia	Europe & Central Asia
2	#C49A00	1969	69.7968292682927	Latvia	Europe & Central Asia
2	#C49A00	1970	69.8353658536586	Latvia	Europe & Central Asia
2	#C49A00	1971	70.1646341463415	Latvia	Europe & Central Asia
2	#C49A00	1972	69.8787804878049	Latvia	Europe & Central Asia
2	#C49A00	1973	69.8134146341464	Latvia	Europe & Central Asia
2	#C49A00	1974	69.7409756097561	Latvia	Europe & Central Asia
2	#C49A00	1975	68.9253658536585	Latvia	Europe & Central Asia
2	#C49A00	1960	61.8030243902439	Moldova	Europe & Central Asia
2	#C49A00	1961	62.1663414634146	Moldova	Europe & Central Asia
2	#C49A00	1962	62.534756097561	Moldova	Europe & Central Asia
2	#C49A00	1963	62.9067073170732	Moldova	Europe & Central Asia
2	#C49A00	1964	63.2756341463415	Moldova	Europe & Central Asia
2	#C49A00	1965	63.6314390243903	Moldova	Europe & Central Asia
2	#C49A00	1966	63.9605853658537	Moldova	Europe & Central Asia
2	#C49A00	1967	64.2495365853659	Moldova	Europe & Central Asia
2	#C49A00	1968	64.4922926829268	Moldova	Europe & Central Asia
2	#C49A00	1969	64.6848536585366	Moldova	Europe & Central Asia
2	#C49A00	1970	64.8251951219512	Moldova	Europe & Central Asia
2	#C49A00	1971	64.9178536585366	Moldova	Europe & Central Asia
2	#C49A00	1972	64.9733658536585	Moldova	Europe & Central Asia
2	#C49A00	1973	65.0038048780488	Moldova	Europe & Central Asia
2	#C49A00	1974	65.0157317073171	Moldova	Europe & Central Asia
2	#C49A00	1975	65.0076829268293	Moldova	Europe & Central Asia
2	#C49A00	1960	62.4055365853659	Montenegro	Europe & Central Asia
2	#C49A00	1961	62.8882682926829	Montenegro	Europe & Central Asia
2	#C49A00	1962	63.4125853658537	Montenegro	Europe & Central Asia
2	#C49A00	1963	63.984	Montenegro	Europe & Central Asia
2	#C49A00	1964	64.6034878048781	Montenegro	Europe & Central Asia
2	#C49A00	1965	65.2685609756098	Montenegro	Europe & Central Asia
2	#C49A00	1966	65.9736341463415	Montenegro	Europe & Central Asia
2	#C49A00	1967	66.7021951219512	Montenegro	Europe & Central Asia
2	#C49A00	1968	67.4377317073171	Montenegro	Europe & Central Asia
2	#C49A00	1969	68.1667804878049	Montenegro	Europe & Central Asia
2	#C49A00	1970	68.8773902439024	Montenegro	Europe & Central Asia
2	#C49A00	1971	69.5611463414634	Montenegro	Europe & Central Asia
2	#C49A00	1972	70.2130975609756	Montenegro	Europe & Central Asia
2	#C49A00	1973	70.8292926829268	Montenegro	Europe & Central Asia
2	#C49A00	1974	71.3997804878049	Montenegro	Europe & Central Asia
2	#C49A00	1975	71.9150731707317	Montenegro	Europe & Central Asia
2	#C49A00	1960	60.7211951219512	Macedonia, FYR	Europe & Central Asia
2	#C49A00	1961	61.3476341463415	Macedonia, FYR	Europe & Central Asia
2	#C49A00	1962	61.9580731707317	Macedonia, FYR	Europe & Central Asia
2	#C49A00	1963	62.5559512195122	Macedonia, FYR	Europe & Central Asia
2	#C49A00	1964	63.144243902439	Macedonia, FYR	Europe & Central Asia
2	#C49A00	1965	63.7218292682927	Macedonia, FYR	Europe & Central Asia
2	#C49A00	1966	64.2841463414634	Macedonia, FYR	Europe & Central Asia
2	#C49A00	1967	64.8276829268293	Macedonia, FYR	Europe & Central Asia
2	#C49A00	1968	65.3479512195122	Macedonia, FYR	Europe & Central Asia
2	#C49A00	1969	65.847	Macedonia, FYR	Europe & Central Asia
2	#C49A00	1970	66.3329268292683	Macedonia, FYR	Europe & Central Asia
2	#C49A00	1971	66.8173170731707	Macedonia, FYR	Europe & Central Asia
2	#C49A00	1972	67.3048048780488	Macedonia, FYR	Europe & Central Asia
2	#C49A00	1973	67.7919756097561	Macedonia, FYR	Europe & Central Asia
2	#C49A00	1974	68.2669024390244	Macedonia, FYR	Europe & Central Asia
2	#C49A00	1975	68.7046097560976	Macedonia, FYR	Europe & Central Asia
2	#C49A00	1960	73.3926829268293	Netherlands	Europe & Central Asia
2	#C49A00	1961	73.6526829268293	Netherlands	Europe & Central Asia
2	#C49A00	1962	73.3239024390244	Netherlands	Europe & Central Asia
2	#C49A00	1963	73.3370731707317	Netherlands	Europe & Central Asia
2	#C49A00	1964	73.7041463414634	Netherlands	Europe & Central Asia
2	#C49A00	1965	73.5687804878049	Netherlands	Europe & Central Asia
2	#C49A00	1966	73.5129268292683	Netherlands	Europe & Central Asia
2	#C49A00	1967	73.8041463414634	Netherlands	Europe & Central Asia
2	#C49A00	1968	73.6126829268293	Netherlands	Europe & Central Asia
2	#C49A00	1969	73.539512195122	Netherlands	Europe & Central Asia
2	#C49A00	1970	73.5856097560976	Netherlands	Europe & Central Asia
2	#C49A00	1971	73.809512195122	Netherlands	Europe & Central Asia
2	#C49A00	1972	73.7270731707317	Netherlands	Europe & Central Asia
2	#C49A00	1973	74.1439024390244	Netherlands	Europe & Central Asia
2	#C49A00	1974	74.5368292682927	Netherlands	Europe & Central Asia
2	#C49A00	1975	74.4987804878049	Netherlands	Europe & Central Asia
2	#C49A00	1960	73.549756097561	Norway	Europe & Central Asia
2	#C49A00	1961	73.5504878048781	Norway	Europe & Central Asia
2	#C49A00	1962	73.4480487804878	Norway	Europe & Central Asia
2	#C49A00	1963	73.0775609756098	Norway	Europe & Central Asia
2	#C49A00	1964	73.5958536585366	Norway	Europe & Central Asia
2	#C49A00	1965	73.7231707317073	Norway	Europe & Central Asia
2	#C49A00	1966	73.9953658536585	Norway	Europe & Central Asia
2	#C49A00	1967	74.0665853658537	Norway	Europe & Central Asia
2	#C49A00	1968	73.9419512195122	Norway	Europe & Central Asia
2	#C49A00	1969	73.6634146341463	Norway	Europe & Central Asia
2	#C49A00	1970	74.0880487804878	Norway	Europe & Central Asia
2	#C49A00	1971	74.1792682926829	Norway	Europe & Central Asia
2	#C49A00	1972	74.3446341463415	Norway	Europe & Central Asia
2	#C49A00	1973	74.4421951219512	Norway	Europe & Central Asia
2	#C49A00	1974	74.7536585365854	Norway	Europe & Central Asia
2	#C49A00	1975	74.8175609756098	Norway	Europe & Central Asia
2	#C49A00	1960	67.6804878048781	Poland	Europe & Central Asia
2	#C49A00	1961	67.7780487804878	Poland	Europe & Central Asia
2	#C49A00	1962	67.4268292682927	Poland	Europe & Central Asia
2	#C49A00	1963	68.3756097560976	Poland	Europe & Central Asia
2	#C49A00	1964	68.6292682926829	Poland	Europe & Central Asia
2	#C49A00	1965	69.4292682926829	Poland	Europe & Central Asia
2	#C49A00	1966	69.8268292682927	Poland	Europe & Central Asia
2	#C49A00	1967	69.4243902439024	Poland	Europe & Central Asia
2	#C49A00	1968	70.219512195122	Poland	Europe & Central Asia
2	#C49A00	1969	69.719512195122	Poland	Europe & Central Asia
2	#C49A00	1970	69.8682926829268	Poland	Europe & Central Asia
2	#C49A00	1971	69.6121951219512	Poland	Europe & Central Asia
2	#C49A00	1972	70.6658536585366	Poland	Europe & Central Asia
2	#C49A00	1973	70.6634146341463	Poland	Europe & Central Asia
2	#C49A00	1974	71.1170731707317	Poland	Europe & Central Asia
2	#C49A00	1975	70.5609756097561	Poland	Europe & Central Asia
2	#C49A00	1960	63.0365853658537	Portugal	Europe & Central Asia
2	#C49A00	1961	63.4655609756098	Portugal	Europe & Central Asia
2	#C49A00	1962	63.8908780487805	Portugal	Europe & Central Asia
2	#C49A00	1963	64.3105609756098	Portugal	Europe & Central Asia
2	#C49A00	1964	64.7231951219512	Portugal	Europe & Central Asia
2	#C49A00	1965	65.1288536585366	Portugal	Europe & Central Asia
2	#C49A00	1966	65.5266829268293	Portugal	Europe & Central Asia
2	#C49A00	1967	65.9187804878049	Portugal	Europe & Central Asia
2	#C49A00	1968	66.3066341463415	Portugal	Europe & Central Asia
2	#C49A00	1969	66.6917317073171	Portugal	Europe & Central Asia
2	#C49A00	1970	67.0731707317073	Portugal	Europe & Central Asia
2	#C49A00	1971	66.7707317073171	Portugal	Europe & Central Asia
2	#C49A00	1972	68.3243902439024	Portugal	Europe & Central Asia
2	#C49A00	1973	67.5243902439024	Portugal	Europe & Central Asia
2	#C49A00	1974	68.019512195122	Portugal	Europe & Central Asia
2	#C49A00	1975	68.309756097561	Portugal	Europe & Central Asia
2	#C49A00	1960	65.7178780487805	Romania	Europe & Central Asia
2	#C49A00	1961	66.2206341463415	Romania	Europe & Central Asia
2	#C49A00	1962	66.6350487804878	Romania	Europe & Central Asia
2	#C49A00	1963	66.9541219512195	Romania	Europe & Central Asia
2	#C49A00	1964	67.1839024390244	Romania	Europe & Central Asia
2	#C49A00	1965	67.3455609756098	Romania	Europe & Central Asia
2	#C49A00	1966	67.4728048780488	Romania	Europe & Central Asia
2	#C49A00	1967	67.6018048780488	Romania	Europe & Central Asia
2	#C49A00	1968	67.7581707317073	Romania	Europe & Central Asia
2	#C49A00	1969	67.9524390243903	Romania	Europe & Central Asia
2	#C49A00	1970	68.1825853658537	Romania	Europe & Central Asia
2	#C49A00	1971	68.5041463414634	Romania	Europe & Central Asia
2	#C49A00	1972	68.470243902439	Romania	Europe & Central Asia
2	#C49A00	1973	69.0056097560976	Romania	Europe & Central Asia
2	#C49A00	1974	69.499756097561	Romania	Europe & Central Asia
2	#C49A00	1975	69.6139024390244	Romania	Europe & Central Asia
2	#C49A00	1960	67.4099268292683	Russian Federation	Europe & Central Asia
2	#C49A00	1961	67.8127073170732	Russian Federation	Europe & Central Asia
2	#C49A00	1962	68.141512195122	Russian Federation	Europe & Central Asia
2	#C49A00	1963	68.3854634146342	Russian Federation	Europe & Central Asia
2	#C49A00	1964	68.5416097560976	Russian Federation	Europe & Central Asia
2	#C49A00	1965	68.6180243902439	Russian Federation	Europe & Central Asia
2	#C49A00	1966	68.6316585365854	Russian Federation	Europe & Central Asia
2	#C49A00	1967	68.6064634146342	Russian Federation	Europe & Central Asia
2	#C49A00	1968	68.5628780487805	Russian Federation	Europe & Central Asia
2	#C49A00	1969	68.5098536585366	Russian Federation	Europe & Central Asia
2	#C49A00	1970	68.1336585365854	Russian Federation	Europe & Central Asia
2	#C49A00	1971	68.3765853658537	Russian Federation	Europe & Central Asia
2	#C49A00	1972	68.3085365853659	Russian Federation	Europe & Central Asia
2	#C49A00	1973	68.2946341463415	Russian Federation	Europe & Central Asia
2	#C49A00	1974	68.320243902439	Russian Federation	Europe & Central Asia
2	#C49A00	1975	67.7239024390244	Russian Federation	Europe & Central Asia
2	#C49A00	1960	73.0056097560976	Sweden	Europe & Central Asia
2	#C49A00	1961	73.4743902439024	Sweden	Europe & Central Asia
2	#C49A00	1962	73.3504878048781	Sweden	Europe & Central Asia
2	#C49A00	1963	73.5553658536585	Sweden	Europe & Central Asia
2	#C49A00	1964	73.7331707317073	Sweden	Europe & Central Asia
2	#C49A00	1965	73.8617073170732	Sweden	Europe & Central Asia
2	#C49A00	1966	74.0785365853659	Sweden	Europe & Central Asia
2	#C49A00	1967	74.1224390243903	Sweden	Europe & Central Asia
2	#C49A00	1968	73.9729268292683	Sweden	Europe & Central Asia
2	#C49A00	1969	74.0848780487805	Sweden	Europe & Central Asia
2	#C49A00	1970	74.6492682926829	Sweden	Europe & Central Asia
2	#C49A00	1971	74.6239024390244	Sweden	Europe & Central Asia
2	#C49A00	1972	74.7180487804878	Sweden	Europe & Central Asia
2	#C49A00	1973	74.8673170731707	Sweden	Europe & Central Asia
2	#C49A00	1974	74.9804878048781	Sweden	Europe & Central Asia
2	#C49A00	1975	74.9846341463415	Sweden	Europe & Central Asia
2	#C49A00	1960	68.9780487804878	Slovenia	Europe & Central Asia
2	#C49A00	1961	68.9780487804878	Slovenia	Europe & Central Asia
2	#C49A00	1962	68.9780487804878	Slovenia	Europe & Central Asia
2	#C49A00	1963	68.6219512195122	Slovenia	Europe & Central Asia
2	#C49A00	1964	68.6634146341463	Slovenia	Europe & Central Asia
2	#C49A00	1965	68.3658536585366	Slovenia	Europe & Central Asia
2	#C49A00	1966	69.0121951219512	Slovenia	Europe & Central Asia
2	#C49A00	1967	69.3658536585366	Slovenia	Europe & Central Asia
2	#C49A00	1968	68.9170731707317	Slovenia	Europe & Central Asia
2	#C49A00	1969	68.3609756097561	Slovenia	Europe & Central Asia
2	#C49A00	1970	68.609756097561	Slovenia	Europe & Central Asia
2	#C49A00	1971	68.8341463414634	Slovenia	Europe & Central Asia
2	#C49A00	1972	69.0585365853659	Slovenia	Europe & Central Asia
2	#C49A00	1973	69.4048780487805	Slovenia	Europe & Central Asia
2	#C49A00	1974	70.1609756097561	Slovenia	Europe & Central Asia
2	#C49A00	1975	70.3585365853659	Slovenia	Europe & Central Asia
2	#C49A00	1960	69.9837073170732	Slovak Republic	Europe & Central Asia
