yintercept	key	showSelected2
7389.351884	Palestine, State of	Palestine, State of
30084.15093	Panama	Panama
3766.070285	Papua New Guinea	Papua New Guinea
13368.50378	Paraguay	Paraguay
12069.98025	Peru	Peru
9248.17856	Philippines	Philippines
89570.60341	Qatar	Qatar
1976.647017	Rwanda	Rwanda
28652.85559	Saint Kitts and Nevis	Saint Kitts and Nevis
14685.86278	Saint Lucia	Saint Lucia
14205.47551	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
5934.300328	Samoa	Samoa
3988.35083	Sao Tome and Principe	Sao Tome and Principe
48208.37902	Saudi Arabia	Saudi Arabia
3282.577337	Senegal	Senegal
16562.93571	Serbia	Serbia
25957.1879	Seychelles	Seychelles
1596.015997	Sierra Leone	Sierra Leone
86623.97404	Singapore	Singapore
2597.548307	Solomon Islands	Solomon Islands
13601.13158	South Africa	South Africa
665.5147193	South Sudan	South Sudan
13405.80369	Sri Lanka	Sri Lanka
4117.220703	Sudan	Sudan
16668.53506	Suriname	Suriname
4501.60186	Syrian Arab Republic	Syrian Arab Republic
3912.067195	Tajikistan	Tajikistan
2483.64502	Tanzania (United Republic of)	Tanzania (United Republic of)
16813.17615	Thailand	Thailand
4375.930781	Timor-Leste	Timor-Leste
2029.602831	Togo	Togo
6659.339716	Tonga	Tonga
24783.02991	Trinidad and Tobago	Trinidad and Tobago
10775.33378	Tunisia	Tunisia
28001.26992	Türkiye	Türkiye
13337.27072	Turkmenistan	Turkmenistan
6855.472508	Tuvalu	Tuvalu
2124.422436	Uganda	Uganda
12455.66992	Ukraine	Ukraine
71793.00248	United Arab Emirates	United Arab Emirates
22066.33322	Uruguay	Uruguay
7297.810033	Uzbekistan	Uzbekistan
3148.620596	Vanuatu	Vanuatu
10427.235	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
9141.841879	Viet Nam	Viet Nam
1170.253731	Yemen	Yemen
3325.308024	Zambia	Zambia
2336.519143	Zimbabwe	Zimbabwe
