yintercept	key	showSelected2
748.1979273	South Sudan	South Sudan
12589.80645	Sri Lanka	Sri Lanka
3658.472412	Sudan	Sudan
12858.11237	Suriname	Suriname
3942.080383	Syrian Arab Republic	Syrian Arab Republic
4205.474828	Tajikistan	Tajikistan
2502.293945	Tanzania (United Republic of)	Tanzania (United Republic of)
16443.82559	Thailand	Thailand
5269.538723	Timor-Leste	Timor-Leste
2068.418544	Togo	Togo
6892.373648	Tonga	Tonga
23539.74895	Trinidad and Tobago	Trinidad and Tobago
9709.943153	Tunisia	Tunisia
28380.88549	Türkiye	Türkiye
12449.00499	Turkmenistan	Turkmenistan
6283.670058	Tuvalu	Tuvalu
2201.801545	Uganda	Uganda
12699.31055	Ukraine	Ukraine
67353.43791	United Arab Emirates	United Arab Emirates
20860.82885	Uruguay	Uruguay
7366.023334	Uzbekistan	Uzbekistan
3204.948613	Vanuatu	Vanuatu
5459.72	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
10005.17461	Viet Nam	Viet Nam
1152.015672	Yemen	Yemen
3046.055722	Zambia	Zambia
1935.505995	Zimbabwe	Zimbabwe
