yintercept	key	showSelected2
3978.47981	Kyrgyzstan	Kyrgyzstan
4054.782974	Lao People's Democratic Republic	Lao People's Democratic Republic
16740.08979	Lebanon	Lebanon
3062.253677	Lesotho	Lesotho
1228.52019	Liberia	Liberia
33146.14337	Libya	Libya
1644.941953	Madagascar	Madagascar
1210.877997	Malawi	Malawi
19155.9859	Malaysia	Malaysia
15423.8191	Maldives	Maldives
1893.502775	Mali	Mali
4895.678584	Mauritania	Mauritania
16373.20792	Mauritius	Mauritius
18319.66117	Mexico	Mexico
3807.204778	Micronesia (Federated States of)	Micronesia (Federated States of)
9097.218074	Moldova (Republic of)	Moldova (Republic of)
7288.647051	Mongolia	Mongolia
17615.52257	Montenegro	Montenegro
6469.0625	Morocco	Morocco
926.0131114	Mozambique	Mozambique
2354.622248	Myanmar	Myanmar
8592.203371	Namibia	Namibia
5386.144953	Nauru	Nauru
2496.179426	Nepal	Nepal
4579.176234	Nicaragua	Nicaragua
1051.670267	Niger	Niger
4168.108158	Nigeria	Nigeria
13054.4737	North Macedonia	North Macedonia
38907.71674	Oman	Oman
3969.787618	Pakistan	Pakistan
17901.36423	Palau	Palau
5397.439051	Palestine, State of	Palestine, State of
19932.22964	Panama	Panama
2802.38702	Papua New Guinea	Papua New Guinea
9906.061551	Paraguay	Paraguay
8648.378446	Peru	Peru
6126.235999	Philippines	Philippines
89146.57575	Qatar	Qatar
1347.69975	Rwanda	Rwanda
24402.38069	Saint Kitts and Nevis	Saint Kitts and Nevis
13641.33117	Saint Lucia	Saint Lucia
11655.84597	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
5418.65165	Samoa	Samoa
3184.154138	Sao Tome and Principe	Sao Tome and Principe
43889.08207	Saudi Arabia	Saudi Arabia
2807.368906	Senegal	Senegal
14282.07374	Serbia	Serbia
20545.23614	Seychelles	Seychelles
1480.482213	Sierra Leone	Sierra Leone
71072.46957	Singapore	Singapore
2053.755146	Solomon Islands	Solomon Islands
13221.50092	South Africa	South Africa
8252.560246	Sri Lanka	Sri Lanka
4690.844727	Sudan	Sudan
15310.32334	Suriname	Suriname
6661.570172	Syrian Arab Republic	Syrian Arab Republic
2734.256748	Tajikistan	Tajikistan
1835.036621	Tanzania (United Republic of)	Tanzania (United Republic of)
12968.39818	Thailand	Thailand
10492.29575	Timor-Leste	Timor-Leste
1493.277388	Togo	Togo
5339.534117	Tonga	Tonga
26524.97174	Trinidad and Tobago	Trinidad and Tobago
9651.087023	Tunisia	Tunisia
19518.37045	Türkiye	Türkiye
9858.403113	Turkmenistan	Turkmenistan
4412.114365	Tuvalu	Tuvalu
1734.918933	Uganda	Uganda
13015.5957	Ukraine	Ukraine
69933.53169	United Arab Emirates	United Arab Emirates
17007.5096	Uruguay	Uruguay
4178.220699	Uzbekistan	Uzbekistan
2976.710546	Vanuatu	Vanuatu
20206.023	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
5612.320986	Viet Nam	Viet Nam
3650.162913	Yemen	Yemen
2498.22856	Zambia	Zambia
895.9491394	Zimbabwe	Zimbabwe
