yintercept	key	showSelected2
4429.395996	Sudan	Sudan
15805.43905	Suriname	Suriname
4525.173977	Syrian Arab Republic	Syrian Arab Republic
3709.165033	Tajikistan	Tajikistan
2414.46582	Tanzania (United Republic of)	Tanzania (United Republic of)
16246.12349	Thailand	Thailand
4461.620827	Timor-Leste	Timor-Leste
1974.239051	Togo	Togo
6505.298686	Tonga	Tonga
26267.8115	Trinidad and Tobago	Trinidad and Tobago
10618.9667	Tunisia	Tunisia
27238.35049	Türkiye	Türkiye
13134.79558	Turkmenistan	Turkmenistan
5871.636181	Tuvalu	Tuvalu
2078.314933	Uganda	Uganda
12032.75488	Ukraine	Ukraine
71688.62777	United Arab Emirates	United Arab Emirates
22105.24664	Uruguay	Uruguay
6974.358065	Uzbekistan	Uzbekistan
3039.204494	Vanuatu	Vanuatu
12322.101	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
8503.90597	Viet Nam	Viet Nam
1207.062488	Yemen	Yemen
3244.979459	Zambia	Zambia
2067.753455	Zimbabwe	Zimbabwe
