showSelected1	ymin	ymax	xmin	xmax
133	0	5	11.55	12.45
133	0	1	12.55	13.45
133	0	0	13.55	14.45
133	0	0	14.55	15.45
134	0	0	0.55	1.45
134	0	0	1.55	2.45
134	0	0	2.55	3.45
134	0	4	3.55	4.45
134	0	11	4.55	5.45
134	0	15	5.55	6.45
134	0	17	6.55	7.45
134	0	22	7.55	8.45
134	0	29	8.55	9.45
134	0	7	9.55	10.45
134	0	8	10.55	11.45
134	0	5	11.55	12.45
134	0	1	12.55	13.45
134	0	0	13.55	14.45
134	0	0	14.55	15.45
135	0	0	0.55	1.45
135	0	0	1.55	2.45
135	0	0	2.55	3.45
135	0	4	3.55	4.45
135	0	11	4.55	5.45
135	0	15	5.55	6.45
135	0	17	6.55	7.45
135	0	23	7.55	8.45
135	0	29	8.55	9.45
135	0	7	9.55	10.45
135	0	8	10.55	11.45
135	0	5	11.55	12.45
135	0	1	12.55	13.45
135	0	0	13.55	14.45
135	0	0	14.55	15.45
136	0	0	0.55	1.45
136	0	0	1.55	2.45
136	0	0	2.55	3.45
136	0	4	3.55	4.45
136	0	11	4.55	5.45
136	0	16	5.55	6.45
136	0	17	6.55	7.45
136	0	23	7.55	8.45
136	0	29	8.55	9.45
136	0	7	9.55	10.45
136	0	8	10.55	11.45
136	0	5	11.55	12.45
136	0	1	12.55	13.45
136	0	0	13.55	14.45
136	0	0	14.55	15.45
137	0	0	0.55	1.45
137	0	0	1.55	2.45
137	0	0	2.55	3.45
137	0	4	3.55	4.45
137	0	11	4.55	5.45
137	0	16	5.55	6.45
137	0	17	6.55	7.45
137	0	24	7.55	8.45
137	0	29	8.55	9.45
137	0	7	9.55	10.45
137	0	8	10.55	11.45
137	0	5	11.55	12.45
137	0	1	12.55	13.45
137	0	0	13.55	14.45
137	0	0	14.55	15.45
138	0	0	0.55	1.45
138	0	0	1.55	2.45
138	0	1	2.55	3.45
138	0	4	3.55	4.45
138	0	11	4.55	5.45
138	0	16	5.55	6.45
138	0	17	6.55	7.45
138	0	24	7.55	8.45
138	0	29	8.55	9.45
138	0	7	9.55	10.45
138	0	8	10.55	11.45
138	0	5	11.55	12.45
138	0	1	12.55	13.45
138	0	0	13.55	14.45
138	0	0	14.55	15.45
139	0	0	0.55	1.45
139	0	0	1.55	2.45
139	0	1	2.55	3.45
139	0	4	3.55	4.45
139	0	11	4.55	5.45
139	0	16	5.55	6.45
139	0	17	6.55	7.45
139	0	25	7.55	8.45
139	0	29	8.55	9.45
139	0	7	9.55	10.45
139	0	8	10.55	11.45
139	0	5	11.55	12.45
139	0	1	12.55	13.45
139	0	0	13.55	14.45
139	0	0	14.55	15.45
140	0	0	0.55	1.45
140	0	0	1.55	2.45
140	0	1	2.55	3.45
140	0	4	3.55	4.45
140	0	11	4.55	5.45
140	0	16	5.55	6.45
140	0	17	6.55	7.45
140	0	26	7.55	8.45
140	0	29	8.55	9.45
140	0	7	9.55	10.45
140	0	8	10.55	11.45
140	0	5	11.55	12.45
140	0	1	12.55	13.45
140	0	0	13.55	14.45
140	0	0	14.55	15.45
141	0	0	0.55	1.45
141	0	0	1.55	2.45
141	0	1	2.55	3.45
141	0	4	3.55	4.45
141	0	11	4.55	5.45
141	0	16	5.55	6.45
141	0	17	6.55	7.45
141	0	26	7.55	8.45
141	0	30	8.55	9.45
141	0	7	9.55	10.45
141	0	8	10.55	11.45
141	0	5	11.55	12.45
141	0	1	12.55	13.45
141	0	0	13.55	14.45
141	0	0	14.55	15.45
142	0	0	0.55	1.45
142	0	0	1.55	2.45
142	0	1	2.55	3.45
142	0	4	3.55	4.45
142	0	11	4.55	5.45
142	0	16	5.55	6.45
142	0	18	6.55	7.45
142	0	26	7.55	8.45
142	0	30	8.55	9.45
142	0	7	9.55	10.45
142	0	8	10.55	11.45
142	0	5	11.55	12.45
142	0	1	12.55	13.45
142	0	0	13.55	14.45
142	0	0	14.55	15.45
143	0	0	0.55	1.45
143	0	0	1.55	2.45
143	0	1	2.55	3.45
143	0	4	3.55	4.45
143	0	12	4.55	5.45
143	0	16	5.55	6.45
143	0	18	6.55	7.45
143	0	26	7.55	8.45
143	0	30	8.55	9.45
143	0	7	9.55	10.45
143	0	8	10.55	11.45
143	0	5	11.55	12.45
143	0	1	12.55	13.45
143	0	0	13.55	14.45
143	0	0	14.55	15.45
144	0	0	0.55	1.45
144	0	0	1.55	2.45
144	0	1	2.55	3.45
144	0	4	3.55	4.45
144	0	12	4.55	5.45
144	0	16	5.55	6.45
144	0	18	6.55	7.45
144	0	26	7.55	8.45
144	0	30	8.55	9.45
144	0	8	9.55	10.45
144	0	8	10.55	11.45
144	0	5	11.55	12.45
144	0	1	12.55	13.45
144	0	0	13.55	14.45
144	0	0	14.55	15.45
145	0	0	0.55	1.45
145	0	0	1.55	2.45
145	0	1	2.55	3.45
145	0	4	3.55	4.45
145	0	12	4.55	5.45
145	0	16	5.55	6.45
145	0	18	6.55	7.45
145	0	26	7.55	8.45
145	0	31	8.55	9.45
145	0	8	9.55	10.45
145	0	8	10.55	11.45
145	0	5	11.55	12.45
145	0	1	12.55	13.45
145	0	0	13.55	14.45
145	0	0	14.55	15.45
146	0	0	0.55	1.45
146	0	0	1.55	2.45
146	0	1	2.55	3.45
146	0	4	3.55	4.45
146	0	12	4.55	5.45
146	0	16	5.55	6.45
146	0	19	6.55	7.45
146	0	26	7.55	8.45
146	0	31	8.55	9.45
146	0	8	9.55	10.45
146	0	8	10.55	11.45
146	0	5	11.55	12.45
146	0	1	12.55	13.45
146	0	0	13.55	14.45
146	0	0	14.55	15.45
147	0	0	0.55	1.45
147	0	0	1.55	2.45
147	0	1	2.55	3.45
147	0	4	3.55	4.45
147	0	12	4.55	5.45
147	0	16	5.55	6.45
147	0	19	6.55	7.45
147	0	27	7.55	8.45
147	0	31	8.55	9.45
147	0	8	9.55	10.45
147	0	8	10.55	11.45
147	0	5	11.55	12.45
147	0	1	12.55	13.45
147	0	0	13.55	14.45
147	0	0	14.55	15.45
148	0	0	0.55	1.45
148	0	0	1.55	2.45
148	0	1	2.55	3.45
148	0	4	3.55	4.45
148	0	12	4.55	5.45
148	0	16	5.55	6.45
148	0	20	6.55	7.45
148	0	27	7.55	8.45
148	0	31	8.55	9.45
148	0	8	9.55	10.45
148	0	8	10.55	11.45
148	0	5	11.55	12.45
148	0	1	12.55	13.45
148	0	0	13.55	14.45
148	0	0	14.55	15.45
149	0	0	0.55	1.45
149	0	0	1.55	2.45
149	0	1	2.55	3.45
149	0	4	3.55	4.45
149	0	12	4.55	5.45
149	0	16	5.55	6.45
149	0	20	6.55	7.45
149	0	28	7.55	8.45
149	0	31	8.55	9.45
149	0	8	9.55	10.45
149	0	8	10.55	11.45
149	0	5	11.55	12.45
149	0	1	12.55	13.45
149	0	0	13.55	14.45
149	0	0	14.55	15.45
150	0	0	0.55	1.45
150	0	0	1.55	2.45
150	0	1	2.55	3.45
150	0	4	3.55	4.45
150	0	12	4.55	5.45
150	0	16	5.55	6.45
150	0	20	6.55	7.45
150	0	29	7.55	8.45
150	0	31	8.55	9.45
150	0	8	9.55	10.45
150	0	8	10.55	11.45
150	0	5	11.55	12.45
150	0	1	12.55	13.45
150	0	0	13.55	14.45
150	0	0	14.55	15.45
151	0	0	0.55	1.45
151	0	0	1.55	2.45
151	0	1	2.55	3.45
151	0	4	3.55	4.45
151	0	13	4.55	5.45
151	0	16	5.55	6.45
151	0	20	6.55	7.45
151	0	29	7.55	8.45
151	0	31	8.55	9.45
151	0	8	9.55	10.45
151	0	8	10.55	11.45
151	0	5	11.55	12.45
151	0	1	12.55	13.45
151	0	0	13.55	14.45
151	0	0	14.55	15.45
152	0	0	0.55	1.45
152	0	0	1.55	2.45
152	0	1	2.55	3.45
152	0	4	3.55	4.45
152	0	13	4.55	5.45
152	0	17	5.55	6.45
152	0	20	6.55	7.45
152	0	29	7.55	8.45
152	0	31	8.55	9.45
152	0	8	9.55	10.45
152	0	8	10.55	11.45
152	0	5	11.55	12.45
152	0	1	12.55	13.45
152	0	0	13.55	14.45
152	0	0	14.55	15.45
153	0	0	0.55	1.45
153	0	0	1.55	2.45
153	0	1	2.55	3.45
153	0	4	3.55	4.45
153	0	13	4.55	5.45
153	0	17	5.55	6.45
153	0	20	6.55	7.45
153	0	29	7.55	8.45
153	0	32	8.55	9.45
153	0	8	9.55	10.45
153	0	8	10.55	11.45
153	0	5	11.55	12.45
153	0	1	12.55	13.45
153	0	0	13.55	14.45
153	0	0	14.55	15.45
154	0	0	0.55	1.45
154	0	0	1.55	2.45
154	0	1	2.55	3.45
154	0	4	3.55	4.45
154	0	13	4.55	5.45
154	0	17	5.55	6.45
154	0	20	6.55	7.45
154	0	30	7.55	8.45
154	0	32	8.55	9.45
154	0	8	9.55	10.45
154	0	8	10.55	11.45
154	0	5	11.55	12.45
154	0	1	12.55	13.45
154	0	0	13.55	14.45
154	0	0	14.55	15.45
155	0	0	0.55	1.45
155	0	0	1.55	2.45
155	0	1	2.55	3.45
155	0	4	3.55	4.45
155	0	13	4.55	5.45
155	0	18	5.55	6.45
155	0	20	6.55	7.45
155	0	30	7.55	8.45
155	0	32	8.55	9.45
155	0	8	9.55	10.45
155	0	8	10.55	11.45
155	0	5	11.55	12.45
155	0	1	12.55	13.45
155	0	0	13.55	14.45
155	0	0	14.55	15.45
156	0	0	0.55	1.45
156	0	0	1.55	2.45
156	0	1	2.55	3.45
156	0	4	3.55	4.45
156	0	13	4.55	5.45
156	0	18	5.55	6.45
156	0	20	6.55	7.45
156	0	31	7.55	8.45
156	0	32	8.55	9.45
156	0	8	9.55	10.45
156	0	8	10.55	11.45
156	0	5	11.55	12.45
156	0	1	12.55	13.45
156	0	0	13.55	14.45
156	0	0	14.55	15.45
157	0	0	0.55	1.45
157	0	0	1.55	2.45
157	0	1	2.55	3.45
157	0	4	3.55	4.45
157	0	13	4.55	5.45
157	0	18	5.55	6.45
157	0	20	6.55	7.45
157	0	31	7.55	8.45
157	0	33	8.55	9.45
157	0	8	9.55	10.45
157	0	8	10.55	11.45
157	0	5	11.55	12.45
157	0	1	12.55	13.45
157	0	0	13.55	14.45
157	0	0	14.55	15.45
158	0	0	0.55	1.45
158	0	0	1.55	2.45
158	0	1	2.55	3.45
158	0	4	3.55	4.45
158	0	13	4.55	5.45
158	0	19	5.55	6.45
158	0	20	6.55	7.45
158	0	31	7.55	8.45
158	0	33	8.55	9.45
158	0	8	9.55	10.45
158	0	8	10.55	11.45
158	0	5	11.55	12.45
158	0	1	12.55	13.45
158	0	0	13.55	14.45
158	0	0	14.55	15.45
159	0	0	0.55	1.45
159	0	0	1.55	2.45
159	0	1	2.55	3.45
159	0	4	3.55	4.45
159	0	13	4.55	5.45
159	0	19	5.55	6.45
159	0	20	6.55	7.45
159	0	32	7.55	8.45
159	0	33	8.55	9.45
159	0	8	9.55	10.45
159	0	8	10.55	11.45
159	0	5	11.55	12.45
159	0	1	12.55	13.45
159	0	0	13.55	14.45
159	0	0	14.55	15.45
160	0	0	0.55	1.45
160	0	0	1.55	2.45
160	0	1	2.55	3.45
160	0	4	3.55	4.45
160	0	13	4.55	5.45
160	0	20	5.55	6.45
160	0	20	6.55	7.45
160	0	32	7.55	8.45
160	0	33	8.55	9.45
160	0	8	9.55	10.45
160	0	8	10.55	11.45
160	0	5	11.55	12.45
160	0	1	12.55	13.45
160	0	0	13.55	14.45
160	0	0	14.55	15.45
161	0	0	0.55	1.45
161	0	0	1.55	2.45
161	0	1	2.55	3.45
161	0	4	3.55	4.45
161	0	13	4.55	5.45
161	0	20	5.55	6.45
161	0	20	6.55	7.45
161	0	33	7.55	8.45
161	0	33	8.55	9.45
161	0	8	9.55	10.45
161	0	8	10.55	11.45
161	0	5	11.55	12.45
161	0	1	12.55	13.45
161	0	0	13.55	14.45
161	0	0	14.55	15.45
162	0	0	0.55	1.45
162	0	0	1.55	2.45
162	0	1	2.55	3.45
162	0	4	3.55	4.45
162	0	13	4.55	5.45
162	0	20	5.55	6.45
162	0	20	6.55	7.45
162	0	34	7.55	8.45
162	0	33	8.55	9.45
162	0	8	9.55	10.45
162	0	8	10.55	11.45
162	0	5	11.55	12.45
162	0	1	12.55	13.45
162	0	0	13.55	14.45
162	0	0	14.55	15.45
163	0	0	0.55	1.45
163	0	0	1.55	2.45
163	0	1	2.55	3.45
163	0	4	3.55	4.45
163	0	13	4.55	5.45
163	0	20	5.55	6.45
163	0	20	6.55	7.45
163	0	35	7.55	8.45
163	0	33	8.55	9.45
163	0	8	9.55	10.45
163	0	8	10.55	11.45
163	0	5	11.55	12.45
163	0	1	12.55	13.45
163	0	0	13.55	14.45
163	0	0	14.55	15.45
164	0	0	0.55	1.45
164	0	0	1.55	2.45
164	0	1	2.55	3.45
164	0	4	3.55	4.45
164	0	13	4.55	5.45
164	0	21	5.55	6.45
164	0	20	6.55	7.45
164	0	35	7.55	8.45
164	0	33	8.55	9.45
164	0	8	9.55	10.45
164	0	8	10.55	11.45
164	0	5	11.55	12.45
164	0	1	12.55	13.45
164	0	0	13.55	14.45
164	0	0	14.55	15.45
165	0	0	0.55	1.45
165	0	0	1.55	2.45
165	0	1	2.55	3.45
165	0	4	3.55	4.45
165	0	13	4.55	5.45
165	0	21	5.55	6.45
165	0	20	6.55	7.45
165	0	35	7.55	8.45
165	0	33	8.55	9.45
165	0	9	9.55	10.45
165	0	8	10.55	11.45
165	0	5	11.55	12.45
165	0	1	12.55	13.45
165	0	0	13.55	14.45
165	0	0	14.55	15.45
166	0	0	0.55	1.45
166	0	0	1.55	2.45
166	0	1	2.55	3.45
166	0	4	3.55	4.45
166	0	13	4.55	5.45
166	0	21	5.55	6.45
166	0	21	6.55	7.45
166	0	35	7.55	8.45
166	0	33	8.55	9.45
166	0	9	9.55	10.45
166	0	8	10.55	11.45
166	0	5	11.55	12.45
166	0	1	12.55	13.45
166	0	0	13.55	14.45
166	0	0	14.55	15.45
167	0	0	0.55	1.45
167	0	0	1.55	2.45
167	0	1	2.55	3.45
167	0	4	3.55	4.45
167	0	13	4.55	5.45
167	0	22	5.55	6.45
167	0	21	6.55	7.45
167	0	35	7.55	8.45
167	0	33	8.55	9.45
167	0	9	9.55	10.45
167	0	8	10.55	11.45
167	0	5	11.55	12.45
167	0	1	12.55	13.45
167	0	0	13.55	14.45
167	0	0	14.55	15.45
168	0	0	0.55	1.45
168	0	0	1.55	2.45
168	0	1	2.55	3.45
168	0	4	3.55	4.45
168	0	13	4.55	5.45
168	0	22	5.55	6.45
168	0	21	6.55	7.45
168	0	35	7.55	8.45
168	0	34	8.55	9.45
168	0	9	9.55	10.45
168	0	8	10.55	11.45
168	0	5	11.55	12.45
168	0	1	12.55	13.45
168	0	0	13.55	14.45
168	0	0	14.55	15.45
169	0	0	0.55	1.45
169	0	0	1.55	2.45
169	0	1	2.55	3.45
169	0	4	3.55	4.45
169	0	13	4.55	5.45
169	0	22	5.55	6.45
169	0	21	6.55	7.45
169	0	35	7.55	8.45
169	0	35	8.55	9.45
169	0	9	9.55	10.45
169	0	8	10.55	11.45
169	0	5	11.55	12.45
169	0	1	12.55	13.45
169	0	0	13.55	14.45
169	0	0	14.55	15.45
170	0	0	0.55	1.45
170	0	0	1.55	2.45
170	0	1	2.55	3.45
170	0	4	3.55	4.45
170	0	13	4.55	5.45
170	0	22	5.55	6.45
170	0	22	6.55	7.45
170	0	35	7.55	8.45
170	0	35	8.55	9.45
170	0	9	9.55	10.45
170	0	8	10.55	11.45
170	0	5	11.55	12.45
170	0	1	12.55	13.45
170	0	0	13.55	14.45
170	0	0	14.55	15.45
171	0	0	0.55	1.45
171	0	0	1.55	2.45
171	0	1	2.55	3.45
171	0	4	3.55	4.45
171	0	13	4.55	5.45
171	0	23	5.55	6.45
171	0	22	6.55	7.45
171	0	35	7.55	8.45
171	0	35	8.55	9.45
171	0	9	9.55	10.45
171	0	8	10.55	11.45
171	0	5	11.55	12.45
171	0	1	12.55	13.45
171	0	0	13.55	14.45
171	0	0	14.55	15.45
172	0	0	0.55	1.45
172	0	0	1.55	2.45
172	0	1	2.55	3.45
172	0	4	3.55	4.45
172	0	13	4.55	5.45
172	0	23	5.55	6.45
172	0	22	6.55	7.45
172	0	35	7.55	8.45
172	0	36	8.55	9.45
172	0	9	9.55	10.45
172	0	8	10.55	11.45
172	0	5	11.55	12.45
172	0	1	12.55	13.45
172	0	0	13.55	14.45
172	0	0	14.55	15.45
173	0	0	0.55	1.45
173	0	0	1.55	2.45
173	0	1	2.55	3.45
173	0	5	3.55	4.45
173	0	13	4.55	5.45
173	0	23	5.55	6.45
173	0	22	6.55	7.45
173	0	35	7.55	8.45
173	0	36	8.55	9.45
173	0	9	9.55	10.45
173	0	8	10.55	11.45
173	0	5	11.55	12.45
173	0	1	12.55	13.45
173	0	0	13.55	14.45
173	0	0	14.55	15.45
174	0	0	0.55	1.45
174	0	0	1.55	2.45
174	0	1	2.55	3.45
174	0	5	3.55	4.45
174	0	14	4.55	5.45
174	0	23	5.55	6.45
174	0	22	6.55	7.45
174	0	35	7.55	8.45
174	0	36	8.55	9.45
174	0	9	9.55	10.45
174	0	8	10.55	11.45
174	0	5	11.55	12.45
174	0	1	12.55	13.45
174	0	0	13.55	14.45
174	0	0	14.55	15.45
175	0	0	0.55	1.45
175	0	0	1.55	2.45
175	0	1	2.55	3.45
175	0	5	3.55	4.45
175	0	15	4.55	5.45
175	0	23	5.55	6.45
175	0	22	6.55	7.45
175	0	35	7.55	8.45
175	0	36	8.55	9.45
175	0	9	9.55	10.45
175	0	8	10.55	11.45
175	0	5	11.55	12.45
175	0	1	12.55	13.45
175	0	0	13.55	14.45
175	0	0	14.55	15.45
176	0	0	0.55	1.45
176	0	0	1.55	2.45
176	0	1	2.55	3.45
176	0	5	3.55	4.45
176	0	15	4.55	5.45
176	0	23	5.55	6.45
176	0	22	6.55	7.45
176	0	35	7.55	8.45
176	0	36	8.55	9.45
176	0	10	9.55	10.45
176	0	8	10.55	11.45
176	0	5	11.55	12.45
176	0	1	12.55	13.45
176	0	0	13.55	14.45
176	0	0	14.55	15.45
177	0	0	0.55	1.45
177	0	0	1.55	2.45
177	0	1	2.55	3.45
177	0	5	3.55	4.45
177	0	15	4.55	5.45
177	0	23	5.55	6.45
177	0	23	6.55	7.45
177	0	35	7.55	8.45
177	0	36	8.55	9.45
177	0	10	9.55	10.45
177	0	8	10.55	11.45
177	0	5	11.55	12.45
177	0	1	12.55	13.45
177	0	0	13.55	14.45
177	0	0	14.55	15.45
178	0	0	0.55	1.45
178	0	0	1.55	2.45
178	0	1	2.55	3.45
178	0	5	3.55	4.45
178	0	15	4.55	5.45
178	0	23	5.55	6.45
178	0	23	6.55	7.45
178	0	36	7.55	8.45
178	0	36	8.55	9.45
178	0	10	9.55	10.45
178	0	8	10.55	11.45
178	0	5	11.55	12.45
178	0	1	12.55	13.45
178	0	0	13.55	14.45
178	0	0	14.55	15.45
179	0	0	0.55	1.45
179	0	0	1.55	2.45
179	0	1	2.55	3.45
179	0	5	3.55	4.45
179	0	15	4.55	5.45
179	0	24	5.55	6.45
179	0	23	6.55	7.45
179	0	36	7.55	8.45
179	0	36	8.55	9.45
179	0	10	9.55	10.45
179	0	8	10.55	11.45
179	0	5	11.55	12.45
179	0	1	12.55	13.45
179	0	0	13.55	14.45
179	0	0	14.55	15.45
180	0	0	0.55	1.45
180	0	0	1.55	2.45
180	0	1	2.55	3.45
180	0	5	3.55	4.45
180	0	16	4.55	5.45
180	0	24	5.55	6.45
180	0	23	6.55	7.45
180	0	36	7.55	8.45
180	0	36	8.55	9.45
180	0	10	9.55	10.45
180	0	8	10.55	11.45
180	0	5	11.55	12.45
180	0	1	12.55	13.45
180	0	0	13.55	14.45
180	0	0	14.55	15.45
181	0	0	0.55	1.45
181	0	0	1.55	2.45
181	0	1	2.55	3.45
181	0	5	3.55	4.45
181	0	17	4.55	5.45
181	0	24	5.55	6.45
181	0	23	6.55	7.45
181	0	36	7.55	8.45
181	0	36	8.55	9.45
181	0	10	9.55	10.45
181	0	8	10.55	11.45
181	0	5	11.55	12.45
181	0	1	12.55	13.45
181	0	0	13.55	14.45
181	0	0	14.55	15.45
182	0	0	0.55	1.45
182	0	0	1.55	2.45
182	0	1	2.55	3.45
182	0	5	3.55	4.45
182	0	17	4.55	5.45
182	0	24	5.55	6.45
182	0	24	6.55	7.45
182	0	36	7.55	8.45
182	0	36	8.55	9.45
182	0	10	9.55	10.45
182	0	8	10.55	11.45
182	0	5	11.55	12.45
182	0	1	12.55	13.45
182	0	0	13.55	14.45
182	0	0	14.55	15.45
183	0	0	0.55	1.45
183	0	0	1.55	2.45
183	0	1	2.55	3.45
183	0	5	3.55	4.45
183	0	17	4.55	5.45
183	0	24	5.55	6.45
183	0	25	6.55	7.45
183	0	36	7.55	8.45
183	0	36	8.55	9.45
183	0	10	9.55	10.45
183	0	8	10.55	11.45
183	0	5	11.55	12.45
183	0	1	12.55	13.45
183	0	0	13.55	14.45
183	0	0	14.55	15.45
184	0	0	0.55	1.45
184	0	0	1.55	2.45
184	0	1	2.55	3.45
184	0	5	3.55	4.45
184	0	17	4.55	5.45
184	0	25	5.55	6.45
184	0	25	6.55	7.45
184	0	36	7.55	8.45
184	0	36	8.55	9.45
184	0	10	9.55	10.45
184	0	8	10.55	11.45
184	0	5	11.55	12.45
184	0	1	12.55	13.45
184	0	0	13.55	14.45
184	0	0	14.55	15.45
185	0	0	0.55	1.45
185	0	0	1.55	2.45
185	0	1	2.55	3.45
185	0	5	3.55	4.45
185	0	17	4.55	5.45
185	0	25	5.55	6.45
185	0	26	6.55	7.45
185	0	36	7.55	8.45
185	0	36	8.55	9.45
185	0	10	9.55	10.45
185	0	8	10.55	11.45
185	0	5	11.55	12.45
185	0	1	12.55	13.45
185	0	0	13.55	14.45
185	0	0	14.55	15.45
186	0	0	0.55	1.45
186	0	0	1.55	2.45
186	0	1	2.55	3.45
186	0	5	3.55	4.45
186	0	17	4.55	5.45
186	0	25	5.55	6.45
186	0	26	6.55	7.45
186	0	36	7.55	8.45
186	0	36	8.55	9.45
186	0	11	9.55	10.45
186	0	8	10.55	11.45
186	0	5	11.55	12.45
186	0	1	12.55	13.45
186	0	0	13.55	14.45
186	0	0	14.55	15.45
187	0	0	0.55	1.45
187	0	0	1.55	2.45
187	0	1	2.55	3.45
187	0	5	3.55	4.45
187	0	17	4.55	5.45
187	0	25	5.55	6.45
187	0	26	6.55	7.45
187	0	36	7.55	8.45
187	0	36	8.55	9.45
187	0	11	9.55	10.45
187	0	9	10.55	11.45
187	0	5	11.55	12.45
187	0	1	12.55	13.45
187	0	0	13.55	14.45
187	0	0	14.55	15.45
188	0	0	0.55	1.45
188	0	0	1.55	2.45
188	0	1	2.55	3.45
188	0	5	3.55	4.45
188	0	17	4.55	5.45
188	0	25	5.55	6.45
188	0	26	6.55	7.45
188	0	36	7.55	8.45
188	0	36	8.55	9.45
188	0	11	9.55	10.45
188	0	10	10.55	11.45
188	0	5	11.55	12.45
188	0	1	12.55	13.45
188	0	0	13.55	14.45
188	0	0	14.55	15.45
189	0	0	0.55	1.45
189	0	0	1.55	2.45
189	0	1	2.55	3.45
189	0	5	3.55	4.45
189	0	17	4.55	5.45
189	0	25	5.55	6.45
189	0	26	6.55	7.45
189	0	37	7.55	8.45
189	0	36	8.55	9.45
189	0	11	9.55	10.45
189	0	10	10.55	11.45
189	0	5	11.55	12.45
189	0	1	12.55	13.45
189	0	0	13.55	14.45
189	0	0	14.55	15.45
190	0	0	0.55	1.45
190	0	0	1.55	2.45
190	0	1	2.55	3.45
190	0	5	3.55	4.45
190	0	17	4.55	5.45
190	0	25	5.55	6.45
190	0	26	6.55	7.45
190	0	38	7.55	8.45
190	0	36	8.55	9.45
190	0	11	9.55	10.45
190	0	10	10.55	11.45
190	0	5	11.55	12.45
190	0	1	12.55	13.45
190	0	0	13.55	14.45
190	0	0	14.55	15.45
191	0	0	0.55	1.45
191	0	0	1.55	2.45
191	0	1	2.55	3.45
191	0	5	3.55	4.45
191	0	17	4.55	5.45
191	0	25	5.55	6.45
191	0	26	6.55	7.45
191	0	38	7.55	8.45
191	0	37	8.55	9.45
191	0	11	9.55	10.45
191	0	10	10.55	11.45
191	0	5	11.55	12.45
191	0	1	12.55	13.45
191	0	0	13.55	14.45
191	0	0	14.55	15.45
192	0	0	0.55	1.45
192	0	0	1.55	2.45
192	0	1	2.55	3.45
192	0	5	3.55	4.45
192	0	17	4.55	5.45
192	0	25	5.55	6.45
192	0	26	6.55	7.45
192	0	39	7.55	8.45
192	0	37	8.55	9.45
192	0	11	9.55	10.45
192	0	10	10.55	11.45
192	0	5	11.55	12.45
192	0	1	12.55	13.45
192	0	0	13.55	14.45
192	0	0	14.55	15.45
193	0	0	0.55	1.45
193	0	0	1.55	2.45
193	0	1	2.55	3.45
193	0	5	3.55	4.45
193	0	17	4.55	5.45
193	0	25	5.55	6.45
193	0	26	6.55	7.45
193	0	39	7.55	8.45
193	0	38	8.55	9.45
193	0	11	9.55	10.45
193	0	10	10.55	11.45
193	0	5	11.55	12.45
193	0	1	12.55	13.45
193	0	0	13.55	14.45
193	0	0	14.55	15.45
194	0	0	0.55	1.45
194	0	0	1.55	2.45
194	0	1	2.55	3.45
194	0	5	3.55	4.45
194	0	17	4.55	5.45
194	0	25	5.55	6.45
194	0	26	6.55	7.45
194	0	40	7.55	8.45
194	0	38	8.55	9.45
194	0	11	9.55	10.45
194	0	10	10.55	11.45
194	0	5	11.55	12.45
194	0	1	12.55	13.45
194	0	0	13.55	14.45
194	0	0	14.55	15.45
195	0	0	0.55	1.45
195	0	0	1.55	2.45
195	0	1	2.55	3.45
195	0	5	3.55	4.45
195	0	17	4.55	5.45
195	0	25	5.55	6.45
195	0	27	6.55	7.45
195	0	40	7.55	8.45
195	0	38	8.55	9.45
195	0	11	9.55	10.45
195	0	10	10.55	11.45
195	0	5	11.55	12.45
195	0	1	12.55	13.45
195	0	0	13.55	14.45
195	0	0	14.55	15.45
196	0	0	0.55	1.45
196	0	0	1.55	2.45
196	0	1	2.55	3.45
196	0	5	3.55	4.45
196	0	17	4.55	5.45
196	0	25	5.55	6.45
196	0	27	6.55	7.45
196	0	40	7.55	8.45
196	0	39	8.55	9.45
196	0	11	9.55	10.45
196	0	10	10.55	11.45
196	0	5	11.55	12.45
196	0	1	12.55	13.45
196	0	0	13.55	14.45
196	0	0	14.55	15.45
197	0	0	0.55	1.45
197	0	0	1.55	2.45
197	0	1	2.55	3.45
197	0	5	3.55	4.45
197	0	17	4.55	5.45
197	0	25	5.55	6.45
197	0	27	6.55	7.45
197	0	41	7.55	8.45
197	0	39	8.55	9.45
197	0	11	9.55	10.45
197	0	10	10.55	11.45
197	0	5	11.55	12.45
197	0	1	12.55	13.45
197	0	0	13.55	14.45
197	0	0	14.55	15.45
198	0	0	0.55	1.45
198	0	0	1.55	2.45
198	0	1	2.55	3.45
198	0	5	3.55	4.45
198	0	17	4.55	5.45
198	0	25	5.55	6.45
198	0	27	6.55	7.45
198	0	41	7.55	8.45
198	0	39	8.55	9.45
198	0	12	9.55	10.45
198	0	10	10.55	11.45
198	0	5	11.55	12.45
198	0	1	12.55	13.45
198	0	0	13.55	14.45
198	0	0	14.55	15.45
199	0	0	0.55	1.45
199	0	0	1.55	2.45
199	0	1	2.55	3.45
199	0	5	3.55	4.45
199	0	17	4.55	5.45
199	0	25	5.55	6.45
199	0	27	6.55	7.45
199	0	41	7.55	8.45
199	0	40	8.55	9.45
199	0	12	9.55	10.45
199	0	10	10.55	11.45
199	0	5	11.55	12.45
199	0	1	12.55	13.45
199	0	0	13.55	14.45
199	0	0	14.55	15.45
200	0	0	0.55	1.45
200	0	0	1.55	2.45
200	0	1	2.55	3.45
200	0	5	3.55	4.45
