group	x	y	showSelected1
292	4	29	292
292	5	39	292
292	6	62	292
292	7	71	292
292	8	45	292
292	9	18	292
292	10	7	292
292	11	0	292
292	12	0	292
293	1	0	293
293	2	3	293
293	3	6	293
293	4	29	293
293	5	39	293
293	6	62	293
293	7	72	293
293	8	45	293
293	9	18	293
293	10	7	293
293	11	0	293
293	12	0	293
294	1	0	294
294	2	3	294
294	3	6	294
294	4	29	294
294	5	39	294
294	6	62	294
294	7	72	294
294	8	45	294
294	9	19	294
294	10	7	294
294	11	0	294
294	12	0	294
295	1	0	295
295	2	3	295
295	3	6	295
295	4	29	295
295	5	39	295
295	6	62	295
295	7	73	295
295	8	45	295
295	9	19	295
295	10	7	295
295	11	0	295
295	12	0	295
296	1	0	296
296	2	3	296
296	3	6	296
296	4	29	296
296	5	39	296
296	6	63	296
296	7	73	296
296	8	45	296
296	9	19	296
296	10	7	296
296	11	0	296
296	12	0	296
297	1	0	297
297	2	3	297
297	3	6	297
297	4	29	297
297	5	40	297
297	6	63	297
297	7	73	297
297	8	45	297
297	9	19	297
297	10	7	297
297	11	0	297
297	12	0	297
298	1	0	298
298	2	3	298
298	3	6	298
298	4	29	298
298	5	40	298
298	6	64	298
298	7	73	298
298	8	45	298
298	9	19	298
298	10	7	298
298	11	0	298
298	12	0	298
299	1	0	299
299	2	3	299
299	3	6	299
299	4	29	299
299	5	40	299
299	6	65	299
299	7	73	299
299	8	45	299
299	9	19	299
299	10	7	299
299	11	0	299
299	12	0	299
300	1	0	300
300	2	3	300
300	3	6	300
300	4	29	300
300	5	41	300
300	6	65	300
300	7	73	300
300	8	45	300
300	9	19	300
300	10	7	300
300	11	0	300
300	12	0	300
301	1	0	301
301	2	3	301
301	3	6	301
301	4	29	301
301	5	41	301
301	6	66	301
301	7	73	301
301	8	45	301
301	9	19	301
301	10	7	301
301	11	0	301
301	12	0	301
302	1	0	302
302	2	3	302
302	3	6	302
302	4	29	302
302	5	41	302
302	6	66	302
302	7	73	302
302	8	45	302
302	9	19	302
302	10	8	302
302	11	0	302
302	12	0	302
303	1	0	303
303	2	3	303
303	3	6	303
303	4	29	303
303	5	41	303
303	6	66	303
303	7	73	303
303	8	46	303
303	9	19	303
303	10	8	303
303	11	0	303
303	12	0	303
304	1	0	304
304	2	3	304
304	3	6	304
304	4	29	304
304	5	41	304
304	6	67	304
304	7	73	304
304	8	46	304
304	9	19	304
304	10	8	304
304	11	0	304
304	12	0	304
305	1	0	305
305	2	3	305
305	3	6	305
305	4	29	305
305	5	42	305
305	6	67	305
305	7	73	305
305	8	46	305
305	9	19	305
305	10	8	305
305	11	0	305
305	12	0	305
306	1	0	306
306	2	3	306
306	3	6	306
306	4	29	306
306	5	42	306
306	6	67	306
306	7	74	306
306	8	46	306
306	9	19	306
306	10	8	306
306	11	0	306
306	12	0	306
307	1	0	307
307	2	3	307
307	3	6	307
307	4	29	307
307	5	42	307
307	6	68	307
307	7	74	307
307	8	46	307
307	9	19	307
307	10	8	307
307	11	0	307
307	12	0	307
308	1	0	308
308	2	3	308
308	3	6	308
308	4	29	308
308	5	42	308
308	6	69	308
308	7	74	308
308	8	46	308
308	9	19	308
308	10	8	308
308	11	0	308
308	12	0	308
309	1	0	309
309	2	3	309
309	3	6	309
309	4	29	309
309	5	43	309
309	6	69	309
309	7	74	309
309	8	46	309
309	9	19	309
309	10	8	309
309	11	0	309
309	12	0	309
310	1	0	310
310	2	3	310
310	3	6	310
310	4	29	310
310	5	43	310
310	6	70	310
310	7	74	310
310	8	46	310
310	9	19	310
310	10	8	310
310	11	0	310
310	12	0	310
311	1	0	311
311	2	3	311
311	3	6	311
311	4	29	311
311	5	43	311
311	6	70	311
311	7	74	311
311	8	47	311
311	9	19	311
311	10	8	311
311	11	0	311
311	12	0	311
312	1	0	312
312	2	3	312
312	3	6	312
312	4	29	312
312	5	43	312
312	6	70	312
312	7	75	312
312	8	47	312
312	9	19	312
312	10	8	312
312	11	0	312
312	12	0	312
