group	x	y	showSelected1
233	12	6	233
233	13	1	233
233	14	0	233
233	15	0	233
234	1	0	234
234	2	0	234
234	3	1	234
234	4	7	234
234	5	18	234
234	6	32	234
234	7	33	234
234	8	48	234
234	9	44	234
234	10	17	234
234	11	12	234
234	12	6	234
234	13	1	234
234	14	0	234
234	15	0	234
235	1	0	235
235	2	0	235
235	3	1	235
235	4	7	235
235	5	18	235
235	6	33	235
235	7	33	235
235	8	48	235
235	9	44	235
235	10	17	235
235	11	12	235
235	12	6	235
235	13	1	235
235	14	0	235
235	15	0	235
236	1	0	236
236	2	0	236
236	3	1	236
236	4	7	236
236	5	19	236
236	6	33	236
236	7	33	236
236	8	48	236
236	9	44	236
236	10	17	236
236	11	12	236
236	12	6	236
236	13	1	236
236	14	0	236
236	15	0	236
237	1	0	237
237	2	0	237
237	3	1	237
237	4	7	237
237	5	19	237
237	6	33	237
237	7	33	237
237	8	48	237
237	9	44	237
237	10	18	237
237	11	12	237
237	12	6	237
237	13	1	237
237	14	0	237
237	15	0	237
238	1	0	238
238	2	0	238
238	3	1	238
238	4	8	238
238	5	19	238
238	6	33	238
238	7	33	238
238	8	48	238
238	9	44	238
238	10	18	238
238	11	12	238
238	12	6	238
238	13	1	238
238	14	0	238
238	15	0	238
239	1	0	239
239	2	0	239
239	3	1	239
239	4	8	239
239	5	19	239
239	6	33	239
239	7	33	239
239	8	48	239
239	9	44	239
239	10	19	239
239	11	12	239
239	12	6	239
239	13	1	239
239	14	0	239
239	15	0	239
240	1	0	240
240	2	0	240
240	3	1	240
240	4	8	240
240	5	19	240
240	6	33	240
240	7	34	240
240	8	48	240
240	9	44	240
240	10	19	240
240	11	12	240
240	12	6	240
240	13	1	240
240	14	0	240
240	15	0	240
241	1	0	241
241	2	0	241
241	3	1	241
241	4	8	241
241	5	19	241
241	6	33	241
241	7	34	241
241	8	49	241
241	9	44	241
241	10	19	241
241	11	12	241
241	12	6	241
241	13	1	241
241	14	0	241
241	15	0	241
242	1	0	242
242	2	0	242
242	3	1	242
242	4	8	242
242	5	19	242
242	6	33	242
242	7	34	242
242	8	49	242
242	9	44	242
242	10	19	242
242	11	13	242
242	12	6	242
242	13	1	242
242	14	0	242
242	15	0	242
243	1	0	243
243	2	0	243
243	3	1	243
243	4	8	243
243	5	19	243
243	6	33	243
243	7	35	243
243	8	49	243
243	9	44	243
243	10	19	243
243	11	13	243
243	12	6	243
243	13	1	243
243	14	0	243
243	15	0	243
244	1	0	244
244	2	0	244
244	3	1	244
244	4	8	244
244	5	19	244
244	6	33	244
244	7	35	244
244	8	49	244
244	9	44	244
244	10	19	244
244	11	14	244
244	12	6	244
244	13	1	244
244	14	0	244
244	15	0	244
245	1	0	245
245	2	0	245
245	3	1	245
245	4	8	245
245	5	19	245
245	6	33	245
245	7	35	245
245	8	50	245
245	9	44	245
245	10	19	245
245	11	14	245
245	12	6	245
245	13	1	245
245	14	0	245
245	15	0	245
246	1	0	246
246	2	0	246
246	3	1	246
246	4	8	246
246	5	19	246
246	6	33	246
246	7	35	246
246	8	50	246
246	9	44	246
246	10	19	246
246	11	15	246
246	12	6	246
246	13	1	246
246	14	0	246
246	15	0	246
247	1	0	247
247	2	0	247
247	3	1	247
247	4	8	247
247	5	20	247
247	6	33	247
247	7	35	247
247	8	50	247
247	9	44	247
247	10	19	247
247	11	15	247
247	12	6	247
247	13	1	247
247	14	0	247
247	15	0	247
248	1	0	248
248	2	0	248
248	3	1	248
248	4	8	248
248	5	21	248
248	6	33	248
248	7	35	248
248	8	50	248
248	9	44	248
248	10	19	248
248	11	15	248
248	12	6	248
248	13	1	248
248	14	0	248
248	15	0	248
249	1	0	249
249	2	0	249
249	3	1	249
249	4	8	249
249	5	21	249
249	6	33	249
249	7	35	249
249	8	50	249
249	9	44	249
249	10	19	249
249	11	16	249
249	12	6	249
249	13	1	249
249	14	0	249
249	15	0	249
250	1	0	250
250	2	0	250
250	3	1	250
250	4	8	250
250	5	21	250
250	6	33	250
250	7	35	250
250	8	50	250
250	9	45	250
250	10	19	250
250	11	16	250
250	12	6	250
250	13	1	250
250	14	0	250
250	15	0	250
251	1	0	251
251	2	0	251
251	3	1	251
251	4	8	251
251	5	21	251
251	6	34	251
251	7	35	251
251	8	50	251
251	9	45	251
251	10	19	251
251	11	16	251
251	12	6	251
251	13	1	251
251	14	0	251
251	15	0	251
252	1	0	252
252	2	0	252
252	3	1	252
252	4	8	252
252	5	21	252
252	6	34	252
252	7	35	252
252	8	51	252
252	9	45	252
252	10	19	252
252	11	16	252
252	12	6	252
252	13	1	252
252	14	0	252
252	15	0	252
253	1	0	253
253	2	0	253
253	3	1	253
253	4	8	253
253	5	21	253
253	6	34	253
253	7	35	253
253	8	52	253
253	9	45	253
253	10	19	253
253	11	16	253
253	12	6	253
253	13	1	253
253	14	0	253
253	15	0	253
254	1	0	254
254	2	0	254
254	3	1	254
254	4	8	254
254	5	22	254
254	6	34	254
254	7	35	254
254	8	52	254
254	9	45	254
254	10	19	254
254	11	16	254
254	12	6	254
254	13	1	254
254	14	0	254
254	15	0	254
255	1	0	255
255	2	0	255
255	3	1	255
255	4	8	255
255	5	22	255
255	6	35	255
255	7	35	255
255	8	52	255
255	9	45	255
255	10	19	255
255	11	16	255
255	12	6	255
255	13	1	255
255	14	0	255
255	15	0	255
256	1	0	256
256	2	0	256
256	3	1	256
256	4	8	256
256	5	22	256
256	6	35	256
256	7	35	256
256	8	52	256
256	9	46	256
256	10	19	256
256	11	16	256
256	12	6	256
256	13	1	256
256	14	0	256
256	15	0	256
257	1	0	257
257	2	0	257
257	3	1	257
257	4	8	257
257	5	22	257
257	6	35	257
257	7	35	257
257	8	52	257
257	9	47	257
257	10	19	257
257	11	16	257
257	12	6	257
257	13	1	257
257	14	0	257
257	15	0	257
258	1	0	258
258	2	0	258
258	3	1	258
258	4	8	258
258	5	22	258
258	6	35	258
258	7	35	258
258	8	52	258
258	9	47	258
258	10	19	258
258	11	17	258
258	12	6	258
258	13	1	258
258	14	0	258
258	15	0	258
259	1	0	259
259	2	0	259
259	3	1	259
259	4	8	259
259	5	22	259
259	6	35	259
259	7	35	259
259	8	53	259
259	9	47	259
259	10	19	259
259	11	17	259
259	12	6	259
259	13	1	259
259	14	0	259
259	15	0	259
260	1	0	260
260	2	0	260
260	3	1	260
260	4	8	260
260	5	22	260
260	6	35	260
260	7	35	260
260	8	54	260
260	9	47	260
260	10	19	260
260	11	17	260
260	12	6	260
260	13	1	260
260	14	0	260
260	15	0	260
261	1	0	261
261	2	0	261
261	3	1	261
261	4	8	261
261	5	22	261
261	6	35	261
261	7	35	261
261	8	54	261
261	9	47	261
261	10	20	261
261	11	17	261
261	12	6	261
261	13	1	261
261	14	0	261
261	15	0	261
262	1	0	262
262	2	0	262
262	3	1	262
262	4	8	262
262	5	22	262
262	6	35	262
262	7	35	262
262	8	55	262
262	9	47	262
262	10	20	262
262	11	17	262
262	12	6	262
262	13	1	262
262	14	0	262
262	15	0	262
263	1	0	263
263	2	0	263
263	3	1	263
263	4	8	263
263	5	22	263
263	6	35	263
263	7	35	263
263	8	55	263
263	9	48	263
263	10	20	263
263	11	17	263
263	12	6	263
263	13	1	263
263	14	0	263
263	15	0	263
264	1	0	264
264	2	0	264
264	3	1	264
264	4	8	264
264	5	22	264
264	6	35	264
264	7	36	264
264	8	55	264
264	9	48	264
264	10	20	264
264	11	17	264
264	12	6	264
264	13	1	264
264	14	0	264
264	15	0	264
265	1	0	265
265	2	0	265
265	3	1	265
265	4	8	265
265	5	22	265
265	6	35	265
265	7	37	265
265	8	55	265
265	9	48	265
265	10	20	265
265	11	17	265
265	12	6	265
265	13	1	265
265	14	0	265
265	15	0	265
266	1	0	266
266	2	0	266
266	3	1	266
266	4	8	266
266	5	23	266
266	6	35	266
266	7	37	266
266	8	55	266
266	9	48	266
266	10	20	266
266	11	17	266
266	12	6	266
266	13	1	266
266	14	0	266
266	15	0	266
267	1	0	267
267	2	0	267
267	3	1	267
267	4	8	267
267	5	23	267
267	6	35	267
267	7	37	267
267	8	55	267
267	9	48	267
267	10	21	267
267	11	17	267
267	12	6	267
267	13	1	267
267	14	0	267
267	15	0	267
268	1	0	268
268	2	0	268
268	3	1	268
268	4	8	268
268	5	23	268
268	6	36	268
268	7	37	268
268	8	55	268
268	9	48	268
268	10	21	268
268	11	17	268
268	12	6	268
268	13	1	268
268	14	0	268
268	15	0	268
269	1	0	269
269	2	0	269
269	3	1	269
269	4	8	269
269	5	23	269
269	6	36	269
269	7	38	269
269	8	55	269
269	9	48	269
269	10	21	269
269	11	17	269
269	12	6	269
269	13	1	269
269	14	0	269
269	15	0	269
270	1	0	270
270	2	0	270
270	3	1	270
270	4	8	270
270	5	23	270
270	6	36	270
270	7	38	270
270	8	55	270
270	9	48	270
270	10	21	270
270	11	18	270
270	12	6	270
270	13	1	270
270	14	0	270
270	15	0	270
271	1	0	271
271	2	0	271
271	3	1	271
271	4	8	271
271	5	23	271
271	6	36	271
271	7	38	271
271	8	56	271
271	9	48	271
271	10	21	271
271	11	18	271
271	12	6	271
271	13	1	271
271	14	0	271
271	15	0	271
272	1	0	272
272	2	0	272
272	3	1	272
272	4	8	272
272	5	23	272
272	6	36	272
272	7	38	272
272	8	57	272
272	9	48	272
272	10	21	272
272	11	18	272
272	12	6	272
272	13	1	272
272	14	0	272
272	15	0	272
273	1	0	273
273	2	0	273
273	3	1	273
273	4	8	273
273	5	23	273
273	6	36	273
273	7	38	273
273	8	57	273
273	9	49	273
273	10	21	273
273	11	18	273
273	12	6	273
273	13	1	273
273	14	0	273
273	15	0	273
274	1	0	274
274	2	0	274
274	3	1	274
274	4	8	274
274	5	23	274
274	6	36	274
274	7	38	274
274	8	58	274
274	9	49	274
274	10	21	274
274	11	18	274
274	12	6	274
274	13	1	274
274	14	0	274
274	15	0	274
275	1	0	275
275	2	0	275
275	3	1	275
275	4	8	275
275	5	23	275
275	6	36	275
275	7	38	275
275	8	58	275
275	9	49	275
275	10	22	275
275	11	18	275
275	12	6	275
275	13	1	275
275	14	0	275
275	15	0	275
276	1	0	276
276	2	0	276
276	3	1	276
276	4	8	276
276	5	23	276
276	6	36	276
276	7	38	276
276	8	58	276
276	9	49	276
276	10	23	276
276	11	18	276
276	12	6	276
276	13	1	276
276	14	0	276
276	15	0	276
277	1	0	277
277	2	0	277
277	3	1	277
277	4	8	277
277	5	23	277
277	6	37	277
277	7	38	277
277	8	58	277
277	9	49	277
277	10	23	277
277	11	18	277
277	12	6	277
277	13	1	277
277	14	0	277
277	15	0	277
278	1	0	278
278	2	0	278
278	3	1	278
278	4	8	278
278	5	23	278
278	6	37	278
278	7	38	278
278	8	58	278
278	9	49	278
278	10	24	278
278	11	18	278
278	12	6	278
278	13	1	278
278	14	0	278
278	15	0	278
279	1	0	279
279	2	0	279
279	3	1	279
279	4	8	279
279	5	23	279
279	6	37	279
279	7	38	279
279	8	58	279
279	9	49	279
279	10	24	279
279	11	18	279
279	12	6	279
279	13	1	279
279	14	1	279
279	15	0	279
280	1	0	280
280	2	0	280
280	3	1	280
280	4	8	280
280	5	23	280
280	6	38	280
280	7	38	280
280	8	58	280
280	9	49	280
280	10	24	280
280	11	18	280
280	12	6	280
280	13	1	280
280	14	1	280
280	15	0	280
281	1	0	281
281	2	0	281
281	3	1	281
281	4	8	281
281	5	23	281
281	6	38	281
281	7	39	281
281	8	58	281
281	9	49	281
281	10	24	281
281	11	18	281
281	12	6	281
281	13	1	281
281	14	1	281
281	15	0	281
282	1	0	282
282	2	0	282
282	3	1	282
282	4	8	282
282	5	23	282
282	6	38	282
282	7	39	282
282	8	59	282
282	9	49	282
282	10	24	282
282	11	18	282
282	12	6	282
282	13	1	282
282	14	1	282
282	15	0	282
283	1	0	283
283	2	0	283
283	3	1	283
283	4	8	283
283	5	23	283
283	6	39	283
283	7	39	283
283	8	59	283
283	9	49	283
283	10	24	283
283	11	18	283
283	12	6	283
283	13	1	283
283	14	1	283
283	15	0	283
284	1	0	284
284	2	0	284
284	3	1	284
284	4	8	284
284	5	23	284
284	6	39	284
284	7	39	284
284	8	59	284
284	9	50	284
284	10	24	284
284	11	18	284
284	12	6	284
284	13	1	284
284	14	1	284
284	15	0	284
285	1	0	285
285	2	0	285
285	3	1	285
285	4	8	285
285	5	23	285
285	6	39	285
285	7	39	285
285	8	60	285
285	9	50	285
285	10	24	285
285	11	18	285
285	12	6	285
285	13	1	285
285	14	1	285
285	15	0	285
286	1	0	286
286	2	0	286
286	3	1	286
286	4	8	286
286	5	23	286
286	6	40	286
286	7	39	286
286	8	60	286
286	9	50	286
286	10	24	286
286	11	18	286
286	12	6	286
286	13	1	286
286	14	1	286
286	15	0	286
287	1	0	287
287	2	0	287
287	3	1	287
287	4	8	287
287	5	23	287
287	6	40	287
287	7	39	287
287	8	61	287
287	9	50	287
287	10	24	287
287	11	18	287
287	12	6	287
287	13	1	287
287	14	1	287
287	15	0	287
288	1	0	288
288	2	0	288
288	3	1	288
288	4	8	288
288	5	23	288
288	6	40	288
288	7	39	288
288	8	61	288
288	9	51	288
288	10	24	288
288	11	18	288
288	12	6	288
288	13	1	288
288	14	1	288
288	15	0	288
289	1	0	289
289	2	0	289
289	3	1	289
289	4	8	289
289	5	24	289
289	6	40	289
289	7	39	289
289	8	61	289
289	9	51	289
289	10	24	289
289	11	18	289
289	12	6	289
289	13	1	289
289	14	1	289
289	15	0	289
290	1	0	290
290	2	0	290
290	3	1	290
290	4	8	290
290	5	24	290
290	6	40	290
290	7	39	290
290	8	61	290
290	9	52	290
290	10	24	290
290	11	18	290
290	12	6	290
290	13	1	290
290	14	1	290
290	15	0	290
291	1	0	291
291	2	0	291
291	3	1	291
291	4	8	291
291	5	24	291
291	6	40	291
291	7	40	291
291	8	61	291
291	9	52	291
291	10	24	291
291	11	18	291
291	12	6	291
291	13	1	291
291	14	1	291
291	15	0	291
292	1	0	292
292	2	0	292
292	3	1	292
292	4	8	292
292	5	24	292
292	6	40	292
292	7	40	292
292	8	61	292
292	9	52	292
292	10	24	292
292	11	19	292
292	12	6	292
292	13	1	292
292	14	1	292
292	15	0	292
293	1	0	293
293	2	0	293
293	3	1	293
293	4	8	293
293	5	24	293
293	6	40	293
293	7	40	293
293	8	62	293
293	9	52	293
293	10	24	293
293	11	19	293
293	12	6	293
293	13	1	293
293	14	1	293
293	15	0	293
294	1	0	294
294	2	0	294
294	3	1	294
294	4	8	294
294	5	24	294
294	6	41	294
294	7	40	294
294	8	62	294
294	9	52	294
294	10	24	294
294	11	19	294
294	12	6	294
294	13	1	294
294	14	1	294
294	15	0	294
295	1	0	295
295	2	0	295
295	3	1	295
295	4	8	295
295	5	24	295
295	6	41	295
295	7	40	295
295	8	62	295
295	9	52	295
295	10	24	295
295	11	20	295
295	12	6	295
295	13	1	295
295	14	1	295
295	15	0	295
296	1	0	296
296	2	0	296
296	3	1	296
296	4	8	296
296	5	24	296
296	6	41	296
296	7	40	296
296	8	62	296
296	9	52	296
296	10	25	296
296	11	20	296
296	12	6	296
296	13	1	296
296	14	1	296
296	15	0	296
297	1	0	297
297	2	0	297
297	3	1	297
297	4	8	297
297	5	25	297
297	6	41	297
297	7	40	297
297	8	62	297
297	9	52	297
297	10	25	297
297	11	20	297
297	12	6	297
297	13	1	297
297	14	1	297
297	15	0	297
298	1	0	298
298	2	0	298
298	3	1	298
298	4	8	298
298	5	25	298
298	6	41	298
298	7	40	298
298	8	63	298
298	9	52	298
298	10	25	298
298	11	20	298
298	12	6	298
298	13	1	298
298	14	1	298
298	15	0	298
299	1	0	299
299	2	0	299
299	3	1	299
299	4	8	299
299	5	25	299
299	6	41	299
299	7	40	299
299	8	63	299
299	9	52	299
299	10	25	299
299	11	21	299
299	12	6	299
299	13	1	299
299	14	1	299
299	15	0	299
300	1	0	300
300	2	0	300
300	3	1	300
300	4	8	300
300	5	25	300
300	6	41	300
300	7	41	300
300	8	63	300
300	9	52	300
300	10	25	300
300	11	21	300
300	12	6	300
300	13	1	300
300	14	1	300
300	15	0	300
301	1	0	301
301	2	0	301
301	3	1	301
301	4	8	301
301	5	25	301
301	6	41	301
301	7	41	301
301	8	63	301
301	9	52	301
301	10	26	301
301	11	21	301
301	12	6	301
301	13	1	301
301	14	1	301
301	15	0	301
302	1	0	302
302	2	0	302
302	3	1	302
302	4	8	302
302	5	25	302
302	6	41	302
302	7	41	302
302	8	63	302
302	9	53	302
302	10	26	302
302	11	21	302
302	12	6	302
302	13	1	302
302	14	1	302
302	15	0	302
303	1	0	303
303	2	0	303
303	3	1	303
303	4	8	303
303	5	25	303
303	6	41	303
303	7	41	303
303	8	63	303
303	9	54	303
303	10	26	303
303	11	21	303
303	12	6	303
303	13	1	303
303	14	1	303
303	15	0	303
304	1	0	304
304	2	0	304
304	3	1	304
304	4	8	304
304	5	25	304
304	6	41	304
304	7	42	304
304	8	63	304
304	9	54	304
304	10	26	304
304	11	21	304
304	12	6	304
304	13	1	304
304	14	1	304
304	15	0	304
305	1	0	305
305	2	0	305
305	3	1	305
305	4	8	305
305	5	25	305
305	6	41	305
305	7	42	305
305	8	63	305
305	9	55	305
305	10	26	305
305	11	21	305
305	12	6	305
305	13	1	305
305	14	1	305
305	15	0	305
306	1	0	306
306	2	0	306
306	3	1	306
306	4	8	306
306	5	25	306
306	6	41	306
306	7	42	306
306	8	64	306
306	9	55	306
306	10	26	306
306	11	21	306
306	12	6	306
306	13	1	306
306	14	1	306
306	15	0	306
307	1	0	307
307	2	0	307
307	3	2	307
307	4	8	307
307	5	25	307
307	6	41	307
307	7	42	307
307	8	64	307
307	9	55	307
307	10	26	307
307	11	21	307
307	12	6	307
307	13	1	307
307	14	1	307
307	15	0	307
308	1	0	308
308	2	0	308
308	3	2	308
308	4	8	308
308	5	25	308
308	6	41	308
308	7	42	308
308	8	64	308
308	9	55	308
308	10	27	308
308	11	21	308
308	12	6	308
308	13	1	308
308	14	1	308
308	15	0	308
309	1	0	309
309	2	0	309
309	3	2	309
309	4	8	309
309	5	25	309
309	6	41	309
309	7	42	309
309	8	65	309
309	9	55	309
309	10	27	309
309	11	21	309
309	12	6	309
309	13	1	309
309	14	1	309
309	15	0	309
310	1	0	310
310	2	0	310
310	3	2	310
310	4	8	310
310	5	25	310
310	6	41	310
310	7	43	310
310	8	65	310
310	9	55	310
310	10	27	310
310	11	21	310
310	12	6	310
310	13	1	310
310	14	1	310
310	15	0	310
311	1	0	311
311	2	0	311
311	3	2	311
311	4	8	311
311	5	25	311
311	6	41	311
311	7	43	311
311	8	65	311
311	9	55	311
311	10	28	311
311	11	21	311
311	12	6	311
311	13	1	311
311	14	1	311
311	15	0	311
312	1	0	312
312	2	0	312
312	3	2	312
312	4	8	312
312	5	25	312
312	6	41	312
312	7	43	312
312	8	65	312
312	9	56	312
312	10	28	312
312	11	21	312
312	12	6	312
312	13	1	312
312	14	1	312
312	15	0	312
313	1	0	313
313	2	0	313
313	3	2	313
313	4	8	313
313	5	25	313
313	6	41	313
313	7	44	313
313	8	65	313
313	9	56	313
313	10	28	313
313	11	21	313
313	12	6	313
313	13	1	313
313	14	1	313
313	15	0	313
314	1	0	314
314	2	0	314
314	3	2	314
314	4	8	314
314	5	25	314
314	6	41	314
314	7	44	314
314	8	66	314
314	9	56	314
314	10	28	314
314	11	21	314
314	12	6	314
314	13	1	314
314	14	1	314
314	15	0	314
315	1	0	315
315	2	0	315
315	3	2	315
315	4	8	315
315	5	25	315
315	6	41	315
315	7	44	315
315	8	66	315
315	9	56	315
315	10	29	315
315	11	21	315
315	12	6	315
315	13	1	315
315	14	1	315
315	15	0	315
316	1	0	316
316	2	0	316
316	3	2	316
316	4	8	316
316	5	25	316
316	6	41	316
316	7	44	316
316	8	67	316
316	9	56	316
316	10	29	316
316	11	21	316
316	12	6	316
316	13	1	316
316	14	1	316
316	15	0	316
317	1	0	317
317	2	0	317
317	3	2	317
317	4	8	317
317	5	25	317
317	6	41	317
317	7	45	317
317	8	67	317
317	9	56	317
317	10	29	317
317	11	21	317
317	12	6	317
317	13	1	317
317	14	1	317
317	15	0	317
318	1	0	318
318	2	0	318
318	3	2	318
318	4	8	318
318	5	25	318
318	6	41	318
318	7	45	318
318	8	68	318
318	9	56	318
318	10	29	318
318	11	21	318
318	12	6	318
318	13	1	318
318	14	1	318
318	15	0	318
319	1	0	319
319	2	0	319
319	3	2	319
319	4	8	319
319	5	25	319
319	6	41	319
319	7	46	319
319	8	68	319
319	9	56	319
319	10	29	319
319	11	21	319
319	12	6	319
319	13	1	319
319	14	1	319
319	15	0	319
320	1	0	320
320	2	0	320
320	3	2	320
320	4	8	320
320	5	25	320
320	6	41	320
320	7	46	320
320	8	69	320
320	9	56	320
320	10	29	320
320	11	21	320
320	12	6	320
320	13	1	320
320	14	1	320
320	15	0	320
321	1	0	321
321	2	0	321
321	3	2	321
321	4	8	321
321	5	25	321
321	6	41	321
321	7	46	321
321	8	69	321
321	9	56	321
321	10	29	321
321	11	22	321
321	12	6	321
321	13	1	321
321	14	1	321
321	15	0	321
322	1	0	322
322	2	0	322
322	3	2	322
322	4	8	322
322	5	25	322
322	6	41	322
322	7	46	322
322	8	69	322
322	9	57	322
322	10	29	322
322	11	22	322
322	12	6	322
322	13	1	322
322	14	1	322
322	15	0	322
323	1	0	323
323	2	0	323
323	3	2	323
323	4	8	323
323	5	25	323
323	6	41	323
323	7	46	323
323	8	69	323
323	9	57	323
323	10	30	323
323	11	22	323
323	12	6	323
323	13	1	323
323	14	1	323
323	15	0	323
324	1	0	324
324	2	0	324
324	3	2	324
324	4	8	324
324	5	25	324
324	6	41	324
324	7	46	324
324	8	69	324
324	9	58	324
324	10	30	324
324	11	22	324
324	12	6	324
324	13	1	324
324	14	1	324
324	15	0	324
325	1	0	325
325	2	0	325
325	3	2	325
325	4	8	325
325	5	25	325
325	6	41	325
325	7	46	325
325	8	70	325
325	9	58	325
325	10	30	325
325	11	22	325
325	12	6	325
325	13	1	325
325	14	1	325
325	15	0	325
326	1	0	326
326	2	0	326
326	3	2	326
326	4	8	326
326	5	25	326
326	6	41	326
326	7	46	326
326	8	70	326
326	9	58	326
326	10	31	326
326	11	22	326
326	12	6	326
326	13	1	326
326	14	1	326
326	15	0	326
327	1	0	327
327	2	0	327
327	3	2	327
327	4	8	327
327	5	25	327
327	6	41	327
327	7	46	327
327	8	70	327
327	9	58	327
327	10	31	327
327	11	22	327
327	12	7	327
327	13	1	327
327	14	1	327
327	15	0	327
328	1	0	328
328	2	0	328
328	3	2	328
328	4	8	328
328	5	25	328
328	6	41	328
328	7	46	328
328	8	71	328
328	9	58	328
328	10	31	328
328	11	22	328
328	12	7	328
328	13	1	328
328	14	1	328
328	15	0	328
329	1	0	329
329	2	0	329
329	3	2	329
329	4	8	329
329	5	25	329
329	6	41	329
329	7	46	329
329	8	71	329
329	9	58	329
329	10	32	329
329	11	22	329
329	12	7	329
329	13	1	329
329	14	1	329
329	15	0	329
330	1	0	330
330	2	0	330
330	3	2	330
330	4	8	330
330	5	25	330
330	6	41	330
330	7	46	330
330	8	72	330
330	9	58	330
330	10	32	330
330	11	22	330
330	12	7	330
330	13	1	330
330	14	1	330
330	15	0	330
331	1	0	331
331	2	0	331
331	3	2	331
331	4	8	331
331	5	25	331
331	6	42	331
331	7	46	331
331	8	72	331
331	9	58	331
331	10	32	331
331	11	22	331
331	12	7	331
331	13	1	331
331	14	1	331
331	15	0	331
332	1	0	332
332	2	0	332
332	3	2	332
332	4	8	332
332	5	25	332
332	6	42	332
332	7	47	332
332	8	72	332
332	9	58	332
332	10	32	332
332	11	22	332
332	12	7	332
332	13	1	332
332	14	1	332
332	15	0	332
333	1	0	333
333	2	0	333
333	3	2	333
333	4	8	333
333	5	25	333
333	6	42	333
333	7	47	333
333	8	72	333
333	9	59	333
333	10	32	333
333	11	22	333
333	12	7	333
333	13	1	333
333	14	1	333
333	15	0	333
334	1	0	334
334	2	0	334
334	3	2	334
334	4	8	334
334	5	26	334
334	6	42	334
334	7	47	334
334	8	72	334
334	9	59	334
334	10	32	334
334	11	22	334
334	12	7	334
334	13	1	334
334	14	1	334
334	15	0	334
335	1	0	335
335	2	0	335
335	3	2	335
335	4	8	335
335	5	26	335
335	6	42	335
335	7	48	335
335	8	72	335
335	9	59	335
335	10	32	335
335	11	22	335
335	12	7	335
335	13	1	335
335	14	1	335
335	15	0	335
336	1	0	336
336	2	0	336
336	3	2	336
336	4	8	336
336	5	26	336
336	6	43	336
336	7	48	336
336	8	72	336
336	9	59	336
336	10	32	336
336	11	22	336
336	12	7	336
336	13	1	336
336	14	1	336
336	15	0	336
337	1	0	337
337	2	0	337
337	3	2	337
337	4	8	337
337	5	26	337
337	6	43	337
337	7	48	337
337	8	73	337
337	9	59	337
337	10	32	337
337	11	22	337
337	12	7	337
337	13	1	337
337	14	1	337
337	15	0	337
338	1	0	338
338	2	0	338
338	3	2	338
338	4	8	338
338	5	26	338
338	6	43	338
338	7	49	338
338	8	73	338
338	9	59	338
338	10	32	338
338	11	22	338
338	12	7	338
338	13	1	338
338	14	1	338
338	15	0	338
339	1	0	339
339	2	0	339
339	3	2	339
339	4	8	339
339	5	26	339
339	6	43	339
339	7	49	339
339	8	73	339
339	9	59	339
339	10	32	339
339	11	23	339
339	12	7	339
339	13	1	339
339	14	1	339
339	15	0	339
340	1	0	340
340	2	0	340
340	3	2	340
340	4	8	340
340	5	26	340
340	6	43	340
340	7	49	340
340	8	74	340
340	9	59	340
340	10	32	340
340	11	23	340
340	12	7	340
340	13	1	340
340	14	1	340
340	15	0	340
341	1	0	341
341	2	0	341
341	3	2	341
341	4	8	341
341	5	26	341
341	6	43	341
341	7	49	341
341	8	74	341
341	9	59	341
341	10	32	341
341	11	23	341
341	12	8	341
341	13	1	341
341	14	1	341
341	15	0	341
342	1	0	342
342	2	0	342
342	3	2	342
342	4	8	342
342	5	26	342
342	6	43	342
342	7	49	342
342	8	74	342
342	9	59	342
342	10	32	342
342	11	24	342
342	12	8	342
342	13	1	342
342	14	1	342
342	15	0	342
343	1	0	343
343	2	0	343
343	3	2	343
343	4	8	343
343	5	26	343
343	6	43	343
343	7	49	343
343	8	75	343
343	9	59	343
343	10	32	343
343	11	24	343
343	12	8	343
343	13	1	343
343	14	1	343
343	15	0	343
344	1	0	344
344	2	0	344
344	3	2	344
344	4	8	344
344	5	26	344
344	6	43	344
344	7	49	344
344	8	75	344
344	9	60	344
344	10	32	344
344	11	24	344
344	12	8	344
344	13	1	344
344	14	1	344
344	15	0	344
345	1	0	345
345	2	0	345
345	3	2	345
345	4	8	345
345	5	26	345
345	6	44	345
345	7	49	345
345	8	75	345
345	9	60	345
345	10	32	345
345	11	24	345
345	12	8	345
345	13	1	345
345	14	1	345
345	15	0	345
346	1	0	346
346	2	0	346
346	3	2	346
346	4	8	346
346	5	26	346
346	6	44	346
346	7	50	346
346	8	75	346
346	9	60	346
346	10	32	346
346	11	24	346
346	12	8	346
346	13	1	346
346	14	1	346
346	15	0	346
347	1	0	347
347	2	0	347
347	3	2	347
347	4	8	347
347	5	26	347
347	6	44	347
347	7	51	347
347	8	75	347
347	9	60	347
347	10	32	347
347	11	24	347
347	12	8	347
347	13	1	347
347	14	1	347
347	15	0	347
348	1	0	348
348	2	0	348
348	3	2	348
348	4	8	348
348	5	26	348
348	6	45	348
348	7	51	348
348	8	75	348
348	9	60	348
348	10	32	348
348	11	24	348
348	12	8	348
348	13	1	348
348	14	1	348
348	15	0	348
349	1	0	349
349	2	0	349
349	3	2	349
349	4	8	349
349	5	26	349
349	6	46	349
349	7	51	349
349	8	75	349
349	9	60	349
349	10	32	349
349	11	24	349
349	12	8	349
349	13	1	349
349	14	1	349
349	15	0	349
350	1	0	350
350	2	0	350
350	3	2	350
350	4	8	350
