showSelected1	ymin	ymax	xmin	xmax
167	0	4	2.55	3.45
167	0	12	3.55	4.45
167	0	19	4.55	5.45
167	0	31	5.55	6.45
167	0	43	6.55	7.45
167	0	31	7.55	8.45
167	0	8	8.55	9.45
167	0	7	9.55	10.45
167	0	0	10.55	11.45
167	0	0	11.55	12.45
168	0	0	0.55	1.45
168	0	0	1.55	2.45
168	0	4	2.55	3.45
168	0	12	3.55	4.45
168	0	19	4.55	5.45
168	0	32	5.55	6.45
168	0	43	6.55	7.45
168	0	31	7.55	8.45
168	0	8	8.55	9.45
168	0	7	9.55	10.45
168	0	0	10.55	11.45
168	0	0	11.55	12.45
169	0	0	0.55	1.45
169	0	0	1.55	2.45
169	0	4	2.55	3.45
169	0	13	3.55	4.45
169	0	19	4.55	5.45
169	0	32	5.55	6.45
169	0	43	6.55	7.45
169	0	31	7.55	8.45
169	0	8	8.55	9.45
169	0	7	9.55	10.45
169	0	0	10.55	11.45
169	0	0	11.55	12.45
170	0	0	0.55	1.45
170	0	0	1.55	2.45
170	0	4	2.55	3.45
170	0	13	3.55	4.45
170	0	19	4.55	5.45
170	0	32	5.55	6.45
170	0	43	6.55	7.45
170	0	32	7.55	8.45
170	0	8	8.55	9.45
170	0	7	9.55	10.45
170	0	0	10.55	11.45
170	0	0	11.55	12.45
171	0	0	0.55	1.45
171	0	1	1.55	2.45
171	0	4	2.55	3.45
171	0	13	3.55	4.45
171	0	19	4.55	5.45
171	0	32	5.55	6.45
171	0	43	6.55	7.45
171	0	32	7.55	8.45
171	0	8	8.55	9.45
171	0	7	9.55	10.45
171	0	0	10.55	11.45
171	0	0	11.55	12.45
172	0	0	0.55	1.45
172	0	2	1.55	2.45
172	0	4	2.55	3.45
172	0	13	3.55	4.45
172	0	19	4.55	5.45
172	0	32	5.55	6.45
172	0	43	6.55	7.45
172	0	32	7.55	8.45
172	0	8	8.55	9.45
172	0	7	9.55	10.45
172	0	0	10.55	11.45
172	0	0	11.55	12.45
173	0	0	0.55	1.45
173	0	2	1.55	2.45
173	0	4	2.55	3.45
173	0	14	3.55	4.45
173	0	19	4.55	5.45
173	0	32	5.55	6.45
173	0	43	6.55	7.45
173	0	32	7.55	8.45
173	0	8	8.55	9.45
173	0	7	9.55	10.45
173	0	0	10.55	11.45
173	0	0	11.55	12.45
174	0	0	0.55	1.45
174	0	2	1.55	2.45
174	0	4	2.55	3.45
174	0	14	3.55	4.45
174	0	20	4.55	5.45
174	0	32	5.55	6.45
174	0	43	6.55	7.45
174	0	32	7.55	8.45
174	0	8	8.55	9.45
174	0	7	9.55	10.45
174	0	0	10.55	11.45
174	0	0	11.55	12.45
175	0	0	0.55	1.45
175	0	3	1.55	2.45
175	0	4	2.55	3.45
175	0	14	3.55	4.45
175	0	20	4.55	5.45
175	0	32	5.55	6.45
175	0	43	6.55	7.45
175	0	32	7.55	8.45
175	0	8	8.55	9.45
175	0	7	9.55	10.45
175	0	0	10.55	11.45
175	0	0	11.55	12.45
176	0	0	0.55	1.45
176	0	3	1.55	2.45
176	0	4	2.55	3.45
176	0	14	3.55	4.45
176	0	21	4.55	5.45
176	0	32	5.55	6.45
176	0	43	6.55	7.45
176	0	32	7.55	8.45
176	0	8	8.55	9.45
176	0	7	9.55	10.45
176	0	0	10.55	11.45
176	0	0	11.55	12.45
177	0	0	0.55	1.45
177	0	3	1.55	2.45
177	0	4	2.55	3.45
177	0	14	3.55	4.45
177	0	21	4.55	5.45
177	0	32	5.55	6.45
177	0	44	6.55	7.45
177	0	32	7.55	8.45
177	0	8	8.55	9.45
177	0	7	9.55	10.45
177	0	0	10.55	11.45
177	0	0	11.55	12.45
178	0	0	0.55	1.45
178	0	3	1.55	2.45
178	0	4	2.55	3.45
178	0	14	3.55	4.45
178	0	21	4.55	5.45
178	0	32	5.55	6.45
178	0	44	6.55	7.45
178	0	33	7.55	8.45
178	0	8	8.55	9.45
178	0	7	9.55	10.45
178	0	0	10.55	11.45
178	0	0	11.55	12.45
179	0	0	0.55	1.45
179	0	3	1.55	2.45
179	0	4	2.55	3.45
179	0	14	3.55	4.45
179	0	21	4.55	5.45
179	0	33	5.55	6.45
179	0	44	6.55	7.45
179	0	33	7.55	8.45
179	0	8	8.55	9.45
179	0	7	9.55	10.45
179	0	0	10.55	11.45
179	0	0	11.55	12.45
180	0	0	0.55	1.45
180	0	3	1.55	2.45
180	0	4	2.55	3.45
180	0	14	3.55	4.45
180	0	21	4.55	5.45
180	0	34	5.55	6.45
180	0	44	6.55	7.45
180	0	33	7.55	8.45
180	0	8	8.55	9.45
180	0	7	9.55	10.45
180	0	0	10.55	11.45
180	0	0	11.55	12.45
181	0	0	0.55	1.45
181	0	3	1.55	2.45
181	0	4	2.55	3.45
181	0	14	3.55	4.45
181	0	21	4.55	5.45
181	0	34	5.55	6.45
181	0	45	6.55	7.45
181	0	33	7.55	8.45
181	0	8	8.55	9.45
181	0	7	9.55	10.45
181	0	0	10.55	11.45
181	0	0	11.55	12.45
182	0	0	0.55	1.45
182	0	3	1.55	2.45
182	0	4	2.55	3.45
182	0	14	3.55	4.45
182	0	22	4.55	5.45
182	0	34	5.55	6.45
182	0	45	6.55	7.45
182	0	33	7.55	8.45
182	0	8	8.55	9.45
182	0	7	9.55	10.45
182	0	0	10.55	11.45
182	0	0	11.55	12.45
183	0	0	0.55	1.45
183	0	3	1.55	2.45
183	0	4	2.55	3.45
183	0	14	3.55	4.45
183	0	22	4.55	5.45
183	0	34	5.55	6.45
183	0	46	6.55	7.45
183	0	33	7.55	8.45
183	0	8	8.55	9.45
183	0	7	9.55	10.45
183	0	0	10.55	11.45
183	0	0	11.55	12.45
184	0	0	0.55	1.45
184	0	3	1.55	2.45
184	0	4	2.55	3.45
184	0	14	3.55	4.45
184	0	22	4.55	5.45
184	0	34	5.55	6.45
184	0	47	6.55	7.45
184	0	33	7.55	8.45
184	0	8	8.55	9.45
184	0	7	9.55	10.45
184	0	0	10.55	11.45
184	0	0	11.55	12.45
185	0	0	0.55	1.45
185	0	3	1.55	2.45
185	0	4	2.55	3.45
185	0	14	3.55	4.45
185	0	22	4.55	5.45
185	0	35	5.55	6.45
185	0	47	6.55	7.45
185	0	33	7.55	8.45
185	0	8	8.55	9.45
185	0	7	9.55	10.45
185	0	0	10.55	11.45
185	0	0	11.55	12.45
186	0	0	0.55	1.45
186	0	3	1.55	2.45
186	0	4	2.55	3.45
186	0	14	3.55	4.45
186	0	23	4.55	5.45
186	0	35	5.55	6.45
186	0	47	6.55	7.45
186	0	33	7.55	8.45
186	0	8	8.55	9.45
186	0	7	9.55	10.45
186	0	0	10.55	11.45
186	0	0	11.55	12.45
187	0	0	0.55	1.45
187	0	3	1.55	2.45
187	0	4	2.55	3.45
187	0	14	3.55	4.45
187	0	23	4.55	5.45
187	0	35	5.55	6.45
187	0	48	6.55	7.45
187	0	33	7.55	8.45
187	0	8	8.55	9.45
187	0	7	9.55	10.45
187	0	0	10.55	11.45
187	0	0	11.55	12.45
188	0	0	0.55	1.45
188	0	3	1.55	2.45
188	0	5	2.55	3.45
188	0	14	3.55	4.45
188	0	23	4.55	5.45
188	0	35	5.55	6.45
188	0	48	6.55	7.45
188	0	33	7.55	8.45
188	0	8	8.55	9.45
188	0	7	9.55	10.45
188	0	0	10.55	11.45
188	0	0	11.55	12.45
189	0	0	0.55	1.45
189	0	3	1.55	2.45
189	0	5	2.55	3.45
189	0	14	3.55	4.45
189	0	23	4.55	5.45
189	0	35	5.55	6.45
189	0	49	6.55	7.45
189	0	33	7.55	8.45
189	0	8	8.55	9.45
189	0	7	9.55	10.45
189	0	0	10.55	11.45
189	0	0	11.55	12.45
190	0	0	0.55	1.45
190	0	3	1.55	2.45
190	0	5	2.55	3.45
190	0	14	3.55	4.45
190	0	23	4.55	5.45
190	0	36	5.55	6.45
190	0	49	6.55	7.45
190	0	33	7.55	8.45
190	0	8	8.55	9.45
190	0	7	9.55	10.45
190	0	0	10.55	11.45
190	0	0	11.55	12.45
191	0	0	0.55	1.45
191	0	3	1.55	2.45
191	0	5	2.55	3.45
191	0	14	3.55	4.45
191	0	23	4.55	5.45
191	0	37	5.55	6.45
191	0	49	6.55	7.45
191	0	33	7.55	8.45
191	0	8	8.55	9.45
191	0	7	9.55	10.45
191	0	0	10.55	11.45
191	0	0	11.55	12.45
192	0	0	0.55	1.45
192	0	3	1.55	2.45
192	0	5	2.55	3.45
192	0	14	3.55	4.45
192	0	23	4.55	5.45
192	0	37	5.55	6.45
192	0	49	6.55	7.45
192	0	33	7.55	8.45
192	0	9	8.55	9.45
192	0	7	9.55	10.45
192	0	0	10.55	11.45
192	0	0	11.55	12.45
193	0	0	0.55	1.45
193	0	3	1.55	2.45
193	0	5	2.55	3.45
193	0	14	3.55	4.45
193	0	23	4.55	5.45
193	0	37	5.55	6.45
193	0	50	6.55	7.45
193	0	33	7.55	8.45
193	0	9	8.55	9.45
193	0	7	9.55	10.45
193	0	0	10.55	11.45
193	0	0	11.55	12.45
194	0	0	0.55	1.45
194	0	3	1.55	2.45
194	0	5	2.55	3.45
194	0	14	3.55	4.45
194	0	24	4.55	5.45
194	0	37	5.55	6.45
194	0	50	6.55	7.45
194	0	33	7.55	8.45
194	0	9	8.55	9.45
194	0	7	9.55	10.45
194	0	0	10.55	11.45
194	0	0	11.55	12.45
195	0	0	0.55	1.45
195	0	3	1.55	2.45
195	0	5	2.55	3.45
195	0	14	3.55	4.45
195	0	24	4.55	5.45
195	0	37	5.55	6.45
195	0	51	6.55	7.45
195	0	33	7.55	8.45
195	0	9	8.55	9.45
195	0	7	9.55	10.45
195	0	0	10.55	11.45
195	0	0	11.55	12.45
196	0	0	0.55	1.45
196	0	3	1.55	2.45
196	0	5	2.55	3.45
196	0	14	3.55	4.45
196	0	24	4.55	5.45
196	0	37	5.55	6.45
196	0	51	6.55	7.45
196	0	33	7.55	8.45
196	0	10	8.55	9.45
196	0	7	9.55	10.45
196	0	0	10.55	11.45
196	0	0	11.55	12.45
197	0	0	0.55	1.45
197	0	3	1.55	2.45
197	0	5	2.55	3.45
197	0	14	3.55	4.45
197	0	24	4.55	5.45
197	0	38	5.55	6.45
197	0	51	6.55	7.45
197	0	33	7.55	8.45
197	0	10	8.55	9.45
197	0	7	9.55	10.45
197	0	0	10.55	11.45
197	0	0	11.55	12.45
198	0	0	0.55	1.45
198	0	3	1.55	2.45
198	0	5	2.55	3.45
198	0	14	3.55	4.45
198	0	24	4.55	5.45
198	0	38	5.55	6.45
198	0	52	6.55	7.45
198	0	33	7.55	8.45
198	0	10	8.55	9.45
198	0	7	9.55	10.45
198	0	0	10.55	11.45
198	0	0	11.55	12.45
199	0	0	0.55	1.45
199	0	3	1.55	2.45
199	0	5	2.55	3.45
199	0	14	3.55	4.45
199	0	24	4.55	5.45
199	0	38	5.55	6.45
199	0	52	6.55	7.45
199	0	34	7.55	8.45
199	0	10	8.55	9.45
199	0	7	9.55	10.45
199	0	0	10.55	11.45
199	0	0	11.55	12.45
200	0	0	0.55	1.45
200	0	3	1.55	2.45
200	0	5	2.55	3.45
200	0	14	3.55	4.45
200	0	24	4.55	5.45
200	0	38	5.55	6.45
200	0	53	6.55	7.45
200	0	34	7.55	8.45
200	0	10	8.55	9.45
200	0	7	9.55	10.45
200	0	0	10.55	11.45
200	0	0	11.55	12.45
201	0	0	0.55	1.45
201	0	3	1.55	2.45
201	0	5	2.55	3.45
201	0	14	3.55	4.45
201	0	24	4.55	5.45
201	0	39	5.55	6.45
201	0	53	6.55	7.45
201	0	34	7.55	8.45
201	0	10	8.55	9.45
201	0	7	9.55	10.45
201	0	0	10.55	11.45
201	0	0	11.55	12.45
202	0	0	0.55	1.45
202	0	3	1.55	2.45
202	0	5	2.55	3.45
202	0	14	3.55	4.45
202	0	24	4.55	5.45
202	0	40	5.55	6.45
202	0	53	6.55	7.45
202	0	34	7.55	8.45
202	0	10	8.55	9.45
202	0	7	9.55	10.45
202	0	0	10.55	11.45
202	0	0	11.55	12.45
203	0	0	0.55	1.45
203	0	3	1.55	2.45
203	0	5	2.55	3.45
203	0	14	3.55	4.45
203	0	24	4.55	5.45
203	0	41	5.55	6.45
203	0	53	6.55	7.45
203	0	34	7.55	8.45
203	0	10	8.55	9.45
203	0	7	9.55	10.45
203	0	0	10.55	11.45
203	0	0	11.55	12.45
204	0	0	0.55	1.45
204	0	3	1.55	2.45
204	0	5	2.55	3.45
204	0	14	3.55	4.45
204	0	25	4.55	5.45
204	0	41	5.55	6.45
204	0	53	6.55	7.45
204	0	34	7.55	8.45
204	0	10	8.55	9.45
204	0	7	9.55	10.45
204	0	0	10.55	11.45
204	0	0	11.55	12.45
205	0	0	0.55	1.45
205	0	3	1.55	2.45
205	0	5	2.55	3.45
205	0	14	3.55	4.45
205	0	25	4.55	5.45
205	0	41	5.55	6.45
205	0	53	6.55	7.45
205	0	34	7.55	8.45
205	0	11	8.55	9.45
205	0	7	9.55	10.45
205	0	0	10.55	11.45
205	0	0	11.55	12.45
206	0	0	0.55	1.45
206	0	3	1.55	2.45
206	0	5	2.55	3.45
206	0	15	3.55	4.45
206	0	25	4.55	5.45
206	0	41	5.55	6.45
206	0	53	6.55	7.45
206	0	34	7.55	8.45
206	0	11	8.55	9.45
206	0	7	9.55	10.45
206	0	0	10.55	11.45
206	0	0	11.55	12.45
207	0	0	0.55	1.45
207	0	3	1.55	2.45
207	0	5	2.55	3.45
207	0	15	3.55	4.45
207	0	25	4.55	5.45
207	0	42	5.55	6.45
207	0	53	6.55	7.45
207	0	34	7.55	8.45
207	0	11	8.55	9.45
207	0	7	9.55	10.45
207	0	0	10.55	11.45
207	0	0	11.55	12.45
208	0	0	0.55	1.45
208	0	3	1.55	2.45
208	0	5	2.55	3.45
208	0	15	3.55	4.45
208	0	25	4.55	5.45
208	0	43	5.55	6.45
208	0	53	6.55	7.45
208	0	34	7.55	8.45
208	0	11	8.55	9.45
208	0	7	9.55	10.45
208	0	0	10.55	11.45
208	0	0	11.55	12.45
209	0	0	0.55	1.45
209	0	3	1.55	2.45
209	0	5	2.55	3.45
209	0	16	3.55	4.45
209	0	25	4.55	5.45
209	0	43	5.55	6.45
209	0	53	6.55	7.45
209	0	34	7.55	8.45
209	0	11	8.55	9.45
209	0	7	9.55	10.45
209	0	0	10.55	11.45
209	0	0	11.55	12.45
210	0	0	0.55	1.45
210	0	3	1.55	2.45
210	0	5	2.55	3.45
210	0	16	3.55	4.45
210	0	25	4.55	5.45
210	0	43	5.55	6.45
210	0	54	6.55	7.45
210	0	34	7.55	8.45
210	0	11	8.55	9.45
210	0	7	9.55	10.45
210	0	0	10.55	11.45
210	0	0	11.55	12.45
211	0	0	0.55	1.45
211	0	3	1.55	2.45
211	0	5	2.55	3.45
211	0	16	3.55	4.45
211	0	26	4.55	5.45
211	0	43	5.55	6.45
211	0	54	6.55	7.45
211	0	34	7.55	8.45
211	0	11	8.55	9.45
211	0	7	9.55	10.45
211	0	0	10.55	11.45
211	0	0	11.55	12.45
212	0	0	0.55	1.45
212	0	3	1.55	2.45
212	0	5	2.55	3.45
212	0	16	3.55	4.45
212	0	26	4.55	5.45
212	0	44	5.55	6.45
212	0	54	6.55	7.45
212	0	34	7.55	8.45
212	0	11	8.55	9.45
212	0	7	9.55	10.45
212	0	0	10.55	11.45
212	0	0	11.55	12.45
213	0	0	0.55	1.45
213	0	3	1.55	2.45
213	0	5	2.55	3.45
213	0	16	3.55	4.45
213	0	26	4.55	5.45
213	0	44	5.55	6.45
213	0	54	6.55	7.45
213	0	35	7.55	8.45
213	0	11	8.55	9.45
213	0	7	9.55	10.45
213	0	0	10.55	11.45
213	0	0	11.55	12.45
214	0	0	0.55	1.45
214	0	3	1.55	2.45
214	0	5	2.55	3.45
214	0	16	3.55	4.45
214	0	26	4.55	5.45
214	0	45	5.55	6.45
214	0	54	6.55	7.45
214	0	35	7.55	8.45
214	0	11	8.55	9.45
214	0	7	9.55	10.45
214	0	0	10.55	11.45
214	0	0	11.55	12.45
215	0	0	0.55	1.45
215	0	3	1.55	2.45
215	0	5	2.55	3.45
215	0	16	3.55	4.45
215	0	26	4.55	5.45
215	0	45	5.55	6.45
215	0	54	6.55	7.45
215	0	35	7.55	8.45
215	0	12	8.55	9.45
215	0	7	9.55	10.45
215	0	0	10.55	11.45
215	0	0	11.55	12.45
216	0	0	0.55	1.45
216	0	3	1.55	2.45
216	0	5	2.55	3.45
216	0	16	3.55	4.45
216	0	26	4.55	5.45
216	0	45	5.55	6.45
216	0	54	6.55	7.45
216	0	36	7.55	8.45
216	0	12	8.55	9.45
216	0	7	9.55	10.45
216	0	0	10.55	11.45
216	0	0	11.55	12.45
217	0	0	0.55	1.45
217	0	3	1.55	2.45
217	0	5	2.55	3.45
217	0	16	3.55	4.45
217	0	26	4.55	5.45
217	0	46	5.55	6.45
217	0	54	6.55	7.45
217	0	36	7.55	8.45
217	0	12	8.55	9.45
217	0	7	9.55	10.45
217	0	0	10.55	11.45
217	0	0	11.55	12.45
218	0	0	0.55	1.45
218	0	3	1.55	2.45
218	0	5	2.55	3.45
218	0	16	3.55	4.45
218	0	26	4.55	5.45
218	0	46	5.55	6.45
218	0	55	6.55	7.45
218	0	36	7.55	8.45
218	0	12	8.55	9.45
218	0	7	9.55	10.45
218	0	0	10.55	11.45
218	0	0	11.55	12.45
219	0	0	0.55	1.45
219	0	3	1.55	2.45
219	0	5	2.55	3.45
219	0	16	3.55	4.45
219	0	26	4.55	5.45
219	0	46	5.55	6.45
219	0	56	6.55	7.45
219	0	36	7.55	8.45
219	0	12	8.55	9.45
219	0	7	9.55	10.45
219	0	0	10.55	11.45
219	0	0	11.55	12.45
220	0	0	0.55	1.45
220	0	3	1.55	2.45
220	0	5	2.55	3.45
220	0	16	3.55	4.45
220	0	26	4.55	5.45
220	0	47	5.55	6.45
220	0	56	6.55	7.45
220	0	36	7.55	8.45
220	0	12	8.55	9.45
220	0	7	9.55	10.45
220	0	0	10.55	11.45
220	0	0	11.55	12.45
221	0	0	0.55	1.45
221	0	3	1.55	2.45
221	0	5	2.55	3.45
221	0	17	3.55	4.45
221	0	26	4.55	5.45
221	0	47	5.55	6.45
221	0	56	6.55	7.45
221	0	36	7.55	8.45
221	0	12	8.55	9.45
221	0	7	9.55	10.45
221	0	0	10.55	11.45
221	0	0	11.55	12.45
222	0	0	0.55	1.45
222	0	3	1.55	2.45
222	0	5	2.55	3.45
222	0	18	3.55	4.45
222	0	26	4.55	5.45
222	0	47	5.55	6.45
222	0	56	6.55	7.45
222	0	36	7.55	8.45
222	0	12	8.55	9.45
222	0	7	9.55	10.45
222	0	0	10.55	11.45
222	0	0	11.55	12.45
223	0	0	0.55	1.45
223	0	3	1.55	2.45
223	0	5	2.55	3.45
223	0	18	3.55	4.45
223	0	26	4.55	5.45
223	0	47	5.55	6.45
223	0	56	6.55	7.45
223	0	37	7.55	8.45
223	0	12	8.55	9.45
223	0	7	9.55	10.45
223	0	0	10.55	11.45
223	0	0	11.55	12.45
224	0	0	0.55	1.45
224	0	3	1.55	2.45
224	0	5	2.55	3.45
224	0	18	3.55	4.45
224	0	26	4.55	5.45
224	0	47	5.55	6.45
224	0	56	6.55	7.45
224	0	38	7.55	8.45
224	0	12	8.55	9.45
224	0	7	9.55	10.45
224	0	0	10.55	11.45
224	0	0	11.55	12.45
225	0	0	0.55	1.45
225	0	3	1.55	2.45
225	0	5	2.55	3.45
225	0	18	3.55	4.45
225	0	26	4.55	5.45
225	0	47	5.55	6.45
225	0	56	6.55	7.45
225	0	39	7.55	8.45
225	0	12	8.55	9.45
225	0	7	9.55	10.45
225	0	0	10.55	11.45
225	0	0	11.55	12.45
226	0	0	0.55	1.45
226	0	3	1.55	2.45
226	0	5	2.55	3.45
226	0	18	3.55	4.45
226	0	26	4.55	5.45
226	0	47	5.55	6.45
226	0	57	6.55	7.45
226	0	39	7.55	8.45
226	0	12	8.55	9.45
226	0	7	9.55	10.45
226	0	0	10.55	11.45
226	0	0	11.55	12.45
227	0	0	0.55	1.45
227	0	3	1.55	2.45
227	0	5	2.55	3.45
227	0	18	3.55	4.45
227	0	26	4.55	5.45
227	0	47	5.55	6.45
227	0	58	6.55	7.45
227	0	39	7.55	8.45
227	0	12	8.55	9.45
227	0	7	9.55	10.45
227	0	0	10.55	11.45
227	0	0	11.55	12.45
228	0	0	0.55	1.45
228	0	3	1.55	2.45
228	0	5	2.55	3.45
228	0	18	3.55	4.45
228	0	26	4.55	5.45
228	0	48	5.55	6.45
228	0	58	6.55	7.45
228	0	39	7.55	8.45
228	0	12	8.55	9.45
228	0	7	9.55	10.45
228	0	0	10.55	11.45
228	0	0	11.55	12.45
229	0	0	0.55	1.45
229	0	3	1.55	2.45
229	0	5	2.55	3.45
229	0	19	3.55	4.45
229	0	26	4.55	5.45
229	0	48	5.55	6.45
229	0	58	6.55	7.45
229	0	39	7.55	8.45
229	0	12	8.55	9.45
229	0	7	9.55	10.45
229	0	0	10.55	11.45
229	0	0	11.55	12.45
230	0	0	0.55	1.45
230	0	3	1.55	2.45
230	0	5	2.55	3.45
230	0	19	3.55	4.45
230	0	26	4.55	5.45
230	0	49	5.55	6.45
230	0	58	6.55	7.45
230	0	39	7.55	8.45
230	0	12	8.55	9.45
230	0	7	9.55	10.45
230	0	0	10.55	11.45
230	0	0	11.55	12.45
231	0	0	0.55	1.45
231	0	3	1.55	2.45
231	0	5	2.55	3.45
231	0	19	3.55	4.45
231	0	26	4.55	5.45
231	0	49	5.55	6.45
231	0	59	6.55	7.45
231	0	39	7.55	8.45
231	0	12	8.55	9.45
231	0	7	9.55	10.45
231	0	0	10.55	11.45
231	0	0	11.55	12.45
232	0	0	0.55	1.45
232	0	3	1.55	2.45
232	0	5	2.55	3.45
232	0	19	3.55	4.45
232	0	26	4.55	5.45
232	0	50	5.55	6.45
232	0	59	6.55	7.45
232	0	39	7.55	8.45
232	0	12	8.55	9.45
232	0	7	9.55	10.45
232	0	0	10.55	11.45
232	0	0	11.55	12.45
233	0	0	0.55	1.45
233	0	3	1.55	2.45
233	0	5	2.55	3.45
233	0	19	3.55	4.45
233	0	26	4.55	5.45
233	0	50	5.55	6.45
233	0	60	6.55	7.45
233	0	39	7.55	8.45
233	0	12	8.55	9.45
233	0	7	9.55	10.45
233	0	0	10.55	11.45
233	0	0	11.55	12.45
234	0	0	0.55	1.45
234	0	3	1.55	2.45
234	0	5	2.55	3.45
234	0	19	3.55	4.45
234	0	26	4.55	5.45
234	0	51	5.55	6.45
234	0	60	6.55	7.45
234	0	39	7.55	8.45
234	0	12	8.55	9.45
234	0	7	9.55	10.45
234	0	0	10.55	11.45
234	0	0	11.55	12.45
235	0	0	0.55	1.45
235	0	3	1.55	2.45
235	0	5	2.55	3.45
235	0	19	3.55	4.45
235	0	26	4.55	5.45
235	0	51	5.55	6.45
235	0	60	6.55	7.45
235	0	40	7.55	8.45
235	0	12	8.55	9.45
235	0	7	9.55	10.45
235	0	0	10.55	11.45
235	0	0	11.55	12.45
236	0	0	0.55	1.45
236	0	3	1.55	2.45
236	0	5	2.55	3.45
236	0	19	3.55	4.45
236	0	27	4.55	5.45
236	0	51	5.55	6.45
236	0	60	6.55	7.45
236	0	40	7.55	8.45
236	0	12	8.55	9.45
236	0	7	9.55	10.45
236	0	0	10.55	11.45
236	0	0	11.55	12.45
237	0	0	0.55	1.45
237	0	3	1.55	2.45
237	0	5	2.55	3.45
237	0	20	3.55	4.45
237	0	27	4.55	5.45
237	0	51	5.55	6.45
237	0	60	6.55	7.45
237	0	40	7.55	8.45
237	0	12	8.55	9.45
237	0	7	9.55	10.45
237	0	0	10.55	11.45
237	0	0	11.55	12.45
238	0	0	0.55	1.45
238	0	3	1.55	2.45
238	0	5	2.55	3.45
238	0	20	3.55	4.45
238	0	28	4.55	5.45
238	0	51	5.55	6.45
238	0	60	6.55	7.45
238	0	40	7.55	8.45
238	0	12	8.55	9.45
238	0	7	9.55	10.45
238	0	0	10.55	11.45
238	0	0	11.55	12.45
239	0	0	0.55	1.45
239	0	3	1.55	2.45
239	0	5	2.55	3.45
239	0	21	3.55	4.45
239	0	28	4.55	5.45
239	0	51	5.55	6.45
239	0	60	6.55	7.45
239	0	40	7.55	8.45
239	0	12	8.55	9.45
239	0	7	9.55	10.45
239	0	0	10.55	11.45
239	0	0	11.55	12.45
240	0	0	0.55	1.45
240	0	3	1.55	2.45
240	0	5	2.55	3.45
240	0	21	3.55	4.45
240	0	28	4.55	5.45
240	0	51	5.55	6.45
240	0	60	6.55	7.45
240	0	40	7.55	8.45
240	0	13	8.55	9.45
240	0	7	9.55	10.45
240	0	0	10.55	11.45
240	0	0	11.55	12.45
241	0	0	0.55	1.45
241	0	3	1.55	2.45
241	0	5	2.55	3.45
241	0	21	3.55	4.45
241	0	28	4.55	5.45
241	0	51	5.55	6.45
241	0	61	6.55	7.45
241	0	40	7.55	8.45
241	0	13	8.55	9.45
241	0	7	9.55	10.45
241	0	0	10.55	11.45
241	0	0	11.55	12.45
242	0	0	0.55	1.45
242	0	3	1.55	2.45
242	0	5	2.55	3.45
242	0	22	3.55	4.45
242	0	28	4.55	5.45
242	0	51	5.55	6.45
242	0	61	6.55	7.45
242	0	40	7.55	8.45
242	0	13	8.55	9.45
242	0	7	9.55	10.45
242	0	0	10.55	11.45
242	0	0	11.55	12.45
243	0	0	0.55	1.45
243	0	3	1.55	2.45
243	0	5	2.55	3.45
243	0	22	3.55	4.45
243	0	29	4.55	5.45
243	0	51	5.55	6.45
243	0	61	6.55	7.45
243	0	40	7.55	8.45
243	0	13	8.55	9.45
243	0	7	9.55	10.45
243	0	0	10.55	11.45
243	0	0	11.55	12.45
244	0	0	0.55	1.45
244	0	3	1.55	2.45
244	0	5	2.55	3.45
244	0	22	3.55	4.45
244	0	29	4.55	5.45
244	0	52	5.55	6.45
244	0	61	6.55	7.45
244	0	40	7.55	8.45
244	0	13	8.55	9.45
244	0	7	9.55	10.45
244	0	0	10.55	11.45
244	0	0	11.55	12.45
245	0	0	0.55	1.45
245	0	3	1.55	2.45
245	0	5	2.55	3.45
245	0	22	3.55	4.45
245	0	29	4.55	5.45
245	0	53	5.55	6.45
245	0	61	6.55	7.45
245	0	40	7.55	8.45
245	0	13	8.55	9.45
245	0	7	9.55	10.45
245	0	0	10.55	11.45
245	0	0	11.55	12.45
246	0	0	0.55	1.45
246	0	3	1.55	2.45
246	0	5	2.55	3.45
246	0	22	3.55	4.45
246	0	29	4.55	5.45
246	0	54	5.55	6.45
246	0	61	6.55	7.45
246	0	40	7.55	8.45
246	0	13	8.55	9.45
246	0	7	9.55	10.45
246	0	0	10.55	11.45
246	0	0	11.55	12.45
247	0	0	0.55	1.45
247	0	3	1.55	2.45
247	0	5	2.55	3.45
247	0	22	3.55	4.45
247	0	30	4.55	5.45
247	0	54	5.55	6.45
247	0	61	6.55	7.45
247	0	40	7.55	8.45
247	0	13	8.55	9.45
247	0	7	9.55	10.45
247	0	0	10.55	11.45
247	0	0	11.55	12.45
248	0	0	0.55	1.45
248	0	3	1.55	2.45
248	0	5	2.55	3.45
248	0	22	3.55	4.45
248	0	30	4.55	5.45
248	0	54	5.55	6.45
248	0	62	6.55	7.45
248	0	40	7.55	8.45
248	0	13	8.55	9.45
248	0	7	9.55	10.45
248	0	0	10.55	11.45
248	0	0	11.55	12.45
249	0	0	0.55	1.45
249	0	3	1.55	2.45
249	0	5	2.55	3.45
249	0	22	3.55	4.45
249	0	30	4.55	5.45
249	0	54	5.55	6.45
249	0	62	6.55	7.45
249	0	40	7.55	8.45
249	0	14	8.55	9.45
249	0	7	9.55	10.45
249	0	0	10.55	11.45
249	0	0	11.55	12.45
250	0	0	0.55	1.45
250	0	3	1.55	2.45
250	0	5	2.55	3.45
250	0	22	3.55	4.45
