ID,No.,iso3,country,Former ID,Origin (type),Origin (specif.),SES,Sample comp.,Sample char.,Lowest age,Highest age,Mean age,Age deviation,N (ind.),Sample rating,Test (type),Test (meas.),Test (calc.),Test (part),Domain,Procedure,Year (meas.),Year (std.),Time deviation,Country of std.,Testing rating,Recalc.?,Special calc.?,Test-conv.?,Raw-score (uncor.),Raw-score (cor.),IQ (uncor.),Test time adjust.,Country cor.,Add. cor.,Below threshold?,Method rating,IQ (cor.),IQ (L&V),IQ(L&V)-IQ(cor.),|IQ(L&V)-IQ(cor.)|,Full rating,QN-Factor,Short,Full,Found?,DB,L&V
BMU2475,2475.0,BMU,Bermuda,11.1.1,1.0,,2.0,control,1.0,2.0,4.0,3.75,39.65,200.0,0.0,SBIS,SBIS,SBIS,full,2.0,1.0,1988.0,1972.0,16.0,2.0,0.5,0.0,0.0,0.0,,,103.1,-5.439999999999998,-2.5,0.0,0.0,0.3333333333333333,95.16,91.17,-3.989999999999995,3.989999999999995,0.27777777777777773,55.55555555555555,Scarr & McCartney (1988),"Scarr, S., & McCartney, K. (1988). Far from home: An experimental evaluation of the Mother-Child Home Program in Bermuda. Child Development, 59, 531-543. ",Y,no reestimation possible for mothers (missing norms),"Scarr & McCartney (1988) reported an IQ of 99.5 for 4 years olds. This   requires a Flynn effect deduction of 2 IQ points, and a further reduction of 2 IQ points to converted  to a British  IQ to give an IQ of 95.5. This study also reported an IQ of 91 for adults on the vocabulary scale of the WAIS. This requires a Flynn effect deduction of 2 IQ points to converted  to a British  IQ to give an IQ of 89."
BMU2904,2904.0,BMU,Bermuda,11.1.4,1.0,,2.0,pure pass,1.0,4.0,4.0,4.0,39.4,163.0,0.0,SBIS,SBIS,SBIS,full,2.0,1.0,1985.0,1972.0,13.0,2.0,0.5,0.0,0.0,0.0,,,102.5,-4.419999999999998,-2.5,0.0,0.0,0.3333333333333333,95.58,94.0,-1.5799999999999983,1.5799999999999983,0.27777777777777773,45.27777777777777,Scarr et al. (1994),"Scarr, S., McCartney, K., Miller, S., Hauenstein, E., & Ricciuti, A. (1994). Evaluation of an islandwide screening, assessment and treatment program. Early Development and Parenting, 3, 199-210.",Y,,"Scarr et al. (1994) report an IQ of 100 for 4 years olds. This requires a Flynn effect (12 years) reduction of 4 IQ points, and a further reduction of 2 IQ points to converted  to a British  IQ to give an IQ of 94."
BMU3524,3524.0,BMU,Bermuda,11.1.4,1.0,,2.0,questionable-pass,1.0,2.0,4.0,3.0,40.4,163.0,0.0,SBIS,SBIS,SBIS,full,2.0,1.0,1985.0,1972.0,13.0,2.0,0.5,0.0,0.0,0.0,,,100.15,-4.419999999999998,-2.5,0.0,0.0,0.3333333333333333,93.23,94.0,0.769999999999996,0.769999999999996,0.27777777777777773,45.27777777777777,Scarr et al. (1994),"Scarr, S., McCartney, K., Miller, S., Hauenstein, E., & Ricciuti, A. (1994). Evaluation of an islandwide screening, assessment and treatment program. Early Development and Parenting, 3, 199-210.",Y,,"Scarr et al. (1994) report an IQ of 100 for 4 years olds. This requires a Flynn effect (12 years) reduction of 4 IQ points, and a further reduction of 2 IQ points to converted  to a British  IQ to give an IQ of 94."
BMU6957,6957.0,BMU,Bermuda,11.1.2,6.0,,2.0,,3.0,7.5,10.5,9.0,34.4,89.0,0.0,WIS,WISC-R,WISC-R,full,2.0,1.0,1976.0,1974.0,2.0,2.0,0.6666666666666666,0.0,0.0,0.0,,,89.0,-0.6799999999999997,-2.5,0.0,0.0,0.3333333333333333,85.82,89.0,3.180000000000007,3.180000000000007,0.3333333333333333,29.666666666666664,"Sandoval, Zimmerman & Woo-Sam (1983)","Sandoval, J., Zimmerman, I. L., & Woo-Sam, J. M. (1983). Cultural differences on WISC-R verbal items. Journal of School Psychology, 21, 49-55.",Y,,"A comparison sample consisting of randomly selected Bermudian children, 42 aged 7- % and 47 aged lo- %, with IQs averaging 89, also were utilized (Astwood, 1976). No socioeconomic information was available on the Bermuda sample. Correlation to study-sample-data was reported >.88. Therefore, 89 was also used for study-sample."
BOL4654,4654.0,BOL,Bolivia,,4.0,Tiquipaya,2.0,normal,1.0,5.5,12.0,8.55,15.75,94.0,0.3,SBIS,SBIS,SBIS,selective,2.0,1.0,1970.0,1972.0,2.0,2.0,0.3333333333333333,0.0,1.0,0.0,,,69.77,0.6799999999999997,-2.5,0.0,0.0,0.3333333333333333,67.94999999999999,,,,0.3222222222222222,30.288888888888884,Bautista et al. (1982),"Bautista, A., Barker, P. A., Dunn, J. T., Sanchez, M., & Kaiser, D. K. (1982). The effects of oral iodized oil on intelligence, thyroid status, and somatic growth in school-age children from an area of endemic goiter. The American Journal of Clinical Nutrition, 35, 127-134.",Y,Controls only,
BOL1444,1444.0,BOL,Bolivia,12.1.1,3.0,La Paz,2.0,normal,5.0,7.9,14.3,11.100000000000001,13.2,41.0,0.3,WIS,WISC-IV,WISC-IV,Processing speed,2.0,1.0,2006.0,2003.0,3.0,2.0,0.3333333333333333,0.0,0.0,0.0,,,94.9,-1.0200000000000102,-2.5,0.0,0.0,0.3333333333333333,91.38,95.0,3.6200000000000045,3.6200000000000045,0.3222222222222222,13.21111111111111,Virues-Ortega et al. (2011),"Virués-Ortega, J., Bucks, R., Kirkham, F. J., Baldeweg, T., Baya-Botti, A., & Hogan, A. A. on behalf of Bolivian Children Living at Altitude project (BoCLA 06) (2011). Changing patterns of neuropsychological functioning in children living at high altitude above and below 4000 m: a report from the Bolivian Children Living at Altitude (BoCLA) study. Developmental Science, 14, 1185-1193.",Y,,"Virues-Ortega et al. (2011) report a WISC IV Processing speed IQ of 95 for children in La Paz and another location showing no differences between those at higher and lower altitudes. The data were collected in 2006 and do not need Flynn effect correction. The sample consisted of 62 % Native American, 37% European and 1 % African and is approximately representative of the population. "
BOL1632,1632.0,BOL,Bolivia,12.1.1,3.0,El Alto,2.0,normal,5.0,8.4,14.9,11.65,12.65,21.0,0.3,WIS,WISC-IV,WISC-IV,Processing speed,2.0,1.0,2006.0,2003.0,3.0,2.0,0.3333333333333333,0.0,0.0,0.0,,,95.55000000000001,-1.0200000000000102,-2.5,0.0,0.0,0.3333333333333333,92.03,95.0,2.969999999999999,2.969999999999999,0.3222222222222222,6.766666666666666,Virues-Ortega et al. (2011),"Virués-Ortega, J., Bucks, R., Kirkham, F. J., Baldeweg, T., Baya-Botti, A., & Hogan, A. A. on behalf of Bolivian Children Living at Altitude project (BoCLA 06) (2011). Changing patterns of neuropsychological functioning in children living at high altitude above and below 4000 m: a report from the Bolivian Children Living at Altitude (BoCLA) study. Developmental Science, 14, 1185-1193.",Y,,"Virues-Ortega et al. (2011) report a WISC IV Processing speed IQ of 95 for children in La Paz and another location showing no differences between those at higher and lower altitudes. The data were collected in 2006 and do not need Flynn effect correction. The sample consisted of 62 % Native American, 37% European and 1 % African and is approximately representative of the population. "
BIH1725,1725.0,BIH,Bosnia and Herzegovina,13.1.1,2.0,Sarajevo Canton,2.0,normal,1.0,15.0,18.0,16.5,25.6,239.0,0.2,RPM,SPM,APM,full,1.0,1.0,2005.5,1992.0,13.5,1.0,0.8333333333333334,1.0,0.0,1.0,47.15,13.808833498749998,96.02230928024423,-2.940000000000012,0.0,0.0,0.0,0.6666666666666666,93.08230928024422,94.0,0.9176907197557824,0.9176907197557824,0.5666666666666668,135.43333333333337,Djapo & Lynn (2010),"Djapo, N., & Lynn, R. (2010). Gender differences in means and variability on the Progressive Matrices in Bosnia-Herzegovina. Mankind Quarterly, 50, 221-224.",Y,,
BIH6364,6364.0,BIH,Bosnia and Herzegovina,13.1.1,2.0,Sarajevo Canton,2.0,normal,1.0,12.0,12.0,12.5,29.6,266.0,0.2,RPM,SPM,SPM,full,1.0,1.0,2005.5,1979.0,26.5,1.0,0.6666666666666666,1.0,0.0,0.0,39.42,39.42,94.4349428752,-5.670000000000023,0.0,0.0,0.0,1.0,88.76494287519998,94.0,5.235057124800022,5.235057124800022,0.6222222222222222,165.51111111111112,Djapo & Lynn (2010),"Djapo, N., & Lynn, R. (2010). Gender differences in means and variability on the Progressive Matrices in Bosnia-Herzegovina. Mankind Quarterly, 50, 221-224.",Y,,
BWA2323,2323.0,BWA,Botswana,14.1.2,5.0,South Africa,2.0,high school,1.0,17.0,20.0,18.5,6.0,140.0,0.2,RPM,SPM,APM,full,1.0,1.0,1995.0,1992.0,3.0,1.0,1.0,1.0,0.0,1.0,39.0,7.591530000000013,76.69157116051498,-0.6300000000000026,0.0,0.0,0.0,0.6666666666666666,76.06157116051497,72.0,-4.061571160514973,4.061571160514973,0.6222222222222222,87.11111111111111,Maqsud (1997),"Maqsud, M. (1997). Effects of metacognitive skills and nonverbal ability on academic achievement of high school pupils. Educational Psychology, 17, 387-397.",Y,Also reported in Lynn (2010),"Approximately 50 percent of blacks were in school at this time, according to the 1996 census (Statistics South Africa, 1996). Hence those not in school would have had an IQ 5.7 points lower than the 75 of those in school obtained in the study = 69.3. The IQ for the total population can therefore be estimated as the average of those in school (75) and those not in school (69.3) = 72. Lynn, R. (2010). Intelligence of the Batswana. Mankind Quarterly, 51, 93-96.  "
BRA4066,4066.0,BRA,Brazil,15.1.7,3.0,São Paulo,2.0,normal,1.0,4.0,11.0,8.35,23.65,779.0,0.2,RPM,CPM,CPM,full,1.0,1.0,2004.0,2007.0,3.0,1.0,1.0,1.0,1.0,0.0,21.40142857142857,21.40142857142857,83.69857550165713,0.6300000000000026,0.0,0.0,0.0,1.0,84.32857550165713,78.0,-6.328575501657127,6.328575501657127,0.7333333333333334,571.2666666666668,Bandeira et al. (2004),"Bandeira, D. R., Alves, I. C. B., Giacomel, A. E., & Lorenzatto, L. (2004). Matrizes Progressivas Coloridas de Raven – Escala especial: Notmas para Porto Allegre, RS. Psicologia em Estudio, 9, 479-486.",Y,,
BRA3233,3233.0,BRA,Brazil,15.1.4,3.0,Belo Horizonte,2.0,normal,3.0,7.0,8.0,7.5,24.5,169.0,0.2,RPM,CPM,CPM,full,1.0,1.0,2007.0,2007.0,0.0,1.0,1.0,1.0,1.0,0.0,21.639999999999997,21.639999999999997,84.46291368000001,0.0,0.0,0.0,0.0,1.0,84.46291368000001,89.0,4.537086319999986,4.537086319999986,0.7333333333333334,123.93333333333334,Colom & Flores-Mendoza (2007),"Colom, R., & Flores-Mendoza, C. (2007). Intelligence predicts scholastic achievement irrespective of SES factors: evidence from Brazil. Intelligence, 35, 243-251.",Y,,
BRA3543,3543.0,BRA,Brazil,15.1.4,3.0,Belo Horizonte,2.0,normal,3.0,7.0,11.1,8.8,23.2,372.0,0.2,RPM,CPM,CPM,full,1.0,1.0,2007.0,2007.0,0.0,1.0,1.0,1.0,1.0,0.0,26.46,26.46,92.1610265,0.0,0.0,0.0,0.0,1.0,92.1610265,89.0,-3.1610265000000055,3.1610265000000055,0.7333333333333334,272.8,Colom & Flores-Mendoza (2007),"Colom, R., & Flores-Mendoza, C. (2007). Intelligence predicts scholastic achievement irrespective of SES factors: evidence from Brazil. Intelligence, 35, 243-251.",Y,,
BRA6909,6909.0,BRA,Brazil,15.1.4,3.0,Belo Horizonte,2.0,normal,3.0,11.0,14.0,11.8,20.2,100.0,0.2,RPM,SPM,SPM,full,1.0,1.0,2007.0,1979.0,28.0,1.0,0.6666666666666666,1.0,1.0,0.0,42.5,42.5,103.02299506,-5.880000000000024,0.0,0.0,0.0,1.0,97.14299505999998,89.0,-8.142995059999976,8.142995059999976,0.6222222222222222,62.22222222222222,Colom & Flores-Mendoza (2007),"Colom, R., & Flores-Mendoza, C. (2007). Intelligence predicts scholastic achievement irrespective of SES factors: evidence from Brazil. Intelligence, 35, 243-251.",Y,,
BRA9335,9335.0,BRA,Brazil,15.1.5,3.0,São Paulo; Salvador,2.0,healthy,5.0,7.0,8.0,7.5,24.5,355.0,0.0,RPM,CPM,CPM,full,1.0,1.0,2014.0,2007.0,7.0,1.0,1.0,1.0,0.0,0.0,20.67,20.67,85.8825497498,-0.21000000000000085,0.0,0.0,0.0,1.0,85.6725497498,80.0,-5.672549749799998,5.672549749799998,0.6666666666666666,236.66666666666666,de Abreu et al. (2014),"de Abreu, P. M. J. E., Nikaedo, C., Abreu, N., Tourinho, C. J.,1, Miranda, M. C., Bueno, O. F. A., & Martin, R. (2014). Working memory screening, school context, and socioeconomic status: An analysis of the effectiveness of the working memory rating scale in Brazil. Journal of Attention Disorders, 18, 346-356.",Y,,"Abreu et al. (2014) report a CPM score of 20.7 for a sample of 7 year olds giving an IQ of 80 on the British 2007 standardisation. The sample consisted of 44 %  Causasian, 11.8 %  Afro-Brazilian and 43% mixed race making it rpresentaive of the population. "
BRA2002,2002.0,BRA,Brazil,15.1.1,2.0,São Paulo,2.0,black,1.0,9.0,10.0,10.0,22.0,223.0,0.0,RPM,SPM,SPM,full,1.0,1.0,2000.0,1979.0,21.0,1.0,0.6666666666666666,1.0,0.0,0.0,15.8,15.8,70.7982152,-4.410000000000018,0.0,0.0,0.0,1.0,66.38821519999999,86.0,19.61178480000001,19.61178480000001,0.5555555555555555,123.88888888888887,Fernandez (2001),"Fernandez, M. (2001). A study of the intelligence of children in Brazil. Mankind Quarterly, 42, 17-21.",Y,,
BRA2511,2511.0,BRA,Brazil,15.1.1,2.0,São Paulo,2.0,asian,1.0,9.0,10.0,10.0,22.0,186.0,0.0,RPM,SPM,SPM,full,1.0,1.0,2000.0,1979.0,21.0,1.0,0.6666666666666666,1.0,0.0,0.0,38.5,38.5,101.47100000000002,-4.410000000000018,0.0,0.0,0.0,1.0,97.061,86.0,-11.061000000000007,11.061000000000007,0.5555555555555555,103.33333333333331,Fernandez (2001),"Fernandez, M. (2001). A study of the intelligence of children in Brazil. Mankind Quarterly, 42, 17-21.",Y,,
BRA8353,8353.0,BRA,Brazil,15.1.1,2.0,São Paulo,2.0,brown,1.0,9.0,10.0,10.0,22.0,718.0,0.0,RPM,SPM,SPM,full,1.0,1.0,2000.0,1979.0,21.0,1.0,0.6666666666666666,1.0,0.0,0.0,25.2,25.2,82.17450880000001,-4.410000000000018,0.0,0.0,0.0,1.0,77.76450879999999,86.0,8.235491200000013,8.235491200000013,0.5555555555555555,398.8888888888888,Fernandez (2001),"Fernandez, M. (2001). A study of the intelligence of children in Brazil. Mankind Quarterly, 42, 17-21.",Y,,
BRA9745,9745.0,BRA,Brazil,15.1.1,2.0,São Paulo,2.0,white,1.0,9.0,10.0,10.0,22.0,735.0,0.0,RPM,SPM,SPM,full,1.0,1.0,2000.0,1979.0,21.0,1.0,0.6666666666666666,1.0,0.0,0.0,35.5,35.5,95.81690000000002,-4.410000000000018,0.0,0.0,0.0,1.0,91.40690000000001,86.0,-5.406900000000007,5.406900000000007,0.5555555555555555,408.33333333333326,Fernandez (2001),"Fernandez, M. (2001). A study of the intelligence of children in Brazil. Mankind Quarterly, 42, 17-21.",Y,,
BRA2126,2126.0,BRA,Brazil,15.1.8,4.0,,2.0,normal,3.0,7.0,8.0,7.44,24.56,59.0,0.2,RPM,CPM,CPM,full,1.0,1.0,2007.0,2007.0,0.0,1.0,1.0,1.0,0.0,0.0,12.92,12.92,65.3778336448,0.0,0.0,0.0,0.0,1.0,65.3778336448,70.0,4.622166355199994,4.622166355199994,0.7333333333333334,43.26666666666667,Flores-Mendoza & Nascimento (2007),"Flores-Mendoza, C. E., & Nascimento, E. (2007). Condição cognitiva de crianças de zona rural. Estudos de Psicologia I Campinas, 24, 13-22.",Y,,Flores-Mendoza & Nascimento (2007) report a CPM score of 13.8 for rural and 23 for urban children giving an average of 18 and an IQ of 70 on the British 2007 norms; CIA: Urbanization: 85.7%
BRA4813,4813.0,BRA,Brazil,15.1.8,3.0,,2.0,normal,3.0,6.0,11.0,7.51,24.490000000000002,143.0,0.2,RPM,CPM,CPM,full,1.0,1.0,2007.0,2007.0,0.0,1.0,1.0,1.0,0.0,0.0,22.95,22.95,91.35883692499999,0.0,0.0,0.0,0.0,1.0,91.35883692499999,70.0,-21.35883692499999,21.35883692499999,0.7333333333333334,104.86666666666667,Flores-Mendoza & Nascimento (2007),"Flores-Mendoza, C. E., & Nascimento, E. (2007). Condição cognitiva de crianças de zona rural. Estudos de Psicologia I Campinas, 24, 13-22.",Y,,Flores-Mendoza & Nascimento (2007) report a CPM score of 13.8 for rural and 23 for urban children giving an average of 18 and an IQ of 70 on the British 2007 norms; CIA: Urbanization: 85.7%
BRA3185,3185.0,BRA,Brazil,15.1.9,3.0,Belo Horizonte,2.0,normal,3.0,9.0,15.0,11.56,20.439999999999998,215.0,0.2,RPM,CPM,CPM,full,1.0,1.0,2010.0,2007.0,3.0,1.0,1.0,1.0,0.0,0.0,31.57,31.57,95.21252198250005,-0.21000000000000085,0.0,0.0,0.0,1.0,95.00252198250004,95.0,-0.002521982500041986,0.002521982500041986,0.7333333333333334,157.66666666666669,Flores-Mendoza et al. (2010),"Flores-Mendoza, C., Jardim, G. L., Abad, F. J., & Rodrigues, L. A. (2010). Informação geral e atual e sua relação com a inteligência e a personalidade em crianças escolares. Estudos de Psicologia I Campinas, 27, 161-168.",Y,,"Flores-Mendoza et al. (2010) give a CPM score of 31.6 for school students in the city of Perdoes, giving an IQ of 95 on the 2007 British standardisation."
BRA1537,1537.0,BRA,Brazil,15.1.2,2.0,"Universidade Federal de Minas Gerais, Minas Gerais",2.0,normal,1.0,13.0,15.0,13.7,18.3,160.0,0.3,RPM,SPM,SPM,full,1.0,1.0,2008.0,1979.0,29.0,1.0,0.6666666666666666,1.0,0.0,0.0,40.4,40.4,89.2291648,-6.090000000000025,0.0,0.0,0.0,1.0,83.13916479999997,83.0,-0.13916479999997478,0.13916479999997478,0.6555555555555556,104.88888888888889,Flores-Mendoza et al. (2013),"Flores-Mendoza, C., Widaman, K., Mansur-Alves, M., Bacelar, T. D., & Saldanha, R. (2013). Psychoticism and disruptive behavior can be also good predictors of school achievement. Spanish Journal of Psychology, 16, 1-13.",Y,,"Flores-Mendoza et al. (2013) report SPM data for a sample of 374 school children in Minas Gerais aged 10.5 tested in 2006, with a score of 35.3 equivalent to the 35th percentile of British 1979 norms and a British IQ of 94.3. Deduct 6.7 for a 27 year Flynn effect gives the sample a British IQ of 87.6. This study also reports SPM data for a sample of 160 school children in Minas Gerais aged 13.7 tested in 2008, with a score of 40.4 equivalent to the 24th percentile of British 1979 norms and a British IQ of 89.5. Deduct 6.9  for a 29 year Flynn effect gives the sample a British IQ of 82.6. "
BRA2643,2643.0,BRA,Brazil,15.1.2,3.0,"Universidade Federal de Minas Gerais, Minas Gerais",2.0,normal,1.0,8.0,12.0,10.5,21.5,374.0,0.2,RPM,SPM,SPM,full,1.0,1.0,2006.0,1979.0,27.0,1.0,0.6666666666666666,1.0,0.0,0.0,35.3,35.3,93.4081382,-5.670000000000023,0.0,0.0,0.0,1.0,87.73813819999998,83.0,-4.73813819999998,4.73813819999998,0.6222222222222222,232.7111111111111,Flores-Mendoza et al. (2013),"Flores-Mendoza, C., Widaman, K., Mansur-Alves, M., Bacelar, T. D., & Saldanha, R. (2013). Psychoticism and disruptive behavior can be also good predictors of school achievement. Spanish Journal of Psychology, 16, 1-13.",Y,,"Flores-Mendoza et al. (2013) report SPM data for a sample of 374 school children in Minas Gerais aged 10.5 tested in 2006, with a score of 35.3 equivalent to the 35th percentile of British 1979 norms and a British IQ of 94.3. Deduct 6.7 for a 27 year Flynn effect gives the sample a British IQ of 87.6. This study also reports SPM data for a sample of 160 school children in Minas Gerais aged 13.7 tested in 2008, with a score of 40.4 equivalent to the 24th percentile of British 1979 norms and a British IQ of 89.5. Deduct 6.9  for a 29 year Flynn effect gives the sample a British IQ of 82.6. "
BRA1430,1430.0,BRA,Brazil,15.1.13,3.0,Americaninhas,2.0,healthy,3.0,,,8.08,23.92,55.0,0.0,RPM,CPM,CPM,full,1.0,1.0,2008.0,2007.0,1.0,1.0,1.0,1.0,0.0,0.0,26.028363636363636,26.028363636363636,95.61652069434174,-0.21000000000000085,0.0,0.0,0.0,1.0,95.40652069434174,83.0,-12.406520694341737,12.406520694341737,0.6666666666666666,36.666666666666664,Jardim-Botelho et al. (2008),"Jardim-Botelho, A., Raff, S., Rodrigues, R. A., Hoffman, H. J., Diemert, D. J., Correˆa-Oliveira, R., Bethony, J. M., & Gazzinelli, M. F. (2008). Hookworm, Ascaris lumbricoides infection and polyparasitism associated with poor cognitive performance in Brazilian schoolchildren. Tropical Medicine and International Health, 13, 994-1004.",Y,,"Jardim-Botelho et al  (2008) report a study of children average age 8 from a town in Minas Gerais. Those without intestinal hookworm (N=54) obtained a CPM score of 27.5 equivalent to a British IQ of 83 on the 2007 British standardisation, and those with intestinal hookworm (N=142) obtained a CPM score of 16.3, equivalent to a British IQ of 63 on the 2007 British standardisation.  "
BRA7075,7075.0,BRA,Brazil,15.1.10,3.0,,2.0,public schools,3.0,4.75,8.5,6.55,25.45,174.0,0.0,RPM,CPM,CPM,full,1.0,1.0,2008.0,2007.0,1.0,1.0,1.0,1.0,1.0,0.0,16.75,16.75,85.25317154999999,-0.21000000000000085,0.0,0.0,0.0,1.0,85.04317154999998,88.0,2.9568284500000175,2.9568284500000175,0.6666666666666666,116.0,Malloy-Diniz et al. (2008),"Malloy-Diniz, L. F., Cardoso-Martins, C., Nassif, E. P., Levy, A. M., Leite, W. B., & Fuentes, D. (2008). Planning abilities of children aged 4 years and 9 months to 8 ½ years: Effects of age, fluid intelligence and school typeon performance in the Tower of London test. Dementia & Neuropsychologia, 2, 26-30.",Y,,Malloy-Diniz et al. (2008) report data from public schools and private schools in “a major Brazilian city” for the CPM and also the Tower of London test. CPM scores corresponded to an IQ of 88 on the 2007 British standardisation sample. 
BRA7840,7840.0,BRA,Brazil,15.1.10,3.0,,2.0,private schools,3.0,4.75,8.5,6.525,25.475,197.0,0.0,RPM,CPM,CPM,full,1.0,1.0,2008.0,2007.0,1.0,1.0,1.0,1.0,1.0,0.0,20.625,20.625,96.3987631,-0.21000000000000085,0.0,0.0,0.0,1.0,96.18876309999999,88.0,-8.188763099999989,8.188763099999989,0.6666666666666666,131.33333333333331,Malloy-Diniz et al. (2008),"Malloy-Diniz, L. F., Cardoso-Martins, C., Nassif, E. P., Levy, A. M., Leite, W. B., & Fuentes, D. (2008). Planning abilities of children aged 4 years and 9 months to 8 ½ years: Effects of age, fluid intelligence and school typeon performance in the Tower of London test. Dementia & Neuropsychologia, 2, 26-30.",Y,,Malloy-Diniz et al. (2008) report data from public schools and private schools in “a major Brazilian city” for the CPM and also the Tower of London test. CPM scores corresponded to an IQ of 88 on the 2007 British standardisation sample. 
